EPIC,RA,Dec,Kp,InvestigationIDs
200233186,,,,GO18038|GO18051|GAMMA_CANCRI-LC-BRIGHT_STAR_DISC
200233187,,,,GO18038|GO18051|ETA_CANCRI-LC-BRIGHT_STAR_DISC
200233191,,,,GO18038|GO18049|GO18051|50_CANCRI-LC-BRIGHT_STAR_DISC
200233643,,,,GO18038|GO18051|ZETA_CANCRI-SC-BRIGHT_STAR_DISC
200233644,,,,GO18036|GO18038|GO18049|GO18051|GO18066|25_CANCRI-SC-BRIGHT_STAR_DISC
211308485,128.80232,10.02146,8.69500,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211325961,126.17177,10.37028,9.57800,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211331324,127.48217,10.47077,8.74800,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211357895,132.64972,10.95434,18.00000,GO18008_LC|GO18017_LC|GO18025_LC|GO18038_LC|GO18057_LC
211369808,133.69783,11.15596,9.63000,GO18038_LC|GO18067_LC|GO18068_LC
211369923,132.45760,11.15793,9.84900,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211392382,129.96164,11.52267,8.25000,GO18005_LC|GO18014_LC|GO18026_LC|GO18038_LC|GO18043_LC|GO18047_LC|GO18049_LC|GO18065_LC|GO18067_LC|GO18047_SC
211397259,127.46726,11.59895,9.38500,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211412092,129.73843,11.82283,10.01500,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211422285,130.44247,11.97489,9.37200,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211435038,132.39105,12.17073,8.31900,GO18003_LC|GO18038_LC|GO18049_LC
211487634,129.81584,12.96037,8.48700,GO18026_LC|GO18038_LC|GO18043_LC|GO18049_LC|GO18065_LC
211490840,123.22387,13.00690,10.10300,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211491918,123.64964,13.02283,8.74000,GO18014_LC|GO18026_LC|GO18038_LC|GO18043_LC|GO18049_LC|GO18052_LC|GO18065_LC|GO18067_LC|GO18052_SC
211493542,126.98151,13.04708,10.29600,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC
211502031,124.07404,13.16807,9.06400,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211523232,129.85690,13.46699,10.51900,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC
211529184,130.61142,13.55162,9.83900,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211529519,130.13960,13.55639,9.90800,GO18038_LC|GO18065_LC|GO18068_LC
211530033,124.34148,13.56327,9.26200,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC
211535838,125.34195,13.64348,9.04900,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211539827,126.45609,13.69960,10.71000,GO18003_LC|GO18038_LC|GO18068_LC
211562770,130.36172,14.02109,10.57700,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211566266,125.23054,14.07134,9.23100,GO18003_LC|GO18005_LC|GO18014_LC|GO18026_LC|GO18038_LC|GO18043_LC|GO18049_LC|GO18052_LC|GO18063_LC|GO18052_SC
211569756,128.94374,14.12026,9.60500,GO18003_LC|GO18038_LC|GO18049_LC
211575521,124.80579,14.20068,7.72200,GO18003_LC|GO18005_LC|GO18026_LC|GO18032_LC|GO18038_LC|GO18043_LC|GO18049_LC|GO18065_LC
211594205,129.14010,14.46194,10.68000,GO18003_LC|GO18027_LC|GO18038_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18068_LC|GO18027_SC|GO18048_SC
211598671,124.28507,14.52187,11.18700,GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211603198,127.02263,14.58205,10.39500,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211635860,123.78336,15.03990,10.85100,GO18038_LC|GO18052_LC|GO18065_LC|GO18068_LC|GO18052_SC
211636611,125.98789,15.05063,9.52500,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211638456,126.71117,15.07608,10.42800,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC
211642294,129.28317,15.12931,10.78700,GO18001_LC|GO18014_LC|GO18038_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC|GO18052_SC
211646824,123.52333,15.19104,12.79200,GO18038_LC|GO18052_LC|GO18063_LC|GO18068_LC
211693168,128.12721,15.82394,9.93000,GO18038_LC|GO18052_LC|GO18068_LC|GO18052_SC
211693508,129.83925,15.82858,9.84300,GO18038_LC|GO18049_LC|GO18065_LC
211694450,125.03664,15.84117,10.08400,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC
211708876,126.96699,16.03299,9.08300,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211719177,127.29990,16.17394,10.76100,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211719798,132.35478,16.18255,10.74000,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC
211747569,124.58572,16.57438,9.95300,GO18038_LC|GO18049_LC|GO18065_LC
211750200,133.67296,16.61121,8.45300,GO18038_LC|GO18065_LC
211755273,126.82121,16.68148,10.34800,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18068_LC
211773901,131.36938,16.94570,9.22800,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211780967,126.45782,17.04627,6.05700,GO18036_LC|GO18038_LC|GO18049_LC|GO18051_LC|GO18066_LC|GO18036_SC|GO18051_SC|GO18066_SC
211790538,126.18917,17.18175,6.97800,GO18003_LC|GO18026_LC|GO18036_LC|GO18038_LC|GO18049_LC
211795547,129.30403,17.25407,9.02400,GO18003_LC|GO18036_LC|GO18038_LC|GO18049_LC|GO18065_LC
211798730,124.28340,17.29905,9.09700,GO18038_LC|GO18043_LC|GO18063_LC|GO18068_LC
