EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202059078,101.12512,27.51967,17.7,30,GO0001_LC|GO0010_LC|GO0110_LC|GO0122_LC
