EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202059522,102.69375,25.05,15.8,30,GO0009_LC|GO0035_LC|GO0061_LC|GO0074_LC|GO0103_LC|GO0106_LC
202059532,93.458913,26.0768664,17.5,30,GO0009_LC|GO0106_LC
202062048,104.27375,24.398329999999998,19.3,30,GO0035_LC|GO0103_LC|GO0106_LC
202074356,98.41208,17.9925,19.1,30,GO0103_LC|GO0106_LC
202074357,101.35042,21.363889999999998,19.5,30,GO0103_LC|GO0106_LC
202074534,94.85916999999999,18.419439999999998,15.2,30,GO0103_LC|GO0106_LC
202081038,95.70775,24.650722000000002,13.9,30,GO0106_LC
202074516,96.12541999999999,17.82639,15.2,30,GO0103_LC|GO0106_LC
202074397,96.82208,18.809720000000002,16.0,30,GO0103_LC|GO0106_LC
202074419,97.1275,21.54972,15.4,30,GO0103_LC|GO0106_LC
202081039,97.160208,24.696639,14.1,30,GO0106_LC
202074833,97.2008,24.54276,15.6,30,GO0103_LC|GO0106_LC
202081040,97.273833,24.533972,14.0,30,GO0106_LC
202074960,97.96245,25.01163,15.8,30,GO0103_LC|GO0106_LC
202074423,98.07791999999999,19.20694,16.0,30,GO0103_LC|GO0106_LC
202074632,98.1073,27.99558,14.9,30,GO0103_LC|GO0106_LC
202081042,98.73491700000001,24.679917,14.9,30,GO0106_LC
202074408,98.83458,14.97889,16.0,30,GO0103_LC|GO0106_LC
202074515,99.23583,19.32222,15.2,30,GO0103_LC|GO0106_LC
202074642,100.18708000000001,27.60565,15.0,30,GO0103_LC|GO0106_LC
202074658,100.26767,25.36916,15.0,30,GO0103_LC|GO0106_LC
202074474,100.92708,28.454720000000002,14.9,30,GO0103_LC|GO0106_LC
202074600,100.96292,25.84246,14.5,30,GO0103_LC|GO0106_LC
202074616,101.07271,25.9349,14.7,30,GO0103_LC|GO0106_LC
202074636,101.6041,25.1855,14.9,30,GO0103_LC|GO0106_LC
202074704,101.82063000000001,25.96569,15.2,30,GO0103_LC|GO0106_LC
202074433,102.90375,15.37972,15.5,30,GO0103_LC|GO0106_LC
202074444,102.98958,25.84972,15.6,30,GO0103_LC|GO0106_LC
202074405,102.99208,16.295,15.3,30,GO0103_LC|GO0106_LC
202074917,103.33453,25.297320000000003,15.7,30,GO0103_LC|GO0106_LC
202081049,103.39694200000001,24.74525,14.5,30,GO0106_LC
202074551,103.79773,24.22917,13.5,30,GO0103_LC|GO0106_LC
202074443,103.81,24.26333,15.5,30,GO0103_LC|GO0106_LC
202081050,104.166134,25.223226,14.4,30,GO0106_LC
202074478,104.29875,20.43722,14.3,30,GO0103_LC|GO0106_LC
202074674,104.31528,25.03325,15.1,30,GO0103_LC|GO0106_LC
202074599,104.67725,25.19688,14.5,30,GO0103_LC|GO0106_LC
202074558,104.74408000000001,25.02575,13.8,30,GO0103_LC|GO0106_LC
202074807,104.8677,25.57055,15.5,30,GO0103_LC|GO0106_LC
202074757,105.60858999999999,19.97022,15.4,30,GO0103_LC|GO0106_LC
202074574,105.89391,18.9565,14.2,30,GO0103_LC|GO0106_LC
