EPIC,RA,Dec,Kp,InvestigationIDs
211392098,126.32501,11.51841,14.33700,GO18024_LC|GO18067_LC|GO18024_SC
211623711,127.13699,14.86736,11.77500,GO18024_LC|GO18024_SC
211696659,129.01662,15.87122,15.50200,GO18016_LC|GO18024_LC|GO18024_SC
211732575,126.11039,16.36255,17.67900,GO18024_LC|GO18024_SC
211765471,133.34857,16.82646,14.03500,GO18024_LC|GO18024_SC
211779126,134.20529,17.02075,12.92500,GO18024_LC|GO18024_SC
211823779,125.01400,17.65396,15.22400,GO18024_LC|GO18024_SC
211881419,132.93529,18.45625,13.30200,GO18024_LC|GO18024_SC
211938328,129.05017,19.29893,15.78100,GO18024_LC|GO18024_SC
212003762,123.52834,20.31713,16.50600,GO18024_LC|GO18024_SC
