EPIC,RA,Dec,Kp,InvestigationIDs
210491860, 67.30146, 15.273897, 11.603, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC|GO20032_SC
210534962, 67.21853, 15.981596, 11.294, GO20011_LC|GO20027_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
210554781, 67.211742, 16.289022, 10.161, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
210566619, 67.045262, 16.470933, 10.532, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210601348, 66.251025, 16.98489, 9.942, GO20011_LC|GO20027_LC|GO20030_LC|GO20903_LC|GO20904_LC|GO20908_LC
210667985, 66.35428, 17.915343, 10.619, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210674406, 66.070582, 18.002909, 9.768, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC
210709514, 66.995671, 18.500245, 9.795, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC
210741091, 66.310684, 18.973581, 11.981, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC
210746893, 66.986527, 19.060827, 10.82, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
210786154, 65.84521, 19.658674, 9.184, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC
210844958, 65.617592, 20.553649, 11.534, GO20011_LC|GO20027_LC|GO20033_LC|GO20904_LC|GO20908_LC
210889984, 66.698434, 21.234915, 11.113, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210909370, 64.474636, 21.536585, 11.622, GO20011_LC|GO20027_LC|GO20033_LC|GO20904_LC|GO20908_LC
210945848, 66.030952, 22.118869, 10.579, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
211049709, 62.150884, 23.768613, 10.273, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC|GO20023_SC
246777832, 67.968616, 15.499481, 10.513, GO20011_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
246789687, 67.936884, 15.629341, 11.188, GO20011_LC|GO20027_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
246794704, 69.021935, 15.684012, 9.285, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20032_SC
246808055, 68.634103, 15.827554, 9.447, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20032_SC
246867432, 69.096247, 16.435676, 13.068, GO20011_LC|GO20904_LC|GO20907_LC
246875518, 70.106112, 16.513658, 9.075, GO20011_LC|GO20023_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20023_SC|GO20032_SC
246878254, 69.000375, 16.540775, 10.235, GO20011_LC|GO20030_LC|GO20904_LC|GO20905_LC
246900928, 68.408192, 16.762501, 9.262, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC
246931087, 72.003658, 17.056016, 10.441, GO20011_LC|GO20030_LC|GO20033_LC|GO20904_LC|GO20905_LC
246932502, 70.815397, 17.069108, 9.626, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC
246953884, 72.954953, 17.273712, 10.893, GO20011_LC|GO20030_LC|GO20904_LC|GO20905_LC
246981320, 69.603944, 17.542422, 9.733, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
247002634, 71.706064, 17.748326, 9.426, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
247101176, 70.863292, 18.681219, 12.326, GO20027_LC|GO20033_LC|GO20904_LC|GO20905_LC
247134293, 73.09804, 18.996916, 9.905, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
247282522, 68.708738, 20.39456, 10.526, GO20011_LC|GO20030_LC|GO20904_LC|GO20905_LC
247312542, 68.174739, 20.661713, 11.387, GO20904_LC|GO20905_LC
247337843, 71.787216, 20.882315, 10.357, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
247383483, 71.498612, 21.263275, 10.659, GO20027_LC|GO20904_LC|GO20908_LC
247383563, 71.497187, 21.263833, 10.023, GO20011_LC|GO20027_LC|GO20904_LC|GO20905_LC
247511557, 69.278554, 22.284249, 9.357, GO20011_LC|GO20023_LC|GO20027_LC|GO20904_LC|GO20908_LC|GO20023_SC
247514292, 68.027721, 22.305763, 12.047, GO20011_LC|GO20027_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC
247589423, 67.412457, 22.882721, 10.771, GO20011_LC|GO20023_LC|GO20030_LC|GO20031_LC|GO20902_LC|GO20904_LC|GO20905_LC|GO20023_SC|GO20031_SC
247592661, 67.659131, 22.908021, 11.937, GO20011_LC|GO20027_LC|GO20030_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20907_LC|GO20033_SC
247611242, 71.859123, 23.050922, 10.908, GO20011_LC|GO20030_LC|GO20031_LC|GO20904_LC
247970815, 70.038134, 25.592533, 10.079, GO20011_LC|GO20030_LC|GO20904_LC
248019492, 70.855107, 25.950326, 11.614, GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC
248019700, 70.854967, 25.951734, 12.461, GO20021_LC|GO20027_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC
248054617, 67.165958, 26.220082, 10.373, GO20011_LC|GO20030_LC|GO20903_LC|GO20904_LC|GO20905_LC
248212558, 70.696166, 27.601348, 12.622, GO20027_LC|GO20033_LC|GO20904_LC|GO20905_LC
248306609, 72.889157, 28.630467, 9.112, GO20011_LC|GO20904_LC|GO20908_LC
