# Summary of K2 Program GO17042

Title: K2’s Final Look Beyond Neptune

PI: Pal, Andras (Konkoly Observatory)
CoIs: Laszlo Molnar, Csaba Kiss, Otto Hanyecz (Konkoly Observatory), Thomas Muller (Max-Planck-Institut fur extraterrestrische Physik, Garching)



# Targets requested by this program that have been observed (3981)
EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200204759, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204760, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204761, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204762, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204763, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204764, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204765, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204766, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204767, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204768, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204769, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204770, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204771, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204772, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204773, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204774, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204775, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204776, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204777, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204778, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204779, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204780, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204781, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204782, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204783, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204784, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204785, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204786, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204787, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204788, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204789, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204790, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204791, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204792, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204793, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204794, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204795, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204796, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204797, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
200204798, , , , GO17042|GO17045|2005_EO304-LC-SSO_TILE
