EPIC,RA,Dec,Kp,InvestigationIDs
211306754,130.22974,9.98663,9.19000,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211318826,128.11552,10.23053,9.66200,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211320437,133.34924,10.26206,9.78700,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211322357,133.57451,10.30086,9.75900,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211324618,130.06615,10.34471,9.61200,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211332314,126.39638,10.48945,9.40700,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211334158,126.15231,10.52354,9.71000,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211346996,134.10919,10.75956,9.82100,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211357164,126.52876,10.94222,8.95300,GO18003_LC|GO18032_LC|GO18036_LC|GO18049_LC|GO18065_LC|GO18067_LC
211369923,132.45760,11.15793,9.84900,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211376702,128.27074,11.26818,8.60200,GO18003_LC|GO18026_LC|GO18032_LC|GO18036_LC|GO18043_LC|GO18049_LC|GO18050_LC|GO18067_LC
211386388,128.12401,11.42525,9.22500,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211397259,127.46726,11.59895,9.38500,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211401787,126.89696,11.66747,9.70900,GO18003_LC|GO18027_LC|GO18032_LC|GO18036_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18067_LC|GO18027_SC|GO18036_SC
211426789,127.20853,12.04316,9.91600,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211432176,132.86447,12.12799,9.86600,GO18032_LC|GO18065_LC
211502031,124.07404,13.16807,9.06400,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211503688,124.69845,13.19091,9.88200,GO18003_LC|GO18032_LC|GO18049_LC|GO18067_LC
211505372,136.06534,13.21500,9.67700,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211509865,129.02386,13.27821,9.29000,GO18003_LC|GO18032_LC|GO18049_LC|GO18050_LC|GO18065_LC
211525557,124.40348,13.49994,9.88400,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211530033,124.34148,13.56327,9.26200,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC
211535838,125.34195,13.64348,9.04900,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211550141,135.05354,13.84406,9.17000,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211567126,123.50700,14.08377,10.03200,GO18003_LC|GO18032_LC|GO18049_LC|GO18050_LC
211575521,124.80579,14.20068,7.72200,GO18003_LC|GO18005_LC|GO18026_LC|GO18032_LC|GO18038_LC|GO18043_LC|GO18049_LC|GO18065_LC
211576432,129.05557,14.21247,10.40200,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211580845,124.67829,14.27576,9.24700,GO18003_LC|GO18032_LC|GO18049_LC
211584655,129.57298,14.33073,10.09400,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211596819,136.55992,14.49732,10.45600,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211604292,123.24181,14.59717,8.82000,GO18003_LC|GO18032_LC|GO18049_LC
211609473,136.94608,14.66824,9.79800,GO18003_LC|GO18032_LC|GO18049_LC
211622650,136.15784,14.85228,9.87000,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211636611,125.98789,15.05063,9.52500,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211690002,128.09874,15.78061,9.36000,GO18032_LC|GO18049_LC|GO18065_LC
211690228,123.24599,15.78373,9.30500,GO18003_LC|GO18032_LC|GO18049_LC
211692235,126.31887,15.81121,9.77200,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211695331,129.53526,15.85329,9.63700,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211706914,133.87924,16.00668,9.62300,GO18003_LC|GO18032_LC|GO18049_LC
211708586,124.68976,16.02916,9.62300,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211708876,126.96699,16.03299,9.08300,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211744327,124.04172,16.52804,9.33200,GO18003_LC|GO18032_LC|GO18049_LC
211748624,132.80316,16.58940,9.66500,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211770567,130.91615,16.89847,9.91800,GO18032_LC|GO18065_LC
211773901,131.36938,16.94570,9.22800,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211796162,126.08787,17.26272,9.73500,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211811652,130.34091,17.48208,9.82600,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211818901,131.28674,17.58463,9.78300,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211835801,126.60450,17.82372,9.50100,GO18032_LC|GO18049_LC
211836629,127.98814,17.83554,9.12200,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211838719,133.86118,17.86492,9.54900,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211842729,133.09224,17.91882,9.66300,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211903509,126.46889,18.77827,9.39300,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211935709,130.32690,19.26045,10.08900,GO18032_LC|GO18065_LC
211936772,132.56108,19.27622,8.86300,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211946900,131.19748,19.42713,9.21000,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211949189,127.92157,19.46075,7.65900,GO18003_LC|GO18032_LC|GO18038_LC|GO18049_LC|GO18065_LC
211955820,129.36642,19.56255,9.92200,GO18003_LC|GO18011_LC|GO18023_LC|GO18032_LC|GO18039_LC|GO18049_LC|GO18062_LC
211958661,124.03856,19.60495,9.92500,GO18003_LC|GO18032_LC|GO18049_LC
211970750,130.07343,19.78757,9.84700,GO18011_LC|GO18023_LC|GO18032_LC|GO18036_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC
211977162,134.32835,19.88766,9.63100,GO18032_LC|GO18049_LC|GO18065_LC
211980935,133.22061,19.94721,9.61300,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
211982221,133.48056,19.96713,6.51600,GO18026_LC|GO18032_LC|GO18050_LC|GO18051_LC
211986473,130.58386,20.03659,9.67400,GO18003_LC|GO18011_LC|GO18023_LC|GO18026_LC|GO18032_LC|GO18039_LC|GO18049_LC|GO18065_LC
212001453,123.60002,20.27811,9.84100,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
212005935,124.83559,20.35330,9.61100,GO18003_LC|GO18032_LC|GO18049_LC
212034383,130.09589,20.82666,9.36600,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC
