# Summary of K2 Program GO19037

Title: A Search For Transiting Objects Orbiting White Dwarf Stars

PI: Redfield, Seth (Wesleyan University)
CoIs: P. Wilson Cauley (Arizona State University), Jay Farihi (University College London),Boris Gaensicke (University of Warwick), Dimitri Veras (University of Warwick)



# Targets requested by this program that have been observed (99)
EPIC,rafloat,decfloat,Kp,InvestigationIDs
251813740,343.48310,-0.98469,18.25000,GO19016_LC|GO19029_LC|GO19037_LC|GO19016_SC|GO19037_SC
251813742,341.59800,-1.01900,19.22000,GO19016_LC|GO19029_LC|GO19037_LC|GO19016_SC
251813743,350.52914,1.15541,19.42800,GO19016_LC|GO19029_LC|GO19037_LC|GO19016_SC
251813746,352.21252,-0.47132,19.85600,GO19016_LC|GO19037_LC|GO19016_SC
251813748,342.15057,-1.02210,19.93200,GO19016_LC|GO19037_LC|GO19053_LC|GO19016_SC
251813752,348.35104,-0.27690,20.01400,GO19016_LC|GO19037_LC|GO19016_SC
251813756,347.19537,-8.94974,20.40000,GO19016_LC|GO19037_LC|GO19016_SC
251813757,342.37660,-0.27305,18.38800,GO19016_LC|GO19029_LC|GO19037_LC|GO19016_SC|GO19037_SC
251813759,345.66680,-0.50600,17.90200,GO19016_LC|GO19029_LC|GO19037_LC|GO19037_SC
251813762,350.79187,-1.25633,18.44200,GO19016_LC|GO19029_LC|GO19037_LC|GO19037_SC
251813764,341.97170,-0.04173,18.62600,GO19016_LC|GO19029_LC|GO19037_LC|GO19037_SC
251813766,341.48758,-0.01189,18.84200,GO19016_LC|GO19029_LC|GO19037_LC
251813767,340.11298,-0.99599,18.95800,GO19016_LC|GO19029_LC|GO19037_LC|GO19037_SC
251813768,349.67294,-1.24533,18.97200,GO19016_LC|GO19029_LC|GO19037_LC|GO19037_SC
251813771,347.62610,-0.96271,19.03600,GO19016_LC|GO19029_LC|GO19037_LC
251813777,345.30280,-0.82011,19.57400,GO19016_LC|GO19029_LC|GO19037_LC
251813778,343.74680,1.18519,19.59000,GO19016_LC|GO19029_LC|GO19037_LC
251813779,348.56528,-0.89764,19.63800,GO19016_LC|GO19029_LC|GO19037_LC
251813782,345.55124,-0.87285,19.79600,GO19016_LC|GO19037_LC
251813787,341.95123,-0.90777,19.90600,GO19016_LC|GO19037_LC
251813788,352.88570,-0.62890,19.91000,GO19016_LC|GO19037_LC
