EPIC,RA,Dec,Kp,InvestigationIDs
200263334, , , , GO20011|GO20016|GO20024|GO20032|THETA2_TAURI-SC-BRIGHT_STAR_DISC
200263335, , , , GO20011|GO20016|GO20024|GO20032|THETA1_TAURI-SC-BRIGHT_STAR_DISC
200263338, , , , GO20011|GO20016|GO20024|GO20032|SIGMA2_TAURI-SC-BRIGHT_STAR_DISC
200263339, , , , GO20011|GO20016|GO20024|GO20032|HR_1427-SC-BRIGHT_STAR_DISC
200263343, , , , GO20011|GO20016|GO20024|GO20032|81_TAURI-SC-BRIGHT_STAR_DISC
200263345, , , , GO20011|GO20016|GO20024|GO20032|80_TAURI-SC-BRIGHT_STAR_DISC
200263348, , , , GO20011|GO20016|GO20024|GO20032|85_TAURI-SC-BRIGHT_STAR_DISC
210491860, 67.30146, 15.273897, 11.603, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC|GO20032_SC
210510612, 66.899541, 15.58919, 8.271, GO20011_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20903_LC
210513593, 67.535824, 15.637839, 5.673, GO20011_LC|GO20016_LC|GO20024_LC|GO20032_LC
210534962, 67.21853, 15.981596, 11.294, GO20011_LC|GO20027_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
210545633, 67.694983, 16.148696, 6.435, GO20011_LC|GO20016_LC|GO20023_LC|GO20032_LC
246777832, 67.968616, 15.499481, 10.513, GO20011_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
246789687, 67.936884, 15.629341, 11.188, GO20011_LC|GO20027_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
246794704, 69.021935, 15.684012, 9.285, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20032_SC
246807261, 68.247711, 15.818972, 8.77, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20032_SC
246808055, 68.634103, 15.827554, 9.447, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20032_SC
246810092, 69.349591, 15.848644, 10.131, GO20032_LC|GO20032_SC
246810368, 67.965656, 15.85156, 5.985, GO20011_LC|GO20016_LC|GO20024_LC|GO20032_LC
246812118, 69.169677, 15.869329, 6.568, GO20011_LC|GO20016_LC|GO20023_LC|GO20032_LC
246820844, 68.410936, 15.961515, 8.683, GO20027_LC|GO20032_LC
246825070, 68.208794, 16.005815, 8.832, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20032_SC
246850024, 69.881774, 16.261743, 13.869, GO20032_LC|GO20033_LC|GO20032_SC
246853551, 70.766137, 16.297017, 8.985, GO20002_LC|GO20016_LC|GO20027_LC|GO20032_LC|GO20032_SC
246875518, 70.106112, 16.513658, 9.075, GO20011_LC|GO20023_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20023_SC|GO20032_SC
246884081, 71.385648, 16.598223, 14.286, GO20011_LC|GO20030_LC|GO20032_LC|GO20033_LC|GO20907_LC|GO20032_SC
246895097, 70.37932, 16.706474, 8.604, GO20016_LC|GO20032_LC|GO20032_SC
246946498, 72.5997, 17.202663, 7.008, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20032_LC|GO20903_LC
246959905, 73.153293, 17.333476, 9.74, GO20002_LC|GO20027_LC|GO20032_LC|GO20032_SC
