EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202081566,95.8255,22.24539,15.9,30,GO0107_LC|GO0119_LC
202081065,91.4872,24.07376,15.2,30,GO0107_LC|GO0111_LC|GO0119_LC|GO0120_LC
202081297,93.21421,25.778570000000002,15.7,30,GO0107_LC|GO0111_LC|GO0119_LC|GO0120_LC
202081104,94.386002,25.825418,14.13,30,GO0107_LC|GO0119_LC
202081077,93.65049,26.488590000000002,16.6,30,GO0107_LC|GO0119_LC|GO0120_LC
202081687,94.2681,27.02887,18.0,30,GO0107_LC|GO0119_LC|GO0120_LC
202081068,91.47086999999999,19.37839,14.5,30,GO0107_LC|GO0111_LC|GO0120_LC
202081070,93.59576,24.70721,15.0,30,GO0107_LC|GO0111_LC
202081079,91.93755,21.00049,15.8,30,GO0107_LC|GO0111_LC|GO0120_LC
202081080,94.68483,22.838070000000002,16.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081089,91.46236999999999,19.404429999999998,14.3,30,GO0107_LC|GO0111_LC
202081105,94.262917,20.123638,13.57,30,GO0107_LC
202081106,93.96225,25.706112,13.91,30,GO0107_LC
202081110,96.27391800000001,17.841862,14.23,30,GO0107_LC
202081111,93.2121,21.2913,14.8,30,GO0107_LC|GO0111_LC|GO0120_LC
202081120,93.70626999999999,16.75292,13.9,30,GO0107_LC|GO0111_LC
202081131,96.595329,14.640832999999999,14.15,30,GO0107_LC
202081142,96.457123,18.000055,14.27,30,GO0107_LC
202081144,91.48728,20.25061,13.9,30,GO0107_LC|GO0111_LC
202081145,92.73949,21.23307,16.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081150,98.16133,18.894679999999997,16.2,30,GO0107_LC|GO0111_LC|GO0120_LC
202081151,94.63251,19.82346,14.6,30,GO0107_LC|GO0111_LC
202081153,95.58624,14.34496,14.6,30,GO0107_LC|GO0120_LC
202081163,97.34063,15.960720000000002,14.5,30,GO0107_LC
202081175,94.52216999999999,25.82415,14.3,30,GO0107_LC|GO0111_LC
202081179,92.20966999999999,21.31409,13.7,30,GO0107_LC|GO0111_LC|GO0120_LC
202081180,95.12514,24.7854,14.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081181,94.60094000000001,20.697770000000002,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081183,94.98571,25.682,14.4,30,GO0107_LC
202081186,93.09621,25.26458,14.4,30,GO0107_LC
202081188,94.88136,23.39603,15.5,30,GO0107_LC|GO0111_LC|GO0120_LC
202081189,93.96179000000001,25.81914,14.2,30,GO0107_LC
202081193,93.88255,25.96304,14.4,30,GO0107_LC|GO0111_LC
202081199,91.28126,19.59088,14.9,30,GO0107_LC|GO0111_LC|GO0120_LC
202081201,90.37299,23.09083,14.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081203,93.56008,25.61492,14.2,30,GO0107_LC
202081210,96.22502,20.704439999999998,14.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081218,94.28099,25.67127,14.9,30,GO0107_LC|GO0120_LC
202081226,96.77452,15.70796,14.9,30,GO0107_LC|GO0111_LC
202081233,91.79647,19.53642,14.7,30,GO0107_LC|GO0111_LC|GO0120_LC
202081238,96.15947,21.440620000000003,15.7,30,GO0107_LC|GO0111_LC
202081239,93.14398,18.47036,15.5,30,GO0107_LC|GO0111_LC|GO0120_LC
202081249,95.02537,20.81033,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081251,94.79290999999999,25.77254,14.7,30,GO0107_LC|GO0111_LC
202081252,93.89949,18.65209,15.3,30,GO0107_LC|GO0111_LC
202081257,93.98583,27.226609999999997,13.7,30,GO0107_LC|GO0111_LC|GO0120_LC
202081258,98.477,14.659970000000001,14.0,30,GO0107_LC
202081259,95.74819000000001,21.99266,15.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081262,94.34937,26.49687,14.4,30,GO0107_LC|GO0111_LC
202081263,98.8815,16.22211,15.9,30,GO0107_LC
202081264,93.14222,19.783820000000002,16.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081270,94.70988,25.58707,14.7,30,GO0107_LC|GO0111_LC
202081271,94.22706,20.79691,15.1,30,GO0107_LC|GO0120_LC
202081273,92.25744,21.31835,15.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081281,92.27342,21.24996,15.3,30,GO0107_LC|GO0111_LC
202081287,95.63037,21.04009,15.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081296,99.34454000000001,15.27842,14.6,30,GO0107_LC
202081307,90.38037,23.919829999999997,14.5,30,GO0107_LC
202081312,92.33614,20.914260000000002,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081313,93.10670999999999,18.16718,14.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081315,91.00175,22.32714,15.0,30,GO0107_LC
202081320,95.01613,20.481939999999998,15.3,30,GO0107_LC|GO0111_LC
202081331,95.14241,24.21925,14.9,30,GO0107_LC|GO0111_LC|GO0120_LC
202081332,98.78673,15.14281,14.6,30,GO0107_LC|GO0111_LC
202081335,96.42803,14.3538,15.0,30,GO0107_LC|GO0111_LC
202081345,93.28875,21.599339999999998,16.2,30,GO0107_LC|GO0120_LC
202081351,93.40822,18.55011,14.0,30,GO0107_LC|GO0120_LC
202081358,95.90597,16.38211,15.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081359,94.68831999999999,22.83065,15.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081361,95.44453,14.86845,15.9,30,GO0107_LC|GO0120_LC
202081367,93.17105,26.91583,14.9,30,GO0107_LC|GO0111_LC
202081372,97.11908000000001,15.307920000000001,14.8,30,GO0107_LC
202081374,97.55717,15.29067,16.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081376,94.73447,20.42729,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081377,96.52162,19.00111,16.2,30,GO0107_LC|GO0111_LC|GO0120_LC
202081389,94.77996,22.99822,16.0,30,GO0107_LC
202081390,92.1685,22.36055,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081393,95.68325,23.96075,15.1,30,GO0107_LC
202081397,95.6489,17.93852,15.7,30,GO0107_LC|GO0111_LC
202081398,96.2113,21.58372,15.8,30,GO0107_LC|GO0111_LC|GO0120_LC
202081409,95.68433,28.11775,14.2,30,GO0107_LC|GO0111_LC|GO0121_LC
202081420,93.01767,22.68769,15.1,30,GO0107_LC
202081423,94.69841,25.6951,15.1,30,GO0107_LC|GO0111_LC
202081426,93.89813000000001,26.16549,15.4,30,GO0107_LC|GO0111_LC
202081440,95.78429,16.16519,15.1,30,GO0107_LC
202081441,98.31795,17.54397,17.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081442,90.37187,23.336,15.7,30,GO0107_LC
202081443,95.59283,16.42664,15.1,30,GO0107_LC
202081450,93.25875,18.74185,15.9,30,GO0107_LC|GO0120_LC
202081455,93.80965,24.846999999999998,15.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081458,91.79956999999999,24.43844,15.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081464,93.11804000000001,16.58098,16.1,30,GO0107_LC|GO0120_LC
202081468,93.74701,24.8394,14.9,30,GO0107_LC|GO0111_LC|GO0120_LC
202081470,95.40108000000001,14.527560000000001,15.7,30,GO0107_LC
202081475,93.39104,27.11117,15.5,30,GO0107_LC
202081490,95.09821,25.78789,15.8,30,GO0107_LC
202081495,92.66237,20.01345,15.7,30,GO0107_LC
202081497,92.05327,18.41431,14.9,30,GO0107_LC|GO0111_LC
202081501,90.99699,24.08326,16.1,30,GO0107_LC|GO0120_LC
202081515,91.14596,20.66339,15.4,30,GO0107_LC
202081516,93.25704,27.115609999999997,14.9,30,GO0107_LC
202081526,98.42189,14.8904,15.9,30,GO0107_LC|GO0120_LC
202081530,93.62471,23.16272,15.3,30,GO0107_LC
202081531,93.69758,27.32858,15.9,30,GO0107_LC|GO0120_LC
202081532,97.05816999999999,15.746670000000002,15.7,30,GO0107_LC
202081537,98.90269,16.64524,16.8,30,GO0107_LC|GO0120_LC
202081543,96.50017,17.26446,15.8,30,GO0107_LC|GO0111_LC|GO0120_LC
202081546,90.28239,23.523320000000002,15.7,30,GO0107_LC|GO0111_LC|GO0120_LC
202081551,94.72129,24.27458,14.9,30,GO0107_LC
202081553,93.90608,25.474,15.8,30,GO0107_LC
202081555,91.3951,23.35823,15.7,30,GO0107_LC|GO0120_LC
202081559,93.30611999999999,19.88942,15.8,30,GO0107_LC
202081567,98.99923000000001,14.898029999999999,14.7,30,GO0107_LC|GO0111_LC
202081580,94.03361,21.6081,16.2,30,GO0107_LC|GO0120_LC
202081586,94.51907,19.848679999999998,16.1,30,GO0107_LC|GO0120_LC
202081587,93.65391,19.54555,16.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081590,93.89271,23.59742,15.5,30,GO0107_LC
202081597,93.33921,25.320420000000002,15.2,30,GO0107_LC|GO0111_LC|GO0120_LC
202081603,97.78272,18.01306,15.9,30,GO0107_LC|GO0120_LC
202081605,90.46141999999999,22.93969,15.4,30,GO0107_LC|GO0111_LC|GO0120_LC
202081609,94.39707,21.40286,16.2,30,GO0107_LC|GO0120_LC
202081611,94.9111,21.24674,16.1,30,GO0107_LC|GO0120_LC
202081617,93.95043000000001,23.32175,16.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081623,94.18401,24.76976,15.3,30,GO0107_LC|GO0120_LC
202081629,92.65191999999999,22.56381,15.6,30,GO0107_LC
202081630,91.85433,20.838720000000002,15.8,30,GO0107_LC|GO0111_LC|GO0120_LC
202081642,92.04387,22.56348,15.2,30,GO0107_LC|GO0120_LC
202081643,93.55866,23.87183,15.8,30,GO0107_LC|GO0120_LC
202081644,93.56508000000001,25.37833,15.5,30,GO0107_LC
202081646,94.2201,23.03169,16.8,30,GO0107_LC|GO0120_LC
202081654,92.9016,18.61725,17.1,30,GO0107_LC|GO0120_LC
202081655,97.65555,14.641470000000002,15.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081657,91.30148,20.677229999999998,16.4,30,GO0107_LC|GO0120_LC
202081660,95.2048,24.79253,15.8,30,GO0107_LC|GO0120_LC
202081661,98.5838,16.24577,15.9,30,GO0107_LC|GO0111_LC
202081665,90.58448,24.16379,16.3,30,GO0107_LC|GO0120_LC
202081666,92.32133,21.56073,15.7,30,GO0107_LC|GO0120_LC
202081677,91.92908,22.36025,15.7,30,GO0107_LC
202081682,91.05499,22.028489999999998,16.4,30,GO0107_LC|GO0111_LC
202081689,93.882,24.06971,15.9,30,GO0107_LC|GO0111_LC
202081691,94.03524,18.07807,15.1,30,GO0107_LC|GO0111_LC|GO0120_LC
202081696,93.2569,25.79563,16.4,30,GO0107_LC|GO0120_LC
202081704,95.42229,24.03774,16.2,30,GO0107_LC|GO0120_LC
202081713,93.57608,16.75433,15.9,30,GO0107_LC
202081718,93.75004,26.6996,16.6,30,GO0107_LC|GO0111_LC|GO0120_LC
202081725,93.48814,26.94712,15.7,30,GO0107_LC|GO0111_LC|GO0120_LC
202081731,96.38197,17.45149,15.3,30,GO0107_LC|GO0111_LC|GO0121_LC
202081732,98.10615,16.45169,16.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081744,91.72912,22.077779999999997,15.6,30,GO0107_LC
202081755,94.35991999999999,20.612920000000003,15.1,30,GO0107_LC
202081757,92.78879,17.17409,15.9,30,GO0107_LC|GO0120_LC
202081761,93.7255,27.608829999999998,15.6,30,GO0107_LC
202081769,91.23433,23.89706,15.9,30,GO0107_LC
202081772,97.2821,15.38681,16.0,30,GO0107_LC|GO0120_LC
202081774,94.17749,21.106379999999998,15.8,30,GO0107_LC|GO0121_LC
202081779,93.92208000000001,26.34947,15.8,30,GO0107_LC
202081787,91.32174,20.76534,16.0,30,GO0107_LC|GO0111_LC|GO0120_LC
202081788,95.15746999999999,20.36058,15.5,30,GO0107_LC|GO0120_LC
202081791,98.90241999999999,15.81494,15.9,30,GO0107_LC
202081792,94.10271,25.64661,16.6,30,GO0107_LC|GO0120_LC
202081797,95.98421,14.61178,15.9,30,GO0107_LC
202081799,92.10274,19.29407,15.3,30,GO0107_LC|GO0111_LC
202081805,94.28137,23.60008,16.0,30,GO0107_LC
202081809,94.40493000000001,20.61362,16.3,30,GO0107_LC|GO0111_LC|GO0120_LC
202081810,91.53334,22.37571,15.7,30,GO0107_LC|GO0120_LC
202081823,91.43687,22.52297,15.7,30,GO0107_LC|GO0111_LC
202081827,95.23009,18.36792,16.3,30,GO0107_LC|GO0120_LC
202081834,95.67345999999999,20.12939,15.9,30,GO0107_LC
202081837,104.34716,19.59433,15.9,30,GO0107_LC|GO0121_LC
202081857,94.78729,20.52911,16.0,30,GO0107_LC
202081893,91.80933,24.39131,15.9,30,GO0107_LC
202081906,97.15814,26.39058,15.7,30,GO0107_LC|GO0121_LC
202081949,93.52246,18.70267,16.0,30,GO0107_LC
202081969,96.20917,14.4665,15.6,30,GO0107_LC
202081971,98.87455,18.69823,16.0,30,GO0107_LC|GO0111_LC
202081984,95.93557,22.27642,15.9,30,GO0107_LC|GO0120_LC
202081985,92.89739,18.18316,16.5,30,GO0107_LC|GO0120_LC
202082039,92.98200000000001,21.39622,15.8,30,GO0107_LC
202082084,96.79132,16.564120000000003,15.8,30,GO0107_LC|GO0120_LC
202082115,95.84796,24.10056,15.8,30,GO0107_LC
202082150,94.45636999999999,23.968529999999998,15.9,30,GO0107_LC
202082159,96.41377,14.47594,16.0,30,GO0107_LC|GO0120_LC
202082195,96.19718,20.06213,16.5,30,GO0107_LC|GO0120_LC
