EPIC,RA,Dec,Kp,InvestigationIDs
206376125,344.59875,-7.01660,13.32700,GO19011_LC|GO19063_LC|GO19064_LC|GO19068_LC
246024100,347.46237,-8.87363,12.87800,GO19063_LC|GO19064_LC|GO19065_LC|GO19068_LC
246043719,350.28867,-8.39664,16.48300,GO19063_LC|GO19064_LC|GO19068_LC
246062597,350.92760,-7.96500,16.75500,GO19063_LC|GO19064_LC|GO19068_LC
246092724,348.98257,-7.29967,14.72500,GO19063_LC|GO19064_LC|GO19068_LC
246105804,354.13205,-7.01309,16.81600,GO19063_LC|GO19064_LC|GO19068_LC
246124548,347.82898,-6.60799,16.14400,GO19063_LC|GO19064_LC
246277239,347.66846,-3.51997,15.83200,GO19063_LC|GO19064_LC
246315887,352.93723,-2.74428,13.04400,GO19015_LC|GO19038_LC|GO19052_LC|GO19053_LC|GO19063_LC|GO19064_LC|GO19068_LC|GO19015_SC|GO19052_SC
246317123,354.23710,-2.72027,14.15400,GO19063_LC|GO19064_LC|GO19068_LC
246321471,349.20470,-2.63304,16.21700,GO19063_LC|GO19064_LC|GO19068_LC
246322698,349.33636,-2.60898,16.45900,GO19008_LC|GO19025_LC|GO19052_LC|GO19057_LC|GO19063_LC|GO19064_LC|GO19068_LC|GO19052_SC
246363738,352.06735,-1.80290,13.81100,GO19011_LC|GO19063_LC|GO19064_LC|GO19068_LC
246393898,352.98447,-1.17672,16.12500,GO19063_LC|GO19064_LC|GO19068_LC
246400008,351.78613,-0.99772,15.23000,GO19063_LC|GO19064_LC|GO19068_LC
246426078,346.72433,-0.18161,12.43500,GO19049_LC|GO19063_LC|GO19064_LC|GO19065_LC|GO19068_LC
246441512,348.79460,0.30871,14.33200,GO19063_LC|GO19064_LC|GO19068_LC
246479369,349.67557,1.50573,16.01300,GO19063_LC|GO19064_LC|GO19068_LC
