EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202126823,99.726775,15.658947,12.514000000000001,30,GO0116_LC
202126825,105.66026000000001,19.466551000000003,13.089,30,GO0116_LC
202120526,100.66599000000001,15.823579999999998,13.4,30,GO0111_LC|GO0116_LC
202113592,101.68518,15.97631,13.3,30,GO0111_LC|GO0116_LC
202126829,101.54360799999999,17.053471,13.59,30,GO0116_LC
202126834,103.32448000000001,17.045567000000002,14.014000000000001,30,GO0116_LC
202126836,105.903035,19.304888000000002,14.087,30,GO0116_LC
202126837,104.975176,20.173363000000002,13.909,30,GO0116_LC
202126839,97.890671,26.718296000000002,14.283,30,GO0116_LC
202102928,100.50525999999999,27.0093,11.9,30,GO0111_LC|GO0116_LC
202126841,100.04770400000001,26.733086,14.206,30,GO0116_LC
202126847,102.201296,17.161909,12.419,30,GO0116_LC
202126849,99.898,25.482536,13.565999999999999,30,GO0116_LC
202126851,101.496941,27.186646000000003,13.959000000000001,30,GO0116_LC
202126852,100.84807099999999,27.252287,10.866,30,GO0116_LC
202126853,104.703271,19.19302,11.66,30,GO0116_LC
202126854,100.474944,16.366957,12.152999999999999,30,GO0116_LC
202126856,100.320114,17.267307000000002,13.167,30,GO0116_LC
202126862,99.81879,15.903822,12.245,30,GO0116_LC
202126863,105.56550700000001,18.772539000000002,12.095,30,GO0116_LC
202126864,105.61143999999999,19.493389,12.645999999999999,30,GO0116_LC
202126866,100.26480600000001,16.891672,12.735999999999999,30,GO0116_LC
202126867,105.568233,18.776281,12.808,30,GO0116_LC
202126871,100.504639,16.326998,13.620999999999999,30,GO0116_LC
202126876,100.044945,27.2563,13.954,30,GO0116_LC
202126877,97.980124,25.482098,11.019,30,GO0116_LC
202126878,95.41234399999999,24.977808,12.254000000000001,30,GO0116_LC
202122545,98.09915,25.11887,13.3,30,GO0111_LC|GO0116_LC
202126880,95.434241,25.845688,12.964,30,GO0116_LC
202086286,99.68085,26.56611,11.5,30,GO0111_LC|GO0116_LC|GO0118_LC
202103762,102.93668000000001,25.93092,13.2,30,GO0111_LC|GO0116_LC
202126884,96.67918399999999,25.20496,12.329,30,GO0116_LC
202126886,99.857099,26.636286,14.245999999999999,30,GO0116_LC
202126887,99.380542,26.786545,13.03,30,GO0116_LC
202126888,98.04750899999999,27.219776,13.540999999999999,30,GO0116_LC
