# Summary of K2 Program GO20908

Title: Gaia GKM dwarfs in K2 Campaign 20

PI: Hedges, Christina (Kepler/K2)
CoIs: GO Office



# Targets requested by this program that have been observed (5329)
EPIC,RA,Dec,Kp,InvestigationIDs
210484798, 66.964136, 15.15254, 9.639, GO20011_LC|GO20027_LC|GO20908_LC
210485715, 66.967904, 15.167676, 12.709, GO20027_LC|GO20908_LC
210489953, 66.950118, 15.240796, 14.44, GO20907_LC|GO20908_LC
210490818, 67.303817, 15.255265, 14.553, GO20907_LC|GO20908_LC
210493885, 67.086461, 15.308619, 11.843, GO20027_LC|GO20908_LC
210494463, 67.072668, 15.318087, 12.557, GO20014_LC|GO20908_LC
210497187, 66.884785, 15.365355, 10.879, GO20027_LC|GO20908_LC
210500754, 67.308236, 15.425755, 12.134, GO20027_LC|GO20908_LC
210501233, 66.872582, 15.433671, 14.307, GO20907_LC|GO20908_LC
210501950, 67.236321, 15.445612, 15.238, GO20907_LC|GO20908_LC
210503084, 67.487246, 15.464038, 14.594, GO20907_LC|GO20908_LC
210504944, 66.904, 15.496132, 15.208, GO20907_LC|GO20908_LC
210507942, 67.174972, 15.545118, 14.412, GO20907_LC|GO20908_LC
210514600, 67.236907, 15.654501, 15.004, GO20907_LC|GO20908_LC
210519995, 67.160027, 15.741743, 14.424, GO20907_LC|GO20908_LC
210523196, 66.721792, 15.794907, 12.609, GO20021_LC|GO20027_LC|GO20908_LC
210524542, 67.387586, 15.816158, 14.626, GO20016_LC|GO20908_LC
210524602, 67.185172, 15.817083, 13.402, GO20907_LC|GO20908_LC
210527844, 67.611737, 15.867891, 12.925, GO20027_LC|GO20908_LC
210532591, 66.86122, 15.943483, 11.687, GO20027_LC|GO20908_LC
210535723, 66.921835, 15.994013, 11.05, GO20027_LC|GO20908_LC
210540050, 66.719641, 16.061531, 15.454, GO20006_LC|GO20908_LC|GO20006_SC
210540725, 67.483939, 16.072324, 12.544, GO20027_LC|GO20908_LC
210541338, 66.765781, 16.082186, 14.449, GO20033_LC|GO20907_LC|GO20908_LC
210542207, 67.532497, 16.096037, 12.014, GO20021_LC|GO20908_LC
210547686, 66.853965, 16.180528, 11.706, GO20027_LC|GO20908_LC
210549467, 67.473569, 16.207581, 14.083, GO20907_LC|GO20908_LC
210550303, 67.024456, 16.220726, 12.206, GO20027_LC|GO20908_LC
210552148, 66.919769, 16.248719, 13.814, GO20011_LC|GO20030_LC|GO20033_LC|GO20034_LC|GO20907_LC|GO20908_LC
210554781, 67.211742, 16.289022, 10.161, GO20011_LC|GO20030_LC|GO20904_LC|GO20908_LC
210557142, 67.332118, 16.325121, 12.596, GO20027_LC|GO20908_LC
210558585, 67.123008, 16.346947, 11.318, GO20027_LC|GO20908_LC
210560885, 67.229466, 16.383735, 11.592, GO20027_LC|GO20908_LC
210561995, 66.753387, 16.401309, 11.797, GO20027_LC|GO20908_LC
210562046, 67.200116, 16.402033, 14.653, GO20907_LC|GO20908_LC
210566442, 67.296173, 16.468046, 14.943, GO20016_LC|GO20908_LC
210567936, 67.001838, 16.490351, 13.857, GO20033_LC|GO20905_LC|GO20908_LC
