EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202061288,93.06916,20.086029999999997,9.516,30,GO0020_LC|GO0036_LC|GO0044_LC|GO0045_LC
202060194,92.41830999999999,23.07291,10.5,30,GO0017_LC|GO0036_LC|GO0044_LC|GO0045_LC|GO0111_LC
202062464,93.66079,17.44214,9.3,30,GO0045_LC
202061296,96.90064,18.26325,9.6,30,GO0020_LC|GO0045_LC|GO0049_LC
202062090,94.94418,21.151139999999998,10.9,30,GO0036_LC|GO0045_LC|GO0111_LC
202062466,95.26921,22.16945,11.2,30,GO0045_LC|GO0047_LC|GO0111_LC
202062468,91.95642,18.65736,11.4,30,GO0045_LC
202060849,98.68551,19.81958,11.5,30,GO0017_LC|GO0045_LC|GO0049_LC|GO0111_LC
202062229,91.21855,24.05872,11.217,30,GO0036_LC|GO0045_LC
202062227,91.26236,24.1578,11.715,30,GO0036_LC|GO0045_LC
