#Custom ID, type, EPIC ID, RA, Dec, target name
200174140,5,,,,Asteroid.Trojan.111231
200174141,5,,,,Asteroid.Trojan.111231
200174142,5,,,,Asteroid.Trojan.111231
200174143,5,,,,Asteroid.Trojan.111231
200174144,5,,,,Asteroid.Trojan.111231
200174145,5,,,,Asteroid.Trojan.111231
200174146,5,,,,Asteroid.Trojan.111231
200174147,5,,,,Asteroid.Trojan.111231
200174148,5,,,,Asteroid.Trojan.111231
200174149,5,,,,Asteroid.Trojan.111231
200174150,5,,,,Asteroid.Trojan.111231
200174151,5,,,,Asteroid.Trojan.111231
200174152,5,,,,Asteroid.Trojan.111231
200174153,5,,,,Asteroid.Trojan.111231
200174154,5,,,,Asteroid.Trojan.111231
200174155,5,,,,Asteroid.Trojan.111231
200174156,5,,,,Asteroid.Trojan.111231
200174157,5,,,,Asteroid.Trojan.111231
200174158,5,,,,Asteroid.Trojan.111231
200174159,5,,,,Asteroid.Trojan.111231
200174160,5,,,,Asteroid.Trojan.111231
200174161,5,,,,Asteroid.Trojan.111231
200174162,5,,,,Asteroid.Trojan.111231
200174163,5,,,,Asteroid.Trojan.111231
200174164,5,,,,Asteroid.Trojan.111231
200174165,5,,,,Asteroid.Trojan.111231
200174166,5,,,,Asteroid.Trojan.111231
200174167,5,,,,Asteroid.Trojan.111231
200174168,5,,,,Asteroid.Trojan.111231
200174169,5,,,,Asteroid.Trojan.111231
200174170,5,,,,Asteroid.Trojan.111231
200174171,5,,,,Asteroid.Trojan.111231
200174172,5,,,,Asteroid.Trojan.111231
200174173,5,,,,Asteroid.Trojan.111231
200174174,5,,,,Asteroid.Trojan.111231
200174175,5,,,,Asteroid.Trojan.111231
200174176,5,,,,Asteroid.Trojan.111231
200174177,5,,,,Asteroid.Trojan.111231
200174178,5,,,,Asteroid.Trojan.111231
200174179,5,,,,Asteroid.Trojan.111231
200174180,5,,,,Asteroid.Trojan.111231
200174181,5,,,,Asteroid.Trojan.111231
200174182,5,,,,Asteroid.Trojan.111231
200174183,5,,,,Asteroid.Trojan.111231
200174184,5,,,,Asteroid.Trojan.111231
200174185,5,,,,Asteroid.Trojan.111231
200174186,5,,,,Asteroid.Trojan.111231
200174187,5,,,,Asteroid.Trojan.111231
200174188,5,,,,Asteroid.Trojan.111231
200174189,5,,,,Asteroid.Trojan.111231
200174190,5,,,,Asteroid.Trojan.111231
200174191,5,,,,Asteroid.Trojan.111231
200174192,5,,,,Asteroid.Trojan.111231
200174193,5,,,,Asteroid.Trojan.111231
200174194,5,,,,Asteroid.Trojan.111231
200174195,5,,,,Asteroid.Trojan.111231
200174196,5,,,,Asteroid.Trojan.111231
200174197,5,,,,Asteroid.Trojan.111231
200174198,5,,,,Asteroid.Trojan.111231
200174199,5,,,,Asteroid.Trojan.111231
200174200,5,,,,Asteroid.Trojan.111231
200174201,5,,,,Asteroid.Trojan.111231
200174202,5,,,,Asteroid.Trojan.111231
200174203,5,,,,Asteroid.Trojan.111231
200174204,5,,,,Asteroid.Trojan.111231
200174205,5,,,,Asteroid.Trojan.116567
200174206,5,,,,Asteroid.Trojan.116567
200174207,5,,,,Asteroid.Trojan.116567
200174208,5,,,,Asteroid.Trojan.116567
200174209,5,,,,Asteroid.Trojan.116567
200174210,5,,,,Asteroid.Trojan.116567
200174211,5,,,,Asteroid.Trojan.116567
200174212,5,,,,Asteroid.Trojan.116567
200174213,5,,,,Asteroid.Trojan.116567
200174214,5,,,,Asteroid.Trojan.116567
200174215,5,,,,Asteroid.Trojan.116567
