# Summary of K2 Program GO19067

Title: Getting a Head Start on TESS

PI: Barclay, Thomas (University of Maryland, Baltimore County)
CoIs: 



# Targets requested by this program that have been observed (1093)
EPIC,RA,Dec,Kp,InvestigationIDs
246468226,345.52084,1.20152,12.30600,GO19049_LC|GO19065_LC|GO19067_LC
246468312,346.21393,1.20441,11.59600,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246468396,346.42105,1.20716,12.48700,GO19049_LC|GO19065_LC|GO19067_LC
246469016,346.42500,1.22900,12.47600,GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC
246469056,345.88190,1.23030,13.07200,GO19049_LC|GO19053_LC|GO19067_LC|GO19068_LC
246469420,346.65002,1.24332,12.10500,GO19049_LC|GO19065_LC|GO19067_LC
246469700,345.63913,1.25375,10.44600,GO19003_LC|GO19049_LC|GO19050_LC|GO19065_LC|GO19067_LC
246470351,345.57540,1.27153,9.44100,GO19030_LC|GO19049_LC|GO19067_LC
246471742,346.32346,1.30713,6.22900,GO19051_LC|GO19067_LC|GO19068_LC
246472580,345.66772,1.32820,14.60400,GO19005_LC|GO19067_LC
246473118,345.94153,1.34228,12.62000,GO19050_LC|GO19067_LC|GO19068_LC
246473794,345.47910,1.36108,14.96000,GO19063_LC|GO19067_LC|GO19068_LC
246474237,346.23846,1.37242,10.45800,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC
246474264,346.23776,1.37330,11.61600,GO19065_LC|GO19067_LC
246474345,345.46786,1.37541,10.08200,GO19030_LC|GO19049_LC|GO19067_LC
246474910,346.66205,1.39052,11.04200,GO19050_LC|GO19067_LC|GO19068_LC
246475894,346.62796,1.41536,10.69000,GO19003_LC|GO19049_LC|GO19067_LC
246476128,346.23273,1.42121,11.63300,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246476155,346.60500,1.42176,10.57900,GO19050_LC|GO19067_LC|GO19068_LC
246476574,345.82860,1.43323,15.12800,GO19063_LC|GO19067_LC|GO19068_LC
246476775,346.11823,1.43836,11.64100,GO19050_LC|GO19067_LC|GO19068_LC
246477382,347.15356,1.45339,14.79967,GO19054_LC|GO19063_LC|GO19067_LC|GO19068_LC
246477720,346.98480,1.46262,12.01700,GO19049_LC|GO19065_LC|GO19067_LC
246477732,347.15744,1.46292,14.76720,GO19054_LC|GO19063_LC|GO19067_LC|GO19068_LC
246477839,345.76508,1.46539,12.21600,GO19049_LC|GO19065_LC|GO19067_LC
246478137,346.94690,1.47341,12.42500,GO19049_LC|GO19065_LC|GO19067_LC
246478224,346.96106,1.47591,17.82410,GO19059_LC|GO19067_LC
246478498,346.56280,1.48311,12.40900,GO19049_LC|GO19065_LC|GO19067_LC
246478664,347.33722,1.48697,11.79800,GO19049_LC|GO19065_LC|GO19067_LC
246479034,346.92633,1.49728,12.25400,GO19049_LC|GO19065_LC|GO19067_LC
246479308,346.14008,1.50410,16.22700,GO19063_LC|GO19067_LC|GO19068_LC
246479481,345.79950,1.50877,9.82700,GO19003_LC|GO19032_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19067_LC
246479563,346.40732,1.51111,9.79600,GO19003_LC|GO19032_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19067_LC
246479875,347.18420,1.51981,11.34100,GO19049_LC|GO19065_LC|GO19067_LC
246480158,346.37045,1.52703,14.93300,GO19033_LC|GO19067_LC
246480475,346.34665,1.53512,11.70800,GO19050_LC|GO19067_LC|GO19068_LC
246480546,347.16820,1.53712,15.86300,GO19063_LC|GO19067_LC|GO19068_LC
246480606,346.99796,1.53867,14.76900,GO19063_LC|GO19067_LC|GO19068_LC
246480737,347.26025,1.54239,11.81200,GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC
246481699,347.45776,1.56956,17.04000,GO19063_LC|GO19067_LC
246481750,346.55430,1.57092,12.18500,GO19049_LC|GO19065_LC|GO19067_LC
246482338,346.65900,1.58583,15.85900,GO19016_LC|GO19024_LC|GO19067_LC|GO19024_SC
246482719,346.13046,1.59552,7.86200,GO19050_LC|GO19067_LC
246482840,346.08447,1.59858,17.10900,GO19063_LC|GO19067_LC|GO19068_LC
246482872,347.02410,1.59947,10.94300,GO19049_LC|GO19065_LC|GO19067_LC
246482924,347.35380,1.60095,14.87900,GO19063_LC|GO19067_LC|GO19068_LC
246482971,346.11220,1.60182,12.04400,GO19049_LC|GO19065_LC|GO19067_LC
246483454,346.28000,1.61542,14.51000,GO19063_LC|GO19067_LC|GO19068_LC
246483782,347.41092,1.62432,12.30900,GO19049_LC|GO19065_LC|GO19067_LC
246483791,346.44034,1.62453,12.14900,GO19049_LC|GO19065_LC|GO19067_LC
246484190,347.14640,1.63663,14.35400,GO19063_LC|GO19067_LC|GO19068_LC
246484240,346.43720,1.63815,15.42700,GO19063_LC|GO19067_LC|GO19068_LC
246484839,346.09448,1.65510,11.68600,GO19049_LC|GO19065_LC|GO19067_LC
246484892,346.61975,1.65650,18.04000,GO19053_LC|GO19059_LC|GO19067_LC
246485625,346.85340,1.67841,11.39200,GO19050_LC|GO19067_LC|GO19068_LC
246485965,347.11180,1.68835,16.26500,GO19063_LC|GO19067_LC|GO19068_LC
246486164,346.13455,1.69323,15.77100,GO19063_LC|GO19067_LC|GO19068_LC
246486190,346.47064,1.69374,12.46700,GO19049_LC|GO19065_LC|GO19067_LC
246486284,347.50977,1.69593,15.02800,GO19063_LC|GO19067_LC|GO19068_LC
246486406,347.47903,1.69952,10.93800,GO19049_LC|GO19065_LC|GO19067_LC
246486663,346.04703,1.70789,14.73100,GO19063_LC|GO19067_LC|GO19068_LC
246486809,346.51764,1.71233,16.91000,GO19063_LC|GO19067_LC
246487108,347.02780,1.72039,16.73220,GO19059_LC|GO19067_LC
246487443,347.40680,1.72961,16.58900,GO19063_LC|GO19067_LC
246487445,346.15054,1.72962,10.72600,GO19049_LC|GO19065_LC|GO19067_LC
246487448,347.49615,1.72969,10.97600,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246487637,345.84824,1.73508,15.73800,GO19063_LC|GO19067_LC|GO19068_LC
246487697,346.22790,1.73667,16.80260,GO19059_LC|GO19067_LC
246487702,347.01978,1.73690,12.05300,GO19050_LC|GO19067_LC|GO19068_LC
246487994,346.40536,1.74495,17.60330,GO19059_LC|GO19067_LC
246488220,346.96080,1.75139,11.98900,GO19049_LC|GO19065_LC|GO19067_LC
246488420,348.58908,1.75673,14.03200,GO19018_LC|GO19067_LC
246488504,348.90400,1.75934,10.10600,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246488612,347.26746,1.76242,10.91500,GO19049_LC|GO19065_LC|GO19067_LC
246488622,346.36480,1.76264,8.87500,GO19003_LC|GO19036_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19067_LC
246488679,346.96655,1.76395,12.23300,GO19049_LC|GO19065_LC|GO19067_LC
246488747,346.42148,1.76584,11.16000,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246488981,348.89110,1.77183,10.99100,GO19049_LC|GO19065_LC|GO19067_LC
246489251,346.70215,1.77963,10.50200,GO19050_LC|GO19067_LC|GO19068_LC
246489362,345.94525,1.78272,12.36000,GO19049_LC|GO19065_LC|GO19067_LC
246489685,348.89484,1.79129,10.68800,GO19038_LC|GO19052_LC|GO19065_LC|GO19067_LC|GO19068_LC
246489700,346.77676,1.79160,14.85900,GO19063_LC|GO19067_LC|GO19068_LC
246490168,345.95300,1.80422,12.17900,GO19050_LC|GO19067_LC|GO19068_LC
246490425,346.52203,1.81135,9.76700,GO19003_LC|GO19032_LC|GO19049_LC|GO19065_LC|GO19067_LC
246490634,347.02100,1.81752,16.36200,GO19063_LC|GO19067_LC|GO19068_LC
246490709,347.80933,1.81970,12.16900,GO19049_LC|GO19065_LC|GO19067_LC
246490913,348.68070,1.82587,13.00174,GO19063_LC|GO19067_LC|GO19068_LC
246490939,346.91013,1.82661,17.61480,GO19059_LC|GO19067_LC
246491281,347.18848,1.83602,12.19300,GO19049_LC|GO19065_LC|GO19067_LC
246491535,346.60193,1.84282,11.86200,GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC
246491568,348.83325,1.84372,12.31500,GO19049_LC|GO19065_LC|GO19067_LC
246491929,347.38290,1.85358,16.32800,GO19063_LC|GO19067_LC|GO19068_LC
246492539,348.72098,1.86975,12.11186,GO19063_LC|GO19067_LC|GO19068_LC
246492542,347.73608,1.86979,12.18700,GO19049_LC|GO19065_LC|GO19067_LC
246492786,349.05970,1.87644,11.78700,GO19049_LC|GO19065_LC|GO19067_LC
246492864,346.44583,1.87911,16.39900,GO19063_LC|GO19067_LC|GO19068_LC
246492922,346.36170,1.88062,11.80100,GO19049_LC|GO19065_LC|GO19067_LC
246493295,347.83023,1.89160,16.14400,GO19063_LC|GO19067_LC
246493395,349.19168,1.89449,12.30300,GO19049_LC|GO19065_LC|GO19067_LC
246493866,346.05360,1.90784,17.03600,GO19063_LC|GO19067_LC
246494162,347.46072,1.91630,16.99240,GO19059_LC|GO19067_LC
246494284,346.90384,1.91990,16.10700,GO19063_LC|GO19067_LC|GO19068_LC
246494476,346.51230,1.92542,11.06300,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246494505,347.39620,1.92620,8.59700,GO19003_LC|GO19036_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19067_LC
246494519,348.91270,1.92660,11.54300,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246494680,346.90314,1.93132,12.24900,GO19049_LC|GO19065_LC|GO19067_LC
246495449,346.18652,1.95302,12.42800,GO19049_LC|GO19065_LC|GO19067_LC
246495774,348.97217,1.96232,12.18000,GO19049_LC|GO19065_LC|GO19067_LC
246495856,348.98633,1.96501,11.92800,GO19049_LC|GO19065_LC|GO19067_LC
246495884,347.60380,1.96587,11.94400,GO19049_LC|GO19065_LC|GO19067_LC
246495958,346.38843,1.96801,18.13700,GO19063_LC|GO19067_LC
246496004,346.49628,1.96965,12.06100,GO19049_LC|GO19065_LC|GO19067_LC
246496039,346.34808,1.97076,11.19000,GO19049_LC|GO19065_LC|GO19067_LC
246496434,346.55453,1.98122,16.15800,GO19016_LC|GO19029_LC|GO19037_LC|GO19067_LC
246496437,346.15793,1.98133,11.76500,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246496565,348.99365,1.98496,16.86100,GO19063_LC|GO19067_LC|GO19068_LC
246496692,349.26434,1.98899,14.17200,GO19063_LC|GO19067_LC|GO19068_LC
246496928,346.22860,1.99565,15.64900,GO19063_LC|GO19067_LC|GO19068_LC
246496971,347.07376,1.99704,9.15700,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246497182,349.44620,2.00351,11.39500,GO19049_LC|GO19065_LC|GO19067_LC
246497449,346.82450,2.01162,15.06400,GO19063_LC|GO19067_LC|GO19068_LC
246497501,349.29147,2.01324,11.62000,GO19049_LC|GO19065_LC|GO19067_LC
246497587,348.94608,2.01589,11.36200,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246497592,346.81927,2.01601,10.59300,GO19050_LC|GO19067_LC|GO19068_LC
246497668,346.75950,2.01828,10.56300,GO19003_LC|GO19050_LC|GO19067_LC|GO19068_LC
246497687,346.67413,2.01893,12.69800,GO19050_LC|GO19067_LC|GO19068_LC
246497787,347.75410,2.02193,15.42400,GO19005_LC|GO19067_LC|GO19068_LC
246498182,346.51135,2.03387,15.02700,GO19063_LC|GO19067_LC|GO19068_LC
246498258,346.78520,2.03574,11.98300,GO19049_LC|GO19065_LC|GO19067_LC
246498549,347.53143,2.04406,14.13000,GO19063_LC|GO19067_LC|GO19068_LC
246498618,346.63193,2.04634,11.53300,GO19049_LC|GO19065_LC|GO19067_LC
246498639,347.53018,2.04704,15.46043,GO19054_LC|GO19063_LC|GO19067_LC|GO19068_LC
246498879,349.54968,2.05484,13.32800,GO19063_LC|GO19067_LC
246498958,349.38730,2.05743,11.15800,GO19049_LC|GO19065_LC|GO19067_LC
246499236,349.06552,2.06584,10.46800,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246499491,346.74490,2.07208,11.35300,GO19050_LC|GO19067_LC|GO19068_LC
246499752,346.33386,2.07872,11.93800,GO19049_LC|GO19065_LC|GO19067_LC
246500230,347.20648,2.09325,12.28700,GO19049_LC|GO19065_LC|GO19067_LC
246500269,347.04245,2.09458,11.80200,GO19049_LC|GO19065_LC|GO19067_LC
246500597,347.47412,2.10478,10.39400,GO19049_LC|GO19065_LC|GO19067_LC
246500614,347.30264,2.10512,16.48000,GO19063_LC|GO19067_LC|GO19068_LC
246500638,346.58470,2.10571,12.24000,GO19049_LC|GO19065_LC|GO19067_LC
246500701,347.67236,2.10793,16.43200,GO19063_LC|GO19067_LC|GO19068_LC
246500797,346.97160,2.11064,11.08800,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246500952,346.95330,2.11466,17.07110,GO19059_LC|GO19067_LC
246501156,347.03445,2.12216,16.48600,GO19063_LC|GO19067_LC
246501172,349.61210,2.12262,12.26000,GO19049_LC|GO19065_LC|GO19067_LC
246501232,347.00494,2.12446,14.98100,GO19063_LC|GO19067_LC|GO19068_LC
246501356,347.17050,2.12789,5.20200,GO19038_LC|GO19050_LC|GO19051_LC|GO19067_LC|GO19068_LC
246501763,349.29010,2.14116,12.36200,GO19049_LC|GO19065_LC|GO19067_LC
246501799,349.23070,2.14205,12.29400,GO19049_LC|GO19065_LC|GO19067_LC|GO19068_LC
246501879,346.97410,2.14460,12.25700,GO19049_LC|GO19065_LC|GO19067_LC
246501897,349.63230,2.14522,11.95700,GO19049_LC|GO19065_LC|GO19067_LC
246501970,347.21786,2.14693,11.17100,GO19030_LC|GO19067_LC
246502121,346.59310,2.15163,16.27800,GO19016_LC|GO19024_LC|GO19067_LC|GO19024_SC
246502498,346.74210,2.16362,11.01900,GO19049_LC|GO19065_LC|GO19067_LC
246502580,347.30520,2.16642,12.40700,GO19050_LC|GO19067_LC|GO19068_LC
246502625,349.43740,2.16771,12.48900,GO19049_LC|GO19065_LC|GO19067_LC
246503068,346.93152,2.18116,10.23500,GO19050_LC|GO19067_LC|GO19068_LC
246503087,347.05890,2.18169,17.11780,GO19059_LC|GO19067_LC
246503144,347.41354,2.18353,12.19400,GO19049_LC|GO19065_LC|GO19067_LC
246503151,349.46650,2.18363,16.21500,GO19063_LC|GO19067_LC|GO19068_LC
246503222,349.14667,2.18582,18.28000,GO19053_LC|GO19059_LC|GO19067_LC
246503414,346.82816,2.19158,15.15000,GO19053_LC|GO19059_LC|GO19067_LC
246503578,349.27878,2.19653,11.28100,GO19049_LC|GO19065_LC|GO19067_LC
246503801,347.46320,2.20417,10.61400,GO19049_LC|GO19065_LC|GO19067_LC
246504001,346.71240,2.21052,11.69700,GO19049_LC|GO19065_LC|GO19067_LC
246504281,347.43660,2.21937,11.10400,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246504292,347.19073,2.21980,11.59200,GO19049_LC|GO19065_LC|GO19067_LC
246504296,346.54898,2.21984,11.35900,GO19049_LC|GO19050_LC|GO19065_LC|GO19067_LC|GO19068_LC
246504591,349.72296,2.22911,14.00600,GO19063_LC|GO19067_LC|GO19068_LC
246504608,347.58646,2.22959,11.28900,GO19049_LC|GO19065_LC|GO19067_LC
246505094,349.90910,2.24591,11.15300,GO19003_LC|GO19049_LC|GO19065_LC|GO19067_LC
246505230,349.71017,2.25013,12.85400,GO19049_LC|GO19063_LC|GO19065_LC|GO19067_LC|GO19068_LC
246505534,349.34610,2.25942,11.77800,GO19049_LC|GO19065_LC|GO19067_LC
