# Summary of K2 Program GO20905

Title: Nearby targets with IR excess in K2 Campaign 20

PI: Hedges, Christina (Kepler/K2)
CoIs: GO Office



# Targets requested by this program that have been observed (1447)
EPIC,RA,Dec,Kp,InvestigationIDs
210481370, 67.151375, 15.09303, 15.846, GO20905_LC
210482655, 67.176168, 15.114901, 13.487, GO20905_LC
210483745, 67.004356, 15.134797, 15.336, GO20905_LC
210487811, 66.929332, 15.203721, 15.01, GO20905_LC
210491860, 67.30146, 15.273897, 11.603, GO20011_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC|GO20032_SC
210502298, 67.291504, 15.451381, 15.397, GO20905_LC
210505661, 67.347509, 15.507723, 14.263, GO20905_LC
210510795, 66.982506, 15.591632, 15.567, GO20905_LC
210514080, 67.510743, 15.645943, 14.867, GO20905_LC
210517121, 67.445199, 15.694554, 14.896, GO20033_LC|GO20905_LC
210525181, 66.762456, 15.825923, 14.246, GO20905_LC
210526155, 67.433854, 15.84101, 12.274, GO20011_LC|GO20905_LC
210533316, 67.110165, 15.955097, 15.606, GO20905_LC
210534047, 67.169007, 15.966382, 15.325, GO20905_LC
210534962, 67.21853, 15.981596, 11.294, GO20011_LC|GO20027_LC|GO20032_LC|GO20904_LC|GO20905_LC|GO20032_SC
210539757, 67.074187, 16.056686, 14.155, GO20905_LC
210547907, 67.627906, 16.18387, 15.905, GO20905_LC
210551980, 66.743754, 16.245745, 16.122, GO20905_LC
210560471, 67.318608, 16.376897, 14.933, GO20905_LC
210561112, 66.466734, 16.387356, 15.845, GO20905_LC
210561776, 66.582987, 16.398294, 13.311, GO20021_LC|GO20905_LC
210562279, 67.179427, 16.405393, 15.935, GO20905_LC
210564945, 67.105167, 16.445665, 14.745, GO20905_LC
210565363, 66.885962, 16.452224, 15.999, GO20905_LC
210566619, 67.045262, 16.470933, 10.532, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210567936, 67.001838, 16.490351, 13.857, GO20033_LC|GO20905_LC|GO20908_LC
210570749, 67.184401, 16.53344, 14.728, GO20905_LC
210571819, 67.78733, 16.548927, 12.47, GO20905_LC
210574921, 67.728895, 16.59593, 14.343, GO20905_LC
210575679, 66.592162, 16.606962, 15.751, GO20905_LC
210580101, 67.011924, 16.672597, 15.573, GO20905_LC
210580133, 67.518741, 16.673052, 15.258, GO20905_LC
210581656, 66.690261, 16.695618, 14.764, GO20033_LC|GO20034_LC|GO20905_LC
210587617, 67.339649, 16.784628, 14.189, GO20905_LC
210592226, 66.425867, 16.85181, 16.43, GO20905_LC
210594677, 67.356418, 16.887925, 15.966, GO20905_LC
210596909, 66.334044, 16.921145, 16.031, GO20905_LC
210602580, 66.692753, 17.00271, 15.135, GO20905_LC
210602798, 67.2514, 17.005751, 14.558, GO20905_LC
210602846, 67.250973, 17.006526, 15.162, GO20905_LC
210608775, 67.899608, 17.088311, 15.691, GO20034_LC|GO20905_LC
210611548, 67.540075, 17.128117, 15.552, GO20905_LC
210614729, 67.124983, 17.172742, 13.039, GO20002_LC|GO20905_LC
210617171, 66.749407, 17.207486, 15.035, GO20905_LC
210621487, 67.854607, 17.268218, 15.402, GO20905_LC
210622617, 67.836075, 17.284672, 14.738, GO20905_LC
210640931, 65.981047, 17.544138, 14.586, GO20905_LC
210649921, 66.005019, 17.668292, 15.07, GO20905_LC
210656521, 65.966443, 17.757764, 15.689, GO20905_LC
210662459, 66.295391, 17.840302, 14.743, GO20905_LC
210665423, 66.624647, 17.880274, 12.515, GO20905_LC
210667985, 66.35428, 17.915343, 10.619, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210673515, 65.826601, 17.990733, 13.287, GO20021_LC|GO20905_LC
210677233, 66.582704, 18.042992, 15.199, GO20905_LC
210680666, 67.362876, 18.091067, 15.282, GO20905_LC
210681610, 66.376101, 18.103807, 15.33, GO20021_LC|GO20905_LC
210682927, 66.712504, 18.122504, 15.458, GO20905_LC
210684448, 65.644347, 18.14295, 16.478, GO20905_LC
210685939, 66.58027, 18.162618, 15.851, GO20905_LC
210686636, 66.941267, 18.171984, 16.13, GO20905_LC
210690736, 67.514934, 18.230407, 12.356, GO20002_LC|GO20021_LC|GO20026_LC|GO20905_LC
210693972, 67.394722, 18.27625, 15.566, GO20905_LC
210694066, 67.637994, 18.27749, 15.617, GO20905_LC
210694146, 67.524226, 18.278586, 15.629, GO20905_LC
210697651, 67.415384, 18.328392, 15.965, GO20905_LC
210698143, 67.81579, 18.335302, 14.677, GO20021_LC|GO20026_LC|GO20028_LC|GO20029_LC|GO20905_LC
210698170, 67.616402, 18.335698, 14.95, GO20905_LC
210698281, 68.060705, 18.337455, 11.961, GO20002_LC|GO20021_LC|GO20026_LC|GO20029_LC|GO20905_LC
210699722, 66.13402, 18.359186, 13.943, GO20905_LC
210700559, 67.103578, 18.370839, 11.962, GO20014_LC|GO20027_LC|GO20905_LC
210703374, 66.118061, 18.41101, 13.049, GO20033_LC|GO20905_LC
210711696, 65.724725, 18.531793, 13.952, GO20905_LC
210712338, 67.404187, 18.541845, 15.293, GO20905_LC
210712510, 65.976798, 18.544309, 16.207, GO20905_LC
210713294, 65.908569, 18.555352, 14.293, GO20905_LC
210716103, 66.651081, 18.596995, 14.689, GO20905_LC
210718554, 67.782431, 18.633216, 15.041, GO20905_LC
210719470, 67.250739, 18.646846, 13.921, GO20021_LC|GO20905_LC
210720279, 66.034201, 18.659147, 15.47, GO20905_LC
210721908, 67.386954, 18.683908, 14.793, GO20905_LC
210722266, 66.260324, 18.689608, 15.226, GO20905_LC
210723210, 67.040547, 18.703818, 13.919, GO20905_LC
210724048, 66.429552, 18.716628, 15.862, GO20905_LC
210725444, 66.127262, 18.737914, 13.732, GO20905_LC
210725742, 67.072843, 18.74149, 11.914, GO20021_LC|GO20905_LC
210729462, 67.950508, 18.797232, 15.587, GO20905_LC
210731865, 66.989972, 18.832839, 12.828, GO20905_LC
210736994, 67.497135, 18.910228, 15.165, GO20905_LC
210738612, 65.69096, 18.935714, 15.11, GO20905_LC
210740691, 68.008102, 18.96779, 15.39, GO20905_LC
210740725, 66.05397, 18.968312, 15.56, GO20905_LC
210741091, 66.310684, 18.973581, 11.981, GO20011_LC|GO20016_LC|GO20027_LC|GO20030_LC|GO20033_LC|GO20034_LC|GO20904_LC|GO20905_LC
210743439, 65.824333, 19.008461, 14.073, GO20905_LC
210744744, 67.634373, 19.028663, 11.456, GO20011_LC|GO20905_LC
210746650, 66.868309, 19.057247, 15.299, GO20905_LC
210749906, 67.261901, 19.107187, 14.129, GO20905_LC
210755081, 65.331491, 19.187726, 13.564, GO20021_LC|GO20905_LC
210756194, 65.79015, 19.203735, 12.852, GO20002_LC|GO20905_LC
210759503, 65.173318, 19.2551, 14.762, GO20905_LC
210759839, 66.131187, 19.260535, 15.409, GO20905_LC
210763518, 65.777659, 19.315604, 15.818, GO20905_LC
210767813, 65.381478, 19.380121, 15.249, GO20905_LC
210770050, 65.588816, 19.413879, 13.718, GO20905_LC
210770723, 65.159547, 19.424254, 11.534, GO20027_LC|GO20905_LC
210770729, 65.16053, 19.424358, 12.674, GO20905_LC
210773576, 65.734488, 19.467328, 14.839, GO20905_LC
210774535, 65.394516, 19.481407, 15.233, GO20905_LC
210777583, 65.596382, 19.528818, 15.948, GO20905_LC
210777780, 67.756533, 19.532039, 14.297, GO20033_LC|GO20034_LC|GO20905_LC
210779816, 65.540489, 19.563295, 16.258, GO20905_LC
210780026, 65.593678, 19.566492, 15.226, GO20905_LC
210782297, 67.069387, 19.600815, 15.368, GO20905_LC
210784177, 66.220701, 19.628826, 14.906, GO20905_LC
210788086, 66.438089, 19.687145, 14.867, GO20905_LC
210788588, 66.436471, 19.695129, 15.932, GO20905_LC
210789813, 65.630849, 19.713839, 14.713, GO20905_LC
210792330, 66.365815, 19.752932, 15.429, GO20905_LC
210794458, 67.315128, 19.785696, 15.675, GO20905_LC
210795631, 67.176552, 19.803397, 15.537, GO20905_LC
210796011, 65.741401, 19.808591, 15.855, GO20905_LC
210796433, 67.231046, 19.815056, 14.62, GO20905_LC
210796581, 66.848773, 19.817255, 15.446, GO20905_LC
210799771, 67.418586, 19.864518, 14.967, GO20905_LC
210801431, 66.031301, 19.889649, 15.189, GO20905_LC
210801487, 65.677266, 19.890536, 15.48, GO20033_LC|GO20034_LC|GO20905_LC
210802196, 65.642952, 19.901055, 15.544, GO20905_LC
210808082, 66.098595, 19.990956, 14.099, GO20905_LC
210810472, 66.26364, 20.027471, 14.523, GO20033_LC|GO20034_LC|GO20905_LC
210828565, 66.904232, 20.304, 13.918, GO20905_LC|GO20908_LC
210829630, 67.320309, 20.320326, 15.386, GO20905_LC
210831309, 64.829317, 20.345268, 15.119, GO20905_LC
210833661, 67.359147, 20.382011, 15.409, GO20905_LC
210841279, 65.02724, 20.498502, 16.039, GO20905_LC
210841355, 65.378416, 20.499652, 13.791, GO20905_LC
210841574, 65.641128, 20.502893, 15.861, GO20905_LC
210841874, 64.640405, 20.507251, 15.302, GO20905_LC
210842175, 65.042336, 20.511769, 15.58, GO20905_LC
210850029, 64.622804, 20.627771, 15.214, GO20905_LC
210851351, 65.017723, 20.647109, 14.75, GO20034_LC|GO20905_LC
210854849, 64.53806, 20.699009, 14.911, GO20905_LC
210858434, 65.194037, 20.753273, 15.686, GO20905_LC
210860092, 66.364187, 20.777684, 14.812, GO20905_LC
210860700, 65.383296, 20.787396, 15.539, GO20905_LC
210861478, 66.075801, 20.799647, 15.419, GO20905_LC
210862740, 65.037931, 20.819351, 15.802, GO20905_LC
210864873, 65.232971, 20.852754, 13.962, GO20014_LC|GO20033_LC|GO20905_LC
210866645, 66.578386, 20.87836, 15.508, GO20905_LC
210870601, 65.172735, 20.938549, 14.811, GO20014_LC|GO20905_LC
210872373, 65.165247, 20.963975, 14.58, GO20905_LC
210875288, 65.47646, 21.007896, 15.828, GO20905_LC
210877213, 65.502237, 21.037339, 12.998, GO20027_LC|GO20905_LC
210884145, 64.475949, 21.145494, 15.892, GO20905_LC
210885271, 64.506321, 21.163451, 14.079, GO20905_LC
210886510, 66.060655, 21.18193, 15.712, GO20905_LC
210886827, 65.3935, 21.18663, 12.416, GO20905_LC
210887126, 65.918395, 21.19091, 15.208, GO20905_LC
210888937, 65.429032, 21.21879, 15.676, GO20905_LC
210888940, 66.017935, 21.218827, 15.229, GO20905_LC
210889984, 66.698434, 21.234915, 11.113, GO20011_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20905_LC
210890056, 64.987337, 21.236007, 15.966, GO20905_LC
210891235, 64.693745, 21.254818, 15.332, GO20905_LC
210892367, 65.710203, 21.272451, 14.056, GO20033_LC|GO20034_LC|GO20905_LC
210896377, 65.837129, 21.335391, 16.314, GO20905_LC
210902666, 66.817615, 21.432443, 14.603, GO20905_LC
210905863, 66.739925, 21.481476, 15.056, GO20905_LC
210906203, 65.796589, 21.486776, 14.332, GO20905_LC
210907708, 66.802692, 21.51074, 15.469, GO20905_LC
210908175, 66.200507, 21.518033, 15.559, GO20905_LC
210912691, 65.589237, 21.58822, 15.618, GO20905_LC
210913537, 65.875586, 21.601659, 14.998, GO20905_LC
210914003, 65.627317, 21.609378, 15.806, GO20905_LC
210914948, 65.098404, 21.624858, 15.455, GO20905_LC
210915128, 66.220814, 21.627422, 15.509, GO20905_LC
210915690, 65.002219, 21.635772, 14.18, GO20033_LC|GO20905_LC
210915878, 60.754563, 21.638729, 14.578, GO20905_LC
210916219, 60.832362, 21.644291, 14.187, GO20905_LC
210917768, 66.807367, 21.668516, 13.492, GO20905_LC
210918288, 67.530419, 21.675888, 13.792, GO20033_LC|GO20034_LC|GO20905_LC
210921328, 66.414847, 21.725929, 15.536, GO20905_LC
210921449, 64.788341, 21.727962, 15.128, GO20905_LC
210922157, 65.897536, 21.739929, 15.554, GO20905_LC
210923131, 67.400645, 21.755597, 13.254, GO20905_LC
210923513, 66.074996, 21.762217, 15.792, GO20905_LC
210925979, 65.133542, 21.801729, 13.983, GO20905_LC
