EPIC,RA,Dec,Kp,InvestigationIDs
211311380,126.61604,10.08038,9.12800,GO18003_LC|GO18006_LC|GO18027_LC|GO18036_LC|GO18047_LC|GO18049_LC|GO18065_LC|GO18067_LC|GO18901_LC|GO18006_SC|GO18027_SC|GO18036_SC|GO18047_SC|GO18065_SC
211317649,128.92574,10.20664,13.21400,GO18006_LC|GO18049_LC|GO18067_LC|GO18006_SC
211351816,127.76283,10.84759,12.40900,GO18006_LC|GO18027_LC|GO18048_LC|GO18050_LC|GO18067_LC|GO18068_LC|GO18006_SC
211391664,126.48829,11.51114,12.10200,GO18006_LC|GO18027_LC|GO18043_LC|GO18048_LC|GO18049_LC|GO18067_LC|GO18006_SC|GO18048_SC
211418729,127.88296,11.92226,14.28600,GO18006_LC|GO18027_LC|GO18048_LC|GO18067_LC|GO18068_LC|GO18006_SC|GO18027_SC
211442297,126.55344,12.28194,13.19200,GO18006_LC|GO18027_LC|GO18048_LC|GO18049_LC|GO18050_LC|GO18067_LC|GO18006_SC|GO18027_SC
211525389,125.42028,13.49753,11.68700,GO18006_LC|GO18027_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18006_SC|GO18027_SC
211736671,123.38187,16.41961,12.16000,GO18006_LC|GO18027_LC|GO18043_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18006_SC
211822797,130.41037,17.64000,14.56800,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18048_LC|GO18052_LC|GO18062_LC|GO18068_LC|GO18006_SC|GO18027_SC|GO18052_SC
211913977,130.34409,18.93387,12.61900,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18048_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC|GO18006_SC|GO18027_SC
211916756,129.36275,18.97668,15.49800,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18048_LC|GO18062_LC|GO18063_LC|GO18068_LC|GO18006_SC|GO18027_SC|GO18063_SC
211969807,129.63675,19.77383,15.14900,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18048_LC|GO18062_LC|GO18068_LC|GO18006_SC|GO18027_SC
211970147,130.05605,19.77881,12.87200,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC|GO18006_SC|GO18027_SC
211990866,129.60126,20.10606,10.40800,GO18006_LC|GO18011_LC|GO18023_LC|GO18027_LC|GO18036_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18006_SC|GO18027_SC|GO18036_SC
212110888,127.57877,22.23591,11.44100,GO18003_LC|GO18006_LC|GO18027_LC|GO18036_LC|GO18048_LC|GO18065_LC|GO18006_SC|GO18027_SC|GO18036_SC
