EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200211050, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211051, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211052, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211053, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211054, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211055, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211056, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211057, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211058, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211059, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211060, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211061, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211062, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211063, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211064, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211065, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211066, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211067, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211068, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211069, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211070, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211071, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211072, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211073, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211074, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211075, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211076, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211077, , , , GO17042|GO17045|472235-LC-SSO_TILE
200211078, , , , GO17042|GO17045|472235-LC-SSO_TILE
