# Summary of K2 Program GO18057

Title: K2 Ultracool Dwarfs: The Final Survey

PI: Gizis, John (U Delaware)
CoIs: Rishi Paudel (Delaware), Dermott Mullan (Delaware), Adam Burgasser (UC San Diego), Sarah Schmidt (AIP), Peter K. G. Williams (Harvard), Edo Berger (Harvard)



# Targets requested by this program that have been observed (93)
EPIC,RA,Dec,Kp,InvestigationIDs
211301854,133.90869,9.88291,17.85700,GO18008_LC|GO18025_LC|GO18057_LC
211301903,132.60843,9.88389,18.81000,GO18025_LC|GO18057_LC
211303324,132.52360,9.91483,17.96900,GO18008_LC|GO18025_LC|GO18057_LC
211303420,132.52260,9.91680,17.89200,GO18057_LC
211311813,132.76980,10.08918,17.35100,GO18008_LC|GO18025_LC|GO18057_LC
211321707,133.87445,10.28709,17.51000,GO18008_LC|GO18025_LC|GO18057_LC|GO18063_LC
211321992,134.13590,10.29307,18.18800,GO18008_LC|GO18025_LC|GO18057_LC
211328277,130.88847,10.41307,17.79800,GO18008_LC|GO18025_LC|GO18057_LC|GO18057_SC
211329075,127.98327,10.42826,14.95100,GO18008_LC|GO18025_LC|GO18057_LC|GO18067_LC
211332441,128.84857,10.49196,18.25200,GO18008_LC|GO18025_LC|GO18057_LC
211332457,128.84860,10.49218,14.46500,GO18057_LC|GO18067_LC|GO18057_SC
211357895,132.64972,10.95434,18.00000,GO18008_LC|GO18017_LC|GO18025_LC|GO18038_LC|GO18057_LC
211602578,130.15054,14.57355,17.73900,GO18008_LC|GO18025_LC|GO18057_LC
211613507,125.38222,14.72309,18.38900,GO18008_LC|GO18057_LC
211628806,127.27767,14.93960,16.15000,GO18008_LC|GO18025_LC|GO18057_LC
211680042,127.84257,15.64754,17.26600,GO18008_LC|GO18025_LC|GO18057_LC
211727819,129.38676,16.29390,18.14400,GO18025_LC|GO18057_LC
211884659,123.79803,18.50322,18.58600,GO18008_LC|GO18025_LC|GO18057_LC
211891128,129.21830,18.59599,18.04600,GO18008_LC|GO18025_LC|GO18057_LC
211893584,123.47526,18.63220,17.84000,GO18008_LC|GO18025_LC|GO18057_LC
211896791,123.36520,18.68001,18.04300,GO18008_LC|GO18025_LC|GO18057_LC
211910449,123.78463,18.88280,18.20400,GO18008_LC|GO18025_LC|GO18057_LC
211942125,125.31784,19.35684,18.04200,GO18008_LC|GO18025_LC|GO18057_LC
211953626,124.41566,19.52727,18.12300,GO18008_LC|GO18025_LC|GO18057_LC
211962038,126.67762,19.65624,17.71300,GO18008_LC|GO18025_LC|GO18057_LC
211970944,124.46942,19.79110,17.03700,GO18008_LC|GO18025_LC|GO18057_LC
211974835,126.55260,19.85223,17.60600,GO18008_LC|GO18025_LC|GO18057_LC
211978086,126.34590,19.90260,17.31100,GO18008_LC|GO18025_LC|GO18057_LC
211981633,129.49904,19.95775,17.88900,GO18025_LC|GO18057_LC
