EPIC,RA,Dec,Kp,InvestigationIDs
200263347, , , , GO20009|GO20011|GO20013|GO20016|GO20023|GO20024|39_TAURI-SC-BRIGHT_STAR_DISC
210510612, 66.899541, 15.58919, 8.271, GO20011_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20032_LC|GO20903_LC
210545633, 67.694983, 16.148696, 6.435, GO20011_LC|GO20016_LC|GO20023_LC|GO20032_LC
210675409, 66.448161, 18.017272, 8.774, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20023_SC
210689130, 66.770253, 18.207532, 7.025, GO20002_LC|GO20016_LC|GO20023_LC
210731500, 66.236225, 18.827418, 13.691, GO20023_LC|GO20031_LC|GO20902_LC|GO20908_LC|GO20023_SC
210733938, 66.46553, 18.86406, 7.389, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC
210791522, 67.155056, 19.74068, 8.704, GO20009_LC|GO20011_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20023_SC
210798162, 67.574882, 19.840576, 7.014, GO20011_LC|GO20016_LC|GO20023_LC
210877371, 65.381873, 21.039878, 8.17, GO20011_LC|GO20023_LC|GO20030_LC
210905159, 66.577073, 21.470429, 8.984, GO20011_LC|GO20023_LC|GO20027_LC|GO20030_LC
210921921, 66.060726, 21.736245, 8.366, GO20011_LC|GO20023_LC|GO20030_LC
210938993, 61.334409, 22.008902, 5.775, GO20009_LC|GO20011_LC|GO20013_LC|GO20016_LC|GO20023_LC|GO20024_LC
210998086, 60.934052, 22.94428, 11.062, GO20016_LC|GO20023_LC|GO20027_LC|GO20908_LC|GO20023_SC
211009047, 61.089561, 23.117842, 12.54, GO20023_LC|GO20908_LC|GO20023_SC
211049709, 62.150884, 23.768613, 10.273, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20030_LC|GO20904_LC|GO20908_LC|GO20023_SC
246812118, 69.169677, 15.869329, 6.568, GO20011_LC|GO20016_LC|GO20023_LC|GO20032_LC
246875518, 70.106112, 16.513658, 9.075, GO20011_LC|GO20023_LC|GO20030_LC|GO20032_LC|GO20904_LC|GO20908_LC|GO20023_SC|GO20032_SC
246946498, 72.5997, 17.202663, 7.008, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20032_LC|GO20903_LC
246951573, 70.932751, 17.251481, 11.538, GO20023_LC|GO20031_LC|GO20908_LC|GO20023_SC
247098361, 73.76651, 18.654535, 9.789, GO20023_LC|GO20027_LC|GO20031_LC|GO20023_SC|GO20031_SC
247104169, 72.175583, 18.709434, 6.829, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20903_LC
247164043, 73.841434, 19.280901, 9.482, GO20023_LC|GO20027_LC|GO20031_LC|GO20023_SC|GO20031_SC
247418783, 76.445793, 21.54863, 9.891, GO20009_LC|GO20011_LC|GO20023_LC|GO20027_LC|GO20031_LC|GO20023_SC|GO20031_SC
247428966, 68.032945, 21.632355, 6.969, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC
247450113, 73.256398, 21.803755, 14.047, GO20023_LC|GO20031_LC|GO20908_LC|GO20023_SC
247511557, 69.278554, 22.284249, 9.357, GO20011_LC|GO20023_LC|GO20027_LC|GO20904_LC|GO20908_LC|GO20023_SC
247589423, 67.412457, 22.882721, 10.771, GO20011_LC|GO20023_LC|GO20030_LC|GO20031_LC|GO20902_LC|GO20904_LC|GO20905_LC|GO20023_SC|GO20031_SC
247610475, 68.821797, 23.045173, 8.754, GO20009_LC|GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20023_SC
247649941, 69.12141, 23.340858, 5.979, GO20011_LC|GO20016_LC|GO20023_LC
247657217, 72.450127, 23.395761, 8.39, GO20011_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20023_SC
247741173, 73.553907, 23.998806, 8.408, GO20011_LC|GO20023_LC
247742862, 70.517086, 24.010759, 7.128, GO20011_LC|GO20016_LC|GO20023_LC
247753812, 70.80732, 24.088915, 6.072, GO20011_LC|GO20016_LC|GO20023_LC
247833205, 75.406285, 24.636574, 8.651, GO20009_LC|GO20011_LC|GO20023_LC|GO20027_LC
247850025, 74.276777, 24.75219, 8.854, GO20011_LC|GO20023_LC|GO20027_LC|GO20023_SC
247906277, 75.073011, 25.136441, 8.439, GO20011_LC|GO20023_LC|GO20027_LC|GO20023_SC
247992384, 66.2951, 25.749177, 8.582, GO20011_LC|GO20023_LC|GO20030_LC
248017532, 74.902654, 25.935851, 7.087, GO20011_LC|GO20016_LC|GO20023_LC
248149077, 72.272883, 27.011523, 8.514, GO20023_LC|GO20023_SC
248253950, 73.157302, 28.020732, 12.955, GO20023_LC|GO20027_LC|GO20031_LC|GO20908_LC|GO20023_SC
248313142, 69.618206, 28.71762, 8.288, GO20011_LC|GO20023_LC|GO20023_SC
251852501, 61.791079, 27.509224, 8.379, GO20011_LC|GO20014_LC|GO20016_LC|GO20023_LC|GO20027_LC|GO20023_SC
