EPIC,RA,Dec,Kp,InvestigationIDs
200228973,,,,GO18031|Chlosinde-LC-SSO_TILE
200228974,,,,GO18031|Chlosinde-LC-SSO_TILE
200228975,,,,GO18031|Chlosinde-LC-SSO_TILE
200228976,,,,GO18031|Chlosinde-LC-SSO_TILE
200228977,,,,GO18031|Chlosinde-LC-SSO_TILE
200228978,,,,GO18031|Chlosinde-LC-SSO_TILE
200228979,,,,GO18031|Chlosinde-LC-SSO_TILE
200228980,,,,GO18031|Chlosinde-LC-SSO_TILE
200228981,,,,GO18031|Chlosinde-LC-SSO_TILE
200228982,,,,GO18031|Chlosinde-LC-SSO_TILE
200228983,,,,GO18031|Chlosinde-LC-SSO_TILE
200228984,,,,GO18031|Chlosinde-LC-SSO_TILE
200228985,,,,GO18031|Chlosinde-LC-SSO_TILE
200228986,,,,GO18031|Chlosinde-LC-SSO_TILE
200228987,,,,GO18031|Chlosinde-LC-SSO_TILE
200228988,,,,GO18031|Chlosinde-LC-SSO_TILE
200228989,,,,GO18031|Chlosinde-LC-SSO_TILE
200228990,,,,GO18031|Chlosinde-LC-SSO_TILE
200228991,,,,GO18031|Chlosinde-LC-SSO_TILE
200228992,,,,GO18031|Chlosinde-LC-SSO_TILE
200228993,,,,GO18031|Chlosinde-LC-SSO_TILE
200228994,,,,GO18031|Chlosinde-LC-SSO_TILE
200228995,,,,GO18031|Chlosinde-LC-SSO_TILE
200228996,,,,GO18031|Chlosinde-LC-SSO_TILE
200228997,,,,GO18031|Chlosinde-LC-SSO_TILE
200228998,,,,GO18031|Chlosinde-LC-SSO_TILE
200228999,,,,GO18031|Chlosinde-LC-SSO_TILE
200229000,,,,GO18031|Chlosinde-LC-SSO_TILE
200229001,,,,GO18031|Chlosinde-LC-SSO_TILE
200229002,,,,GO18031|Chlosinde-LC-SSO_TILE
200229003,,,,GO18031|Chlosinde-LC-SSO_TILE
200229004,,,,GO18031|Chlosinde-LC-SSO_TILE
200229005,,,,GO18031|Chlosinde-LC-SSO_TILE
200229006,,,,GO18031|Chlosinde-LC-SSO_TILE
200229007,,,,GO18031|Chlosinde-LC-SSO_TILE
200229008,,,,GO18031|Chlosinde-LC-SSO_TILE
200229009,,,,GO18031|Chlosinde-LC-SSO_TILE
200229010,,,,GO18031|Chlosinde-LC-SSO_TILE
200229011,,,,GO18031|Chlosinde-LC-SSO_TILE
200229012,,,,GO18031|Chlosinde-LC-SSO_TILE
200229013,,,,GO18031|Chlosinde-LC-SSO_TILE
200229014,,,,GO18031|Chlosinde-LC-SSO_TILE
200229015,,,,GO18031|Chlosinde-LC-SSO_TILE
200229016,,,,GO18031|Chlosinde-LC-SSO_TILE
200229017,,,,GO18031|Chlosinde-LC-SSO_TILE
200229018,,,,GO18031|Chlosinde-LC-SSO_TILE
200229019,,,,GO18031|Chlosinde-LC-SSO_TILE
200229020,,,,GO18031|Chlosinde-LC-SSO_TILE
200229021,,,,GO18031|Chlosinde-LC-SSO_TILE
200229022,,,,GO18031|Chlosinde-LC-SSO_TILE
200229023,,,,GO18031|Chlosinde-LC-SSO_TILE
200229024,,,,GO18031|Chlosinde-LC-SSO_TILE
200229025,,,,GO18031|Chlosinde-LC-SSO_TILE
200229026,,,,GO18031|Chlosinde-LC-SSO_TILE
200229027,,,,GO18031|Chlosinde-LC-SSO_TILE
200229028,,,,GO18031|Chlosinde-LC-SSO_TILE
200229029,,,,GO18031|Chlosinde-LC-SSO_TILE
200229030,,,,GO18031|Chlosinde-LC-SSO_TILE
200229031,,,,GO18031|Chlosinde-LC-SSO_TILE
200229032,,,,GO18031|Chlosinde-LC-SSO_TILE
200229033,,,,GO18031|Chlosinde-LC-SSO_TILE
200229034,,,,GO18031|Chlosinde-LC-SSO_TILE
200229035,,,,GO18031|Chlosinde-LC-SSO_TILE
200229036,,,,GO18031|Chlosinde-LC-SSO_TILE
200229037,,,,GO18031|Chlosinde-LC-SSO_TILE
200229038,,,,GO18031|Chlosinde-LC-SSO_TILE
200229039,,,,GO18031|Chlosinde-LC-SSO_TILE
200229040,,,,GO18031|Chlosinde-LC-SSO_TILE
200229041,,,,GO18031|Chlosinde-LC-SSO_TILE
200229042,,,,GO18031|Chlosinde-LC-SSO_TILE
200229043,,,,GO18031|Chlosinde-LC-SSO_TILE
200229044,,,,GO18031|Chlosinde-LC-SSO_TILE
200229045,,,,GO18031|Chlosinde-LC-SSO_TILE
200229046,,,,GO18031|Chlosinde-LC-SSO_TILE
200229047,,,,GO18031|Chlosinde-LC-SSO_TILE
200229048,,,,GO18031|Chlosinde-LC-SSO_TILE
200229049,,,,GO18031|Chlosinde-LC-SSO_TILE
200229050,,,,GO18031|Chlosinde-LC-SSO_TILE
200229051,,,,GO18031|Chlosinde-LC-SSO_TILE
200229052,,,,GO18031|Chlosinde-LC-SSO_TILE
200229053,,,,GO18031|Chlosinde-LC-SSO_TILE
200229054,,,,GO18031|Chlosinde-LC-SSO_TILE
