# Summary of K2 Program GO14073

Title: Evolution of Spin States in Transneptunian Binaries

PI: Grundy, Will (Lowell Observatory)
CoIs: Ragozzine, Darin A; Thirouin, Audrey; Ryan, Erin Lee; Porter, Simon Bernard

We propose K2 observations of 22 transneptunian objects to constrain their spin states and learn about their formation environment in the protoplanetary nebula.  We are especially targeting binaries and potential binaries.  Their spin states preserve observable and interpretable signatures of their formation circumstances.  They are also subject to subsequent dynamical evolution, notably tidal despinning, offering opportunities to learn about those processes as well.  Disentangling these influences calls for a large sample of well-characterized systems to enable statistical comparison of ensemble properties across the various sub-populations.  This proposal contributes toward the goal of assembling that sample.  We will observe all known transneptunian binary systems on silicon during C14-C16, as well as a number of potential binaries.  K2s ability to observe continuously is key to teasing apart the rotational modulations of unresolved multi-body systems if they are different, or being able to determine that they are not, in cases where they have become tidally locked like Pluto and Charon.

We have assembled a team with all necessary expertise to fully capitalize on the data.  We have experience working with K2 data and have a proven processing pipeline.  We have a strong track record in both observational and theoretical Kuiper belt studies, including analysis of photometric lightcurve data, orbit determination, and dynamical modeling.

This project would be impractical from the ground.  The targets are faint, and weeks or even months of observing time would be needed to confidently extract the weak modulation from a fainter secondary not tidally locked to its primary.  K2 is ideally suited for this work.  Long cadence exposures provide adequate temporal resolution.

One of NASA's key strategic goals in planetary science is advancing knowledge of the origin and history of the Solar System.  This proposal is aimed squarely at that goal, specifically for the transneptunian region where our targets formed.  We aim to shed light on how the Sun's inventory of planets and minor bodies originated and subsequently evolved to its current dynamical configuration and compositional state.  Observations of the Cold Classical sub-population of transneptunian objects also provide valuable context for NASA's upcoming flyby and detailed study of one such object, 2014 MU69, along with the more distant observations of a larger sample of them that New Horizons is doing as it cruises through that region of the Kuiper belt.

# Targets requested by this program that have been observed (1623)
EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200177701, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177702, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177703, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177704, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177705, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177706, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177707, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177708, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177709, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177710, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177711, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177712, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177713, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177714, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177715, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177716, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177717, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177718, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177719, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177720, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177721, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177722, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177723, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177724, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177725, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177726, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177727, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177728, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177729, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177730, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177731, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177732, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177733, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177734, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177735, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177736, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177737, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177738, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177739, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177740, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177741, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177742, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177743, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177744, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177745, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177746, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177747, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177748, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177749, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177750, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177751, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177752, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177753, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177754, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177755, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177756, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177757, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177758, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177759, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177760, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177761, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177762, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177763, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177764, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177765, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177766, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177767, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177768, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177769, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177770, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177771, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177772, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177773, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177774, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177775, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177776, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177777, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177778, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177779, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177780, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177781, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177782, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177783, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177784, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177785, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177786, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177787, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177788, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177789, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177790, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177791, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177792, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177793, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177794, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177795, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177796, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177797, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177798, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177799, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177800, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177801, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177802, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177803, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177804, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177805, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177806, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177807, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177808, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177809, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177810, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177811, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177812, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
200177813, , , , GO14073_LC|2014_WA510-LC-SSO_TILE
