EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200200422, , , , GO16064|GO16069|M67
200200423, , , , GO16064|GO16069|M67
200200424, , , , GO16064|GO16069|M67
200200425, , , , GO16064|GO16069|M67
200200426, , , , GO16064|GO16069|M67
200200427, , , , GO16064|GO16069|M67
200200428, , , , GO16064|GO16069|M67
200200429, , , , GO16064|GO16069|M67
200200430, , , , GO16064|GO16069|M67
200200431, , , , GO16064|GO16069|M67
200200432, , , , GO16064|GO16069|M67
200200433, , , , GO16064|GO16069|M67
200200434, , , , GO16064|GO16069|M67
200200435, , , , GO16064|GO16069|M67
200200436, , , , GO16064|GO16069|M67
200200437, , , , GO16064|GO16069|M67
200200438, , , , GO16064|GO16069|M67
200200439, , , , GO16064|GO16069|M67
200200440, , , , GO16064|GO16069|M67
200200441, , , , GO16064|GO16069|M67
200200442, , , , GO16064|GO16069|M67
200200443, , , , GO16064|GO16069|M67
200200444, , , , GO16064|GO16069|M67
200200445, , , , GO16064|GO16069|M67
200200446, , , , GO16064|GO16069|M67
200200447, , , , GO16064|GO16069|M67
200200448, , , , GO16064|GO16069|M67
200200449, , , , GO16064|GO16069|M67
200200450, , , , GO16064|GO16069|M67
200200451, , , , GO16064|GO16069|M67
200200452, , , , GO16064|GO16069|M67
200200453, , , , GO16064|GO16069|M67
200200454, , , , GO16064|GO16069|M67
200200455, , , , GO16064|GO16069|M67
200200456, , , , GO16064|GO16069|M67
200200457, , , , GO16064|GO16069|M67
200200458, , , , GO16064|GO16069|M67
200200459, , , , GO16064|GO16069|M67
200200460, , , , GO16064|GO16069|M67
200200461, , , , GO16064|GO16069|M67
200200462, , , , GO16064|GO16069|M67
200200463, , , , GO16064|GO16069|M67
200200464, , , , GO16064|GO16069|M67
200200465, , , , GO16064|GO16069|M67
200200466, , , , GO16064|GO16069|M67
200200467, , , , GO16064|GO16069|M67
200200468, , , , GO16064|GO16069|M67
200200469, , , , GO16064|GO16069|M67
200200470, , , , GO16064|GO16069|M67
200200471, , , , GO16064|GO16069|M67
200200472, , , , GO16064|GO16069|M67
200200473, , , , GO16064|GO16069|M67
200200474, , , , GO16064|GO16069|M67
200200475, , , , GO16064|GO16069|M67
200200476, , , , GO16064|GO16069|M67
200200477, , , , GO16064|GO16069|M67
200200478, , , , GO16064|GO16069|M67
200200479, , , , GO16064|GO16069|M67
200200480, , , , GO16064|GO16069|M67
200200481, , , , GO16064|GO16069|M67
200200482, , , , GO16064|GO16069|M67
200200483, , , , GO16064|GO16069|M67
200200484, , , , GO16064|GO16069|M67
200200485, , , , GO16064|GO16069|M67
200200486, , , , GO16064|GO16069|M67
200200487, , , , GO16064|GO16069|M67
200200488, , , , GO16064|GO16069|M67
200200489, , , , GO16064|GO16069|M67
200200490, , , , GO16064|GO16069|M67
200200491, , , , GO16064|GO16069|M67
200200492, , , , GO16064|GO16069|M67
200200493, , , , GO16064|GO16069|M67
200200494, , , , GO16064|GO16069|M67
200200495, , , , GO16064|GO16069|M67
200200496, , , , GO16064|GO16069|M67
200200497, , , , GO16064|GO16069|M67
200200498, , , , GO16064|GO16069|M67
200200499, , , , GO16064|GO16069|M67
200200500, , , , GO16064|GO16069|M67
200200501, , , , GO16064|GO16069|M67
200200502, , , , GO16064|GO16069|M67
200200503, , , , GO16064|GO16069|M67
200200504, , , , GO16064|GO16069|M67
200200505, , , , GO16064|GO16069|M67
200200506, , , , GO16064|GO16069|M67
200200507, , , , GO16064|GO16069|M67
200200508, , , , GO16064|GO16069|M67
200200509, , , , GO16064|GO16069|M67
200200510, , , , GO16064|GO16069|M67
200200511, , , , GO16064|GO16069|M67
200200512, , , , GO16064|GO16069|M67
200200513, , , , GO16064|GO16069|M67
200200514, , , , GO16064|GO16069|M67
200200515, , , , GO16064|GO16069|M67
200200516, , , , GO16064|GO16069|M67
200200517, , , , GO16064|GO16069|M67
200200518, , , , GO16064|GO16069|M67
200200519, , , , GO16064|GO16069|M67
200200520, , , , GO16064|GO16069|M67
200200521, , , , GO16064|GO16069|M67
200200522, , , , GO16064|GO16069|M67
200200523, , , , GO16064|GO16069|M67
200200524, , , , GO16064|GO16069|M67
200200525, , , , GO16064|GO16069|M67
200200526, , , , GO16064|GO16069|M67
200200527, , , , GO16064|GO16069|M67
200200528, , , , GO16064|GO16069|M67
200200529, , , , GO16064|GO16069|M67
200200530, , , , GO16064|GO16069|M67
200200531, , , , GO16064|GO16069|M67
200200532, , , , GO16064|GO16069|M67
200200533, , , , GO16064|GO16069|M67
200200534, , , , GO16064|GO16069|M67
200200535, , , , GO16064|GO16069|M67
200200536, , , , GO16064|GO16069|M67
200200537, , , , GO16064|GO16069|M67
200200538, , , , GO16064|GO16069|M67
200200539, , , , GO16064|GO16069|M67
200200540, , , , GO16064|GO16069|M67
200200541, , , , GO16064|GO16069|M67
200200542, , , , GO16064|GO16069|M67
200200543, , , , GO16064|GO16069|M67
200200544, , , , GO16064|GO16069|M67
200200545, , , , GO16064|GO16069|M67
200200546, , , , GO16064|GO16069|M67
200200547, , , , GO16064|GO16069|M67
200200548, , , , GO16064|GO16069|M67
200200549, , , , GO16064|GO16069|M67
200200550, , , , GO16064|GO16069|M67
200200551, , , , GO16064|GO16069|M67
200200552, , , , GO16064|GO16069|M67
200200553, , , , GO16064|GO16069|M67
200200554, , , , GO16064|GO16069|M67
200200555, , , , GO16064|GO16069|M67
200200556, , , , GO16064|GO16069|M67
200200557, , , , GO16064|GO16069|M67
200200558, , , , GO16064|GO16069|M67
200200559, , , , GO16064|GO16069|M67
200200560, , , , GO16064|GO16069|M67
200200561, , , , GO16064|GO16069|M67
200200562, , , , GO16064|GO16069|M67
200200563, , , , GO16064|GO16069|M67
200200564, , , , GO16064|GO16069|M67
200200565, , , , GO16064|GO16069|M67
200200566, , , , GO16064|GO16069|M67
200200567, , , , GO16064|GO16069|M67
200200568, , , , GO16064|GO16069|M67
200200569, , , , GO16064|GO16069|M67
200200570, , , , GO16064|GO16069|M67
200200571, , , , GO16064|GO16069|M67
200200572, , , , GO16064|GO16069|M67
200200573, , , , GO16064|GO16069|M67
200200574, , , , GO16064|GO16069|M67
200200575, , , , GO16064|GO16069|M67
200200576, , , , GO16064|GO16069|M67
200200577, , , , GO16064|GO16069|M67
200200578, , , , GO16064|GO16069|M67
200200579, , , , GO16064|GO16069|M67
200200580, , , , GO16064|GO16069|M67
200200581, , , , GO16064|GO16069|M67
200200582, , , , GO16064|GO16069|M67
200200583, , , , GO16064|GO16069|M67
200200584, , , , GO16064|GO16069|M67
200200585, , , , GO16064|GO16069|M67
200200586, , , , GO16064|GO16069|M67
200200587, , , , GO16064|GO16069|M67
200200588, , , , GO16064|GO16069|M67
200200589, , , , GO16064|GO16069|M67
200200590, , , , GO16064|GO16069|M67
200200591, , , , GO16064|GO16069|M67
200200592, , , , GO16064|GO16069|M67
200200593, , , , GO16064|GO16069|M67
200200594, , , , GO16064|GO16069|M67
200200595, , , , GO16064|GO16069|M67
200200596, , , , GO16064|GO16069|M67
200200597, , , , GO16064|GO16069|M67
200200598, , , , GO16064|GO16069|M67
200200599, , , , GO16064|GO16069|M67
200200600, , , , GO16064|GO16069|M67
200200601, , , , GO16064|GO16069|M67
200200602, , , , GO16064|GO16069|M67
200200603, , , , GO16064|GO16069|M67
200200604, , , , GO16064|GO16069|M67
200200605, , , , GO16064|GO16069|M67
200200606, , , , GO16064|GO16069|M67
200200607, , , , GO16064|GO16069|M67
200200608, , , , GO16064|GO16069|M67
200200609, , , , GO16064|GO16069|M67
200200610, , , , GO16064|GO16069|M67
200200611, , , , GO16064|GO16069|M67
200200612, , , , GO16064|GO16069|M67
200200613, , , , GO16064|GO16069|M67
200200614, , , , GO16064|GO16069|M67
200200615, , , , GO16064|GO16069|M67
200200616, , , , GO16064|GO16069|M67
200200617, , , , GO16064|GO16069|M67
200200618, , , , GO16064|GO16069|M67
200200619, , , , GO16064|GO16069|M67
200200620, , , , GO16064|GO16069|M67
200200621, , , , GO16064|GO16069|M67
200200622, , , , GO16064|GO16069|M67
200200623, , , , GO16064|GO16069|M67
200200624, , , , GO16064|GO16069|M67
200200625, , , , GO16064|GO16069|M67
200200626, , , , GO16064|GO16069|M67
200200627, , , , GO16064|GO16069|M67
200200628, , , , GO16064|GO16069|M67
200200629, , , , GO16064|GO16069|M67
200200630, , , , GO16064|GO16069|M67
200200631, , , , GO16064|GO16069|M67
200200632, , , , GO16064|GO16069|M67
200200633, , , , GO16064|GO16069|M67
200200634, , , , GO16064|GO16069|M67
200200635, , , , GO16064|GO16069|M67
200200636, , , , GO16064|GO16069|M67
200200637, , , , GO16064|GO16069|M67
200200638, , , , GO16064|GO16069|M67
200200639, , , , GO16064|GO16069|M67
200200640, , , , GO16064|GO16069|M67
200200641, , , , GO16064|GO16069|M67
200200642, , , , GO16064|GO16069|M67
200200643, , , , GO16064|GO16069|M67
200200644, , , , GO16064|GO16069|M67
200200645, , , , GO16064|GO16069|M67
200200646, , , , GO16064|GO16069|M67
200200647, , , , GO16064|GO16069|M67
200200648, , , , GO16064|GO16069|M67
200200649, , , , GO16064|GO16069|M67
200200650, , , , GO16064|GO16069|M67
200200651, , , , GO16064|GO16069|M67
200200652, , , , GO16064|GO16069|M67
200200653, , , , GO16064|GO16069|M67
200200654, , , , GO16064|GO16069|M67
200200655, , , , GO16064|GO16069|M67
200200656, , , , GO16064|GO16069|M67
200200657, , , , GO16064|GO16069|M67
200200658, , , , GO16064|GO16069|M67
200200659, , , , GO16064|GO16069|M67
200200660, , , , GO16064|GO16069|M67
200200661, , , , GO16064|GO16069|M67
200200662, , , , GO16064|GO16069|M67
200200663, , , , GO16064|GO16069|M67
200200664, , , , GO16064|GO16069|M67
200200665, , , , GO16064|GO16069|M67
200200666, , , , GO16064|GO16069|M67
200200667, , , , GO16064|GO16069|M67
200200668, , , , GO16064|GO16069|M67
200200669, , , , GO16064|GO16069|M67
200200670, , , , GO16064|GO16069|M67
200200671, , , , GO16064|GO16069|M67
200200672, , , , GO16064|GO16069|M67
200200673, , , , GO16064|GO16069|M67
200200674, , , , GO16064|GO16069|M67
200200675, , , , GO16064|GO16069|M67
200200676, , , , GO16064|GO16069|M67
200200677, , , , GO16064|GO16069|M67
200200678, , , , GO16064|GO16069|M67
200200679, , , , GO16064|GO16069|M67
200200680, , , , GO16064|GO16069|M67
200200681, , , , GO16064|GO16069|M67
200200682, , , , GO16064|GO16069|M67
200200683, , , , GO16064|GO16069|M67
200200684, , , , GO16064|GO16069|M67
200200685, , , , GO16064|GO16069|M67
200200686, , , , GO16064|GO16069|M67
200200687, , , , GO16064|GO16069|M67
200200688, , , , GO16064|GO16069|M67
200200689, , , , GO16064|GO16069|M67
200200690, , , , GO16064|GO16069|M67
200200691, , , , GO16064|GO16069|M67
200200692, , , , GO16064|GO16069|M67
200200693, , , , GO16064|GO16069|M67
200200694, , , , GO16064|GO16069|M67
200200695, , , , GO16064|GO16069|M67
200200696, , , , GO16064|GO16069|M67
200200697, , , , GO16064|GO16069|M67
200200698, , , , GO16064|GO16069|M67
200200699, , , , GO16064|GO16069|M67
200200700, , , , GO16064|GO16069|M67
200200701, , , , GO16064|GO16069|M67
200200702, , , , GO16064|GO16069|M67
200200703, , , , GO16064|GO16069|M67
200200704, , , , GO16064|GO16069|M67
200200705, , , , GO16064|GO16069|M67
200200706, , , , GO16064|GO16069|M67
200200707, , , , GO16064|GO16069|M67
200200708, , , , GO16064|GO16069|M67
200200709, , , , GO16064|GO16069|M67
200200710, , , , GO16064|GO16069|M67
200200711, , , , GO16064|GO16069|M67
200200712, , , , GO16064|GO16069|M67
200200713, , , , GO16064|GO16069|M67
200200714, , , , GO16064|GO16069|M67
200200715, , , , GO16064|GO16069|M67
200200716, , , , GO16064|GO16069|M67
200200717, , , , GO16064|GO16069|M67
200200718, , , , GO16064|GO16069|M67
200200719, , , , GO16064|GO16069|M67
200200720, , , , GO16064|GO16069|M67
200200721, , , , GO16064|GO16069|M67
200200722, , , , GO16064|GO16069|M67
200200723, , , , GO16064|GO16069|M67
200200724, , , , GO16064|GO16069|M67
200200725, , , , GO16064|GO16069|M67
200200726, , , , GO16064|GO16069|M67
211400999, 133.269312, 11.655006, 17.842, GO16064_LC
211401084, 133.210032, 11.656397, 16.151, GO16064_LC
211401317, 133.156949, 11.659699, 19.399, GO16064_LC
211401328, 133.159354, 11.659891, 18.409, GO16064_LC
211401462, 133.31703, 11.661931, 18.864, GO16064_LC
211401533, 133.294819, 11.663199, 18.38, GO16064_LC
211402436, 133.248515, 11.678151, 12.49, GO16009_LC|GO16021_LC|GO16031_LC|GO16064_LC
211402511, 133.192869, 11.679624, 19.282, GO16064_LC
211402652, 132.546697, 11.68188, 18.982, GO16064_LC
211402784, 133.239908, 11.683971, 17.633, GO16064_LC
211402857, 133.294044, 11.685068, 19.615, GO16064_LC
211403051, 133.122074, 11.688118, 17.012, GO16064_LC
211403127, 132.415293, 11.689354, 18.234, GO16064_LC
211403248, 133.109706, 11.691019, 12.306, GO16004_LC|GO16010_LC|GO16031_LC|GO16052_LC|GO16064_LC|GO16010_SC|GO16064_SC
211403276, 133.325598, 11.691364, 18.331, GO16064_LC
211403356, 132.486754, 11.692479, 9.72, GO16031_LC|GO16052_LC|GO16064_LC|GO16077_LC|GO16902_LC
211403406, 132.451403, 11.693481, 17.908, GO16064_LC
211403555, 132.789612, 11.695837, 12.739, GO16064_LC|GO16064_SC
211403659, 133.185983, 11.697568, 17.236, GO16064_LC
211403779, 133.394674, 11.699582, 13.717, GO16021_LC|GO16064_LC
211403852, 132.404446, 11.700815, 16.694, GO16064_LC
211403974, 132.618051, 11.702723, 12.983, GO16021_LC|GO16031_LC|GO16064_LC
211403975, 132.503507, 11.702728, 14.242, GO16031_LC|GO16064_LC
211404016, 133.232923, 11.703341, 13.686, GO16021_LC|GO16064_LC
211404286, 133.166936, 11.707159, 19.114, GO16064_LC
211404310, 133.160798, 11.707605, 16.817, GO16064_LC
211404466, 132.594397, 11.709819, 18.145, GO16031_LC|GO16064_LC
211404477, 132.570848, 11.709972, 17.249, GO16031_LC|GO16064_LC
211404488, 133.222128, 11.710197, 17.208, GO16064_LC
211404713, 133.179876, 11.713658, 19.205, GO16064_LC
211404735, 133.126163, 11.714009, 14.038, GO16031_LC|GO16064_LC
211404795, 133.165357, 11.715117, 19.449, GO16064_LC
211404853, 132.566304, 11.715829, 19.057, GO16064_LC
211404932, 133.267306, 11.716948, 18.064, GO16064_LC
211404976, 133.348144, 11.717595, 16.821, GO16064_LC
211405094, 132.428707, 11.719106, 12.757, GO16009_LC|GO16021_LC|GO16031_LC|GO16064_LC
211405137, 133.095214, 11.719804, 19.399, GO16064_LC
211405209, 133.333841, 11.720944, 16.873, GO16064_LC
211405262, 132.650557, 11.72169, 12.663, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211405388, 133.07787, 11.723501, 12.629, GO16001_LC|GO16021_LC|GO16031_LC|GO16064_LC
211405616, 132.487379, 11.72685, 17.347, GO16064_LC
211405652, 133.328599, 11.727397, 18.828, GO16064_LC
211405671, 133.195211, 11.727768, 17.137, GO16064_LC
211405937, 133.196206, 11.73198, 18.057, GO16064_LC
211406113, 133.263967, 11.734402, 18.604, GO16064_LC
211406144, 132.353807, 11.734908, 11.966, GO16004_LC|GO16052_LC|GO16064_LC
211406540, 133.077388, 11.74066, 10.204, GO16031_LC|GO16052_LC|GO16064_LC
211406562, 133.171795, 11.740973, 16.471, GO16064_LC
211406596, 132.561039, 11.741568, 15.167, GO16031_LC|GO16064_LC
211406756, 133.126822, 11.74416, 19.018, GO16064_LC
211406851, 133.305387, 11.745643, 18.886, GO16064_LC
211407088, 133.111591, 11.749505, 19.458, GO16064_LC
211407208, 132.377808, 11.751179, 18.116, GO16064_LC
211407244, 133.257572, 11.751869, 19.573, GO16064_LC
211407277, 132.429966, 11.752383, 17.519, GO16064_LC
211407478, 132.453844, 11.755406, 18.41, GO16064_LC
211407540, 133.174964, 11.756335, 17.38, GO16064_LC
211407561, 133.181141, 11.756556, 17.27, GO16064_LC
211407572, 133.137844, 11.756678, 13.622, GO16021_LC|GO16031_LC|GO16064_LC
211407666, 132.819573, 11.758165, 12.274, GO16064_LC|GO16064_SC
211407836, 133.047291, 11.760538, 12.745, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211407964, 132.441553, 11.762317, 19.047, GO16064_LC
211408015, 132.763573, 11.763168, 12.653, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211408066, 132.413402, 11.763891, 18.733, GO16064_LC
211408116, 132.83843, 11.764649, 12.192, GO16064_LC|GO16064_SC
211408138, 132.824965, 11.765055, 12.74, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211408169, 132.555372, 11.765663, 17.317, GO16064_LC
211408200, 133.195548, 11.766171, 18.517, GO16064_LC
211408339, 132.316436, 11.768203, 12.607, GO16009_LC|GO16021_LC|GO16031_LC|GO16064_LC|GO16065_LC
211408500, 132.621761, 11.770995, 18.937, GO16064_LC
211408858, 132.900042, 11.775989, 12.615, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211408874, 133.216712, 11.776247, 17.75, GO16064_LC
211409088, 132.936412, 11.779443, 12.817, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211409099, 133.091003, 11.779632, 13.68, GO16021_LC|GO16031_LC|GO16064_LC
211409329, 132.548805, 11.78309, 15.751, GO16052_LC|GO16064_LC
211409345, 132.832948, 11.78344, 12.159, GO16064_LC|GO16064_SC
211409376, 132.827865, 11.784082, 12.318, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211409560, 132.784937, 11.786702, 12.267, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211409644, 132.849189, 11.787791, 12.164, GO16064_LC|GO16064_SC
211409645, 133.188127, 11.787804, 16.43, GO16064_LC
211409659, 132.422527, 11.788013, 15.492, GO16052_LC|GO16064_LC
211409664, 132.394846, 11.78808, 14.409, GO16031_LC|GO16064_LC
211409862, 133.235628, 11.790547, 17.998, GO16064_LC
211410007, 132.440017, 11.792761, 19.363, GO16064_LC
211410090, 132.539498, 11.793897, 18.396, GO16064_LC
211410375, 133.150224, 11.798018, 18.107, GO16064_LC
211410383, 133.142256, 11.798143, 19.158, GO16064_LC
211410465, 132.565264, 11.799521, 19.07, GO16064_LC
211410677, 133.174622, 11.802635, 18.858, GO16064_LC
211410757, 133.282202, 11.80357, 13.585, GO16021_LC|GO16031_LC|GO16064_LC
211410907, 133.3382, 11.805771, 19.391, GO16064_LC
211410963, 132.621052, 11.806506, 18.602, GO16031_LC|GO16064_LC
211410977, 132.414678, 11.806738, 18.536, GO16064_LC
211410992, 132.454004, 11.806907, 15.336, GO16052_LC|GO16064_LC
211411028, 132.290204, 11.807422, 14.739, GO16052_LC|GO16064_LC
211411112, 132.612448, 11.808697, 13.405, GO16011_LC|GO16021_LC|GO16031_LC|GO16064_LC
211411199, 133.117496, 11.809995, 16.68, GO16064_LC
211411277, 132.553902, 11.81111, 19.126, GO16064_LC
211411388, 132.57092, 11.81265, 18.615, GO16064_LC
211411477, 133.094603, 11.813881, 14.548, GO16031_LC|GO16064_LC
211411508, 132.888425, 11.814256, 12.671, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211411553, 133.234386, 11.814967, 12.32, GO16004_LC|GO16010_LC|GO16031_LC|GO16052_LC|GO16064_LC|GO16010_SC|GO16064_SC
211411611, 132.365609, 11.81588, 19.626, GO16064_LC
211411621, 133.19374, 11.816047, 14.477, GO16031_LC|GO16064_LC
211411722, 133.092595, 11.817472, 14.713, GO16064_LC
211411723, 133.185028, 11.817472, 15.704, GO16052_LC|GO16064_LC
211411821, 132.373166, 11.818882, 18.613, GO16064_LC
211411894, 132.583853, 11.819741, 13.687, GO16021_LC|GO16031_LC|GO16064_LC
211411909, 133.155253, 11.819937, 16.803, GO16064_LC
211411922, 132.708114, 11.820204, 12.84, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211412010, 133.164493, 11.821592, 17.173, GO16064_LC
211412077, 132.827257, 11.822629, 12.547, GO16064_LC|GO16064_SC
211412252, 132.958121, 11.82532, 12.617, GO16064_LC|GO16064_SC
211412275, 132.322672, 11.825715, 14.812, GO16064_LC
211412571, 132.595145, 11.830032, 16.52, GO16031_LC|GO16064_LC
211412587, 132.849078, 11.830382, 11.319, GO16064_LC|GO16064_SC
211412796, 133.144563, 11.833571, 19.289, GO16064_LC
211412848, 132.913472, 11.834393, 12.221, GO16064_LC|GO16064_SC
211412877, 132.905854, 11.8348, 12.541, GO16064_LC|GO16064_SC
211412931, 133.113923, 11.835558, 17.933, GO16064_LC
211412968, 132.410189, 11.836106, 18.495, GO16064_LC
211413064, 132.983822, 11.837441, 12.724, GO16064_LC|GO16064_SC
211413166, 132.472214, 11.839149, 19.417, GO16064_LC
211413212, 132.589892, 11.839767, 14.576, GO16031_LC|GO16064_LC
211413327, 132.620498, 11.841414, 17.494, GO16064_LC
211413448, 133.333285, 11.843393, 19.472, GO16064_LC
211413478, 132.806691, 11.843901, 12.048, GO16064_LC|GO16064_SC
211413515, 132.88574, 11.844613, 12.266, GO16064_LC|GO16064_SC
211413518, 133.264868, 11.844663, 19.282, GO16064_LC
211413537, 133.089153, 11.844945, 12.567, GO16009_LC|GO16021_LC|GO16031_LC|GO16064_LC
211413575, 132.386746, 11.845568, 18.758, GO16064_LC
211413691, 133.291323, 11.847132, 17.085, GO16064_LC
211413793, 132.559433, 11.848934, 16.405, GO16064_LC
211413961, 133.117622, 11.851586, 14.895, GO16031_LC|GO16064_LC
211414071, 133.225207, 11.853208, 18.11, GO16064_LC
211414081, 132.951356, 11.853301, 12.447, GO16064_LC|GO16064_SC
211414203, 132.828219, 11.855187, 12.908, GO16064_LC|GO16064_SC
211414329, 132.551269, 11.8568, 8.534, GO16031_LC|GO16052_LC|GO16064_LC
211414351, 132.394414, 11.857139, 9.207, GO16052_LC|GO16064_LC
211414403, 133.119493, 11.857995, 17.995, GO16064_LC
211414594, 133.084163, 11.86109, 19.553, GO16064_LC
211414607, 133.138407, 11.861329, 18.281, GO16064_LC
211414799, 133.130899, 11.864249, 13.649, GO16021_LC|GO16031_LC|GO16064_LC
211414938, 132.597465, 11.866257, 14.657, GO16031_LC|GO16064_LC
211414941, 133.226592, 11.866322, 19.338, GO16064_LC
211414962, 132.87001, 11.866654, 12.591, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211414974, 133.11646, 11.866789, 17.371, GO16064_LC
211415085, 132.519447, 11.868561, 17.042, GO16064_LC
211415109, 133.205188, 11.868961, 13.412, GO16021_LC|GO16031_LC|GO16064_LC
211415229, 132.732052, 11.870739, 11.987, GO16064_LC|GO16064_SC
211415364, 132.742319, 11.872875, 12.762, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211415469, 132.392425, 11.874409, 18.415, GO16064_LC
211415591, 132.544387, 11.876391, 16.415, GO16064_LC
211415610, 133.30504, 11.876656, 17.305, GO16064_LC
211415618, 132.60144, 11.876724, 15.19, GO16064_LC
211415650, 132.840639, 11.877207, 11.252, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211415686, 132.412162, 11.877847, 17.891, GO16064_LC
211416022, 133.141444, 11.882665, 17.41, GO16064_LC
211416111, 132.780109, 11.883866, 12.316, GO16064_LC|GO16064_SC
211416189, 133.176068, 11.88495, 15.97, GO16064_LC|GO16079_LC|GO16102_LC
211416203, 132.503508, 11.885196, 18.394, GO16064_LC
211416327, 132.572412, 11.886922, 19.21, GO16064_LC
211416353, 133.180138, 11.88727, 17.049, GO16064_LC
211416616, 132.630248, 11.891069, 16.713, GO16031_LC|GO16064_LC
211416648, 132.619536, 11.891701, 16.425, GO16031_LC|GO16064_LC
211416659, 132.504224, 11.891864, 19.408, GO16064_LC
211416921, 132.447516, 11.895583, 19.157, GO16064_LC
211416925, 132.492268, 11.895616, 17.269, GO16064_LC
211417004, 132.567905, 11.896681, 12.971, GO16009_LC|GO16021_LC|GO16031_LC|GO16064_LC
211417107, 132.533095, 11.898448, 18.761, GO16064_LC
211417130, 133.160348, 11.898937, 13.563, GO16021_LC|GO16064_LC
211417559, 132.583879, 11.905085, 17.964, GO16064_LC
211417658, 132.576613, 11.906684, 14.901, GO16031_LC|GO16064_LC
211417812, 132.750734, 11.908914, 12.69, GO16010_LC|GO16064_LC|GO16010_SC|GO16064_SC
211417817, 132.610678, 11.908991, 17.951, GO16031_LC|GO16064_LC
211418038, 133.155171, 11.912267, 17.649, GO16064_LC
211418054, 132.504702, 11.912444, 18.276, GO16064_LC
211418141, 132.597989, 11.913555, 19.474, GO16064_LC
211418176, 132.616886, 11.914045, 14.223, GO16031_LC|GO16064_LC
211418230, 132.322645, 11.914846, 15.463, GO16064_LC
211418331, 132.595193, 11.916347, 19.122, GO16064_LC
211418347, 132.382078, 11.916545, 18.182, GO16064_LC
211418370, 133.229937, 11.916891, 15.989, GO16031_LC|GO16064_LC
211418464, 132.439046, 11.918463, 16.45, GO16064_LC
211418561, 132.620586, 11.92, 17.839, GO16031_LC|GO16064_LC
211418661, 133.13549, 11.921488, 18.791, GO16064_LC
211418682, 132.437914, 11.9217, 17.635, GO16064_LC
211418832, 132.480045, 11.923715, 18.856, GO16064_LC
211419202, 132.504088, 11.929359, 17.509, GO16064_LC
211419331, 133.268506, 11.931139, 18.225, GO16064_LC
