EPIC,rafloat,decfloat,Kp,InvestigationIDs
206488811,340.37457,-5.10359,11.81300,GO19049_LC|GO19065_LC
206488835,340.50766,-5.10310,10.68700,GO19049_LC|GO19065_LC|GO19068_LC
206490340,339.46558,-5.07297,12.99800,GO19049_LC|GO19065_LC
206491688,340.57602,-5.04570,12.49800,GO19049_LC|GO19065_LC
206491851,341.95587,-5.04236,11.68300,GO19049_LC|GO19065_LC|GO19068_LC
206493411,341.25735,-5.01051,12.73600,GO19049_LC|GO19065_LC
206493968,340.71667,-4.99920,10.17700,GO19003_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19068_LC|GO19901_LC
206494264,339.82114,-4.99327,12.83400,GO19049_LC|GO19065_LC
206495511,340.32060,-4.96912,12.15100,GO19049_LC|GO19065_LC
206495851,340.15880,-4.96200,12.34100,GO19049_LC|GO19065_LC
206496349,340.00168,-4.95246,11.24000,GO19049_LC|GO19065_LC|GO19068_LC
206496618,339.70040,-4.94718,12.55300,GO19049_LC|GO19065_LC
206497204,341.78480,-4.93571,12.38300,GO19049_LC|GO19065_LC
206497714,341.50638,-4.92533,11.53700,GO19049_LC|GO19065_LC
206498834,339.38900,-4.90329,12.68200,GO19049_LC|GO19065_LC
206499039,339.56700,-4.89909,10.36500,GO19003_LC|GO19049_LC|GO19050_LC|GO19065_LC|GO19068_LC
206499799,340.47400,-4.88458,12.86400,GO19049_LC|GO19065_LC
206500286,340.57898,-4.87468,12.77300,GO19049_LC|GO19065_LC
206500657,340.77783,-4.86726,12.68200,GO19049_LC|GO19065_LC
206501817,341.68057,-4.84349,12.06400,GO19049_LC|GO19050_LC|GO19065_LC
206502089,341.12183,-4.83761,11.77200,GO19049_LC|GO19065_LC
206502859,340.20932,-4.82253,11.55500,GO19003_LC|GO19049_LC|GO19065_LC
206503475,340.96548,-4.80953,12.51300,GO19049_LC|GO19065_LC|GO19068_LC
206504785,339.86035,-4.78225,11.60800,GO19003_LC|GO19049_LC|GO19065_LC
206504797,340.93270,-4.78207,9.95100,GO19003_LC|GO19049_LC|GO19065_LC
206504958,339.70007,-4.77851,12.75800,GO19049_LC|GO19065_LC|GO19068_LC
206505621,340.53412,-4.76421,12.76000,GO19049_LC|GO19065_LC
206506468,340.17346,-4.74742,12.17700,GO19049_LC|GO19065_LC|GO19068_LC
206506860,341.54422,-4.73929,11.30400,GO19049_LC|GO19065_LC
206506899,341.78397,-4.73853,11.30900,GO19049_LC|GO19065_LC
206507114,341.88654,-4.73418,11.92600,GO19049_LC|GO19065_LC|GO19068_LC
206507181,341.09158,-4.73271,12.49300,GO19049_LC|GO19065_LC
206507367,340.92767,-4.72898,11.77700,GO19003_LC|GO19049_LC|GO19065_LC
206507842,340.16080,-4.71973,12.56100,GO19049_LC|GO19065_LC
206507935,341.05942,-4.71763,12.34700,GO19049_LC|GO19065_LC
206508251,340.24887,-4.71080,12.08800,GO19049_LC|GO19065_LC
206508622,340.01895,-4.70299,12.93500,GO19049_LC|GO19065_LC
206508944,341.39255,-4.69668,11.85800,GO19049_LC|GO19065_LC
206509053,340.72412,-4.69423,9.07400,GO19003_LC|GO19032_LC|GO19049_LC|GO19065_LC
206509696,341.73895,-4.68138,12.49600,GO19049_LC|GO19065_LC
206509734,341.09780,-4.68056,12.11000,GO19049_LC|GO19065_LC|GO19068_LC
206510264,341.34370,-4.66972,10.90600,GO19049_LC|GO19065_LC
206510510,340.03674,-4.66464,12.32200,GO19049_LC|GO19065_LC
206512549,341.00507,-4.62488,11.12900,GO19049_LC|GO19065_LC
206513306,341.89190,-4.60914,12.93300,GO19049_LC|GO19065_LC
206513710,341.29430,-4.60097,11.87700,GO19049_LC|GO19065_LC
206513964,341.37234,-4.59540,12.66000,GO19049_LC|GO19065_LC
206514170,341.60266,-4.59095,12.71100,GO19049_LC|GO19065_LC
206515002,341.05716,-4.57317,12.67100,GO19049_LC|GO19065_LC
206515447,340.08640,-4.56334,12.48900,GO19049_LC|GO19065_LC
206516427,341.48100,-4.54331,12.96600,GO19049_LC|GO19065_LC
206517419,341.15784,-4.52161,10.80800,GO19049_LC|GO19065_LC
206517534,341.61032,-4.51874,12.65900,GO19049_LC|GO19065_LC|GO19068_LC
206518179,340.64413,-4.50553,12.94300,GO19049_LC|GO19065_LC
206518422,341.50490,-4.50090,12.27800,GO19049_LC|GO19065_LC
206518484,340.12350,-4.49966,11.97800,GO19049_LC|GO19065_LC
206519027,341.54788,-4.48818,11.29100,GO19049_LC|GO19065_LC
