EPIC,RA,Dec,Kp,InvestigationIDs
211631310,127.01991,14.97536,18.15900,GO18023_LC|GO18039_LC|GO18062_LC
211681193,127.57127,15.66251,16.95400,GO18023_LC|GO18039_LC|GO18062_LC
211690734,128.23582,15.79006,13.32200,GO18023_LC|GO18062_LC|GO18068_LC
211695681,128.04103,15.85788,18.35300,GO18023_LC|GO18025_LC|GO18062_LC
211697293,130.88980,15.87932,18.72000,GO18023_LC|GO18062_LC
211700306,129.06053,15.91990,15.42100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211707676,130.22680,16.01689,16.78600,GO18011_LC|GO18023_LC|GO18025_LC|GO18039_LC|GO18062_LC
211708110,129.15561,16.02236,18.26400,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211708306,126.89451,16.02497,16.81400,GO18023_LC|GO18062_LC
211709792,130.65407,16.04558,17.15400,GO18023_LC|GO18062_LC
211711533,129.35208,16.06913,18.81100,GO18023_LC|GO18062_LC
211715159,131.33124,16.11946,19.12300,GO18023_LC|GO18062_LC
211716023,132.45149,16.13098,12.25700,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211719474,129.18698,16.17786,17.33600,GO18023_LC|GO18062_LC
211720836,131.19946,16.19686,17.35100,GO18023_LC|GO18039_LC|GO18062_LC
211723172,133.41574,16.22870,15.48200,GO18023_LC|GO18062_LC|GO18063_LC|GO18068_LC
211725787,128.29869,16.26428,18.73100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211726170,129.37955,16.26977,18.59500,GO18023_LC|GO18062_LC
211727975,129.99428,16.29622,17.26800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211729756,127.64651,16.32154,15.45800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211734093,129.13568,16.38399,14.64600,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211737793,129.42542,16.43551,18.28400,GO18023_LC|GO18062_LC
211738707,132.33490,16.44844,16.75100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211742957,134.33730,16.50903,15.72100,GO18023_LC|GO18062_LC|GO18068_LC
211744621,129.70071,16.53225,17.88000,GO18011_LC|GO18023_LC|GO18025_LC|GO18039_LC|GO18062_LC
211745306,131.04884,16.54236,16.50100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211748286,127.78165,16.58447,15.97100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211752612,126.39104,16.64467,17.66300,GO18023_LC|GO18039_LC|GO18062_LC
211756862,123.96376,16.70444,15.42800,GO18023_LC|GO18062_LC|GO18068_LC
211757464,126.97897,16.71314,12.30600,GO18023_LC|GO18039_LC|GO18047_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211759353,131.18954,16.73941,18.90000,GO18023_LC|GO18025_LC|GO18039_LC|GO18062_LC
211760451,132.18922,16.75441,18.48600,GO18011_LC|GO18023_LC|GO18062_LC
211760567,128.93097,16.75598,16.45600,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211762841,128.92650,16.78929,14.80200,GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18048_LC|GO18062_LC|GO18068_LC|GO18027_SC
211770194,128.32283,16.89292,17.86200,GO18011_LC|GO18023_LC|GO18062_LC
211771406,131.39288,16.91101,18.35100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211771577,132.07193,16.91320,13.18300,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18068_LC
211771942,126.55586,16.91824,12.94400,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211771973,130.17708,16.91868,17.89300,GO18011_LC|GO18023_LC|GO18062_LC
211773459,132.13629,16.93990,14.96800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211774168,130.41307,16.94928,15.13600,GO18011_LC|GO18023_LC|GO18062_LC|GO18068_LC
211774778,129.03725,16.95793,14.18200,GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211774926,129.38340,16.95991,17.14700,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18064_LC
211776073,129.60362,16.97676,15.53500,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211776626,132.27486,16.98390,17.34100,GO18011_LC|GO18023_LC|GO18062_LC
211778044,131.26878,17.00474,18.13000,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211778856,129.77718,17.01681,15.74900,GO18023_LC|GO18039_LC|GO18062_LC
211781289,129.53221,17.05067,9.79300,GO18003_LC|GO18011_LC|GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC
211781646,130.32414,17.05573,17.54800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211784450,130.47975,17.09467,11.97400,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211784950,132.56973,17.10168,17.93900,GO18011_LC|GO18023_LC|GO18025_LC|GO18062_LC
211785147,128.28010,17.10447,19.07300,GO18011_LC|GO18023_LC|GO18062_LC
211787610,127.73240,17.13963,15.78300,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211788655,130.95650,17.15441,18.57000,GO18011_LC|GO18023_LC|GO18025_LC|GO18062_LC
211788820,130.94392,17.15674,12.51300,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211789682,133.31935,17.16948,15.64200,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211790121,129.98598,17.17600,18.21400,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211795051,130.61687,17.24681,16.95400,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211795467,129.73193,17.25267,16.54900,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211795569,129.55685,17.25438,14.03000,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211795614,129.45464,17.25501,14.58200,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211795706,129.51888,17.25651,17.06400,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211796017,126.63876,17.26084,15.45500,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211799258,128.24615,17.30655,15.97900,GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18047_LC|GO18062_LC|GO18063_LC|GO18068_LC|GO18027_SC|GO18063_SC
211799259,127.89356,17.30655,17.56200,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211799289,130.68658,17.30699,14.40500,GO18011_LC|GO18023_LC|GO18062_LC|GO18068_LC
211799551,129.52962,17.31058,14.97500,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211800148,127.74139,17.31916,10.80800,GO18023_LC|GO18038_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211800408,126.77825,17.32259,14.60700,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211801146,129.34521,17.33326,18.13900,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211801256,129.25452,17.33477,16.09900,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211802387,130.11111,17.35007,16.72800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211802407,130.11617,17.35039,18.72800,GO18011_LC|GO18023_LC|GO18062_LC
211802679,132.80511,17.35430,16.29400,GO18011_LC|GO18023_LC|GO18062_LC
211803260,130.39903,17.36281,17.41500,GO18011_LC|GO18023_LC|GO18062_LC
211803269,128.25356,17.36295,12.43400,GO18023_LC|GO18049_LC|GO18065_LC
211803674,130.00026,17.36833,18.48100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211804292,132.47112,17.37736,17.57500,GO18011_LC|GO18023_LC|GO18025_LC|GO18062_LC
211804579,129.06778,17.38166,11.22200,GO18003_LC|GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18065_LC
211805435,129.63700,17.39390,16.76000,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211805976,132.78458,17.40160,18.15500,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211807213,130.96007,17.41883,18.36900,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211807413,130.04478,17.42188,19.10900,GO18011_LC|GO18023_LC|GO18062_LC
211809282,130.41850,17.44776,16.51100,GO18023_LC|GO18039_LC
211810140,130.31212,17.46017,18.20200,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211810283,129.81975,17.46241,11.50200,GO18023_LC|GO18039_LC|GO18065_LC
211810915,127.66106,17.47207,15.77100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18068_LC
211812292,130.39828,17.49089,15.95700,GO18023_LC
211812311,130.40001,17.49114,15.54400,GO18011_LC|GO18023_LC|GO18062_LC|GO18068_LC
211812724,129.66313,17.49682,17.48100,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211815893,132.07277,17.54075,13.37100,GO18023_LC|GO18039_LC|GO18049_LC|GO18062_LC|GO18063_LC|GO18068_LC
211817992,130.28859,17.57140,17.05400,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211818650,129.66795,17.58055,16.51500,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
211819216,129.39203,17.58922,16.22100,GO18011_LC|GO18023_LC|GO18062_LC
211819272,127.72504,17.59008,18.55100,GO18011_LC|GO18023_LC|GO18062_LC
211820823,126.30724,17.61260,18.51800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC
