EPIC,RA,Dec,Kp,InvestigationIDs
211309989,127.18819,10.05185,13.94500,GO18047_LC|GO18067_LC|GO18068_LC
211311380,126.61604,10.08038,9.12800,GO18003_LC|GO18006_LC|GO18027_LC|GO18036_LC|GO18047_LC|GO18049_LC|GO18065_LC|GO18067_LC|GO18901_LC|GO18006_SC|GO18027_SC|GO18036_SC|GO18047_SC|GO18065_SC
211351097,132.47896,10.83452,12.32900,GO18047_LC|GO18048_LC|GO18049_LC|GO18067_LC|GO18901_LC|GO18047_SC
211351543,129.33350,10.84275,11.38300,GO18047_LC|GO18049_LC|GO18067_LC|GO18901_LC|GO18047_SC
211356358,132.21178,10.92837,13.59300,GO18047_LC|GO18049_LC|GO18067_LC|GO18068_LC
211390677,127.70381,11.49457,13.31300,GO18027_LC|GO18047_LC|GO18058_LC|GO18067_LC|GO18068_LC|GO18901_LC
211392382,129.96164,11.52267,8.25000,GO18005_LC|GO18014_LC|GO18026_LC|GO18038_LC|GO18043_LC|GO18047_LC|GO18049_LC|GO18065_LC|GO18067_LC|GO18047_SC
211411112,132.61244,11.80870,13.40500,GO18004_LC|GO18011_LC|GO18047_LC|GO18048_LC|GO18049_LC|GO18901_LC
211485583,129.01479,12.93075,14.23700,GO18047_LC|GO18068_LC
211489484,126.02271,12.98787,15.99400,GO18047_LC|GO18067_LC|GO18901_LC
211490542,127.36673,13.00280,12.90300,GO18047_LC|GO18049_LC|GO18065_LC|GO18901_LC
211498244,123.62329,13.11493,11.88200,GO18001_LC|GO18047_LC|GO18048_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18067_LC|GO18068_LC|GO18901_LC
211503363,127.50680,13.18657,13.22100,GO18027_LC|GO18047_LC|GO18048_LC|GO18058_LC|GO18068_LC|GO18901_LC
211518462,127.17922,13.39939,11.40100,GO18003_LC|GO18047_LC|GO18049_LC|GO18065_LC
211598816,137.11371,14.52359,10.75000,GO18030_LC|GO18047_LC|GO18049_LC|GO18901_LC
211633458,124.14605,15.00592,10.72800,GO18027_LC|GO18047_LC|GO18048_LC|GO18058_LC|GO18068_LC|GO18901_LC|GO18047_SC
211703878,126.84351,15.96643,16.46800,GO18047_LC|GO18048_LC|GO18068_LC
211711685,133.51431,16.07146,12.37200,GO18027_LC|GO18047_LC|GO18049_LC|GO18065_LC|GO18047_SC
211754117,134.14807,16.66580,14.19900,GO18047_LC|GO18068_LC
211757464,126.97897,16.71314,12.30600,GO18023_LC|GO18039_LC|GO18047_LC|GO18049_LC|GO18062_LC|GO18065_LC|GO18068_LC
211798340,130.24788,17.29328,9.74700,GO18003_LC|GO18047_LC|GO18049_LC
211799258,128.24615,17.30655,15.97900,GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18047_LC|GO18062_LC|GO18063_LC|GO18068_LC|GO18027_SC|GO18063_SC
211807843,129.02934,17.42722,11.44300,GO18005_LC|GO18047_LC|GO18049_LC
211821192,126.77366,17.61821,12.58100,GO18047_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18901_LC|GO18047_SC
211829796,133.06961,17.74001,11.68200,GO18027_LC|GO18047_LC|GO18049_LC|GO18065_LC
211892898,130.89430,18.62220,11.77300,GO18011_LC|GO18023_LC|GO18027_LC|GO18039_LC|GO18047_LC|GO18058_LC|GO18062_LC|GO18068_LC|GO18901_LC
211894612,127.00358,18.64697,12.76700,GO18047_LC|GO18048_LC|GO18049_LC|GO18065_LC|GO18901_LC
211897901,129.51518,18.69599,13.74200,GO18027_LC|GO18047_LC|GO18063_LC|GO18068_LC|GO18047_SC
211924561,132.65254,19.09137,10.75100,GO18047_LC|GO18049_LC|GO18901_LC|GO18047_SC
211953574,130.38068,19.52633,11.31900,GO18047_LC|GO18049_LC|GO18065_LC|GO18901_LC|GO18047_SC
211995462,130.33322,20.18036,12.96200,GO18047_LC|GO18049_LC|GO18065_LC|GO18901_LC
212012030,124.43339,20.45349,13.07800,GO18047_LC|GO18048_LC|GO18049_LC|GO18068_LC|GO18901_LC
212109135,133.80170,22.20101,12.45200,GO18047_LC|GO18049_LC|GO18065_LC
212152316,130.08401,23.08345,10.31100,GO18003_LC|GO18047_LC|GO18049_LC|GO18050_LC|GO18065_LC|GO18901_LC
212170256,128.23135,23.49368,10.35900,GO18047_LC|GO18049_LC|GO18065_LC
