EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202061312,103.67848000000001,24.24561,6.9,1,GO0054_SC|GO0052_SC|GO0022_SC|GO0042_SC
