EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202065799,94.49403000000001,24.816,13.7,30,GO0076_LC|GO0119_LC
202065800,94.343932,24.619778,11.520999999999999,30,GO0076_LC
202065801,94.724497,24.691359,11.523,30,GO0076_LC
202065802,94.6682,24.883760000000002,11.53,30,GO0076_LC
202065805,94.58542,24.526594,11.647,30,GO0076_LC
202065807,94.705554,24.829345999999997,11.68,30,GO0076_LC
202065808,94.611277,24.573254000000002,11.684000000000001,30,GO0076_LC
202065809,94.376271,24.678944,11.685,30,GO0076_LC
202065810,94.37731099999999,24.728798,11.698,30,GO0076_LC
202065811,94.25979,24.671392,11.715,30,GO0076_LC
202065812,94.319753,24.861998,11.769,30,GO0076_LC
202065813,94.570559,24.853448999999998,11.773,30,GO0076_LC
202065814,94.72931700000001,24.628868,11.811,30,GO0076_LC
202065815,94.504963,24.788897,11.825,30,GO0076_LC
202065816,94.66705400000001,24.604477,11.855,30,GO0076_LC
202065818,94.569958,24.527893,11.890999999999998,30,GO0076_LC
202065819,94.535342,24.833981,11.904000000000002,30,GO0076_LC
202065820,94.574308,24.70606,11.917,30,GO0076_LC
202065823,94.75008299999999,24.758972,11.982999999999999,30,GO0076_LC
202065824,94.31186600000001,24.625315,11.985999999999999,30,GO0076_LC
202065826,94.678844,24.839336,12.075999999999999,30,GO0076_LC
202065827,94.370631,24.513931,12.089,30,GO0076_LC
202065828,94.37181,24.62049,13.6,30,GO0076_LC|GO0111_LC
202065829,94.67208000000001,24.7696,13.7,30,GO0076_LC|GO0111_LC
202065830,94.729198,24.822189,12.117,30,GO0076_LC
202065831,94.60784699999999,24.524347,12.124,30,GO0076_LC
202065832,94.52886099999999,24.786592000000002,12.148,30,GO0076_LC
202065834,94.592026,24.899245999999998,12.163,30,GO0076_LC
202065835,94.566393,24.828032,12.174000000000001,30,GO0076_LC
202065836,94.40616999999999,24.52992,14.1,30,GO0076_LC|GO0111_LC
202065837,94.547117,24.918491,12.197000000000001,30,GO0076_LC
202065838,94.357072,24.789009,12.206,30,GO0076_LC
202065840,94.70513000000001,24.75304,13.4,30,GO0076_LC|GO0111_LC
202065841,94.534345,24.723682,12.228,30,GO0076_LC
202065842,94.71421099999999,24.640087,12.229000000000001,30,GO0076_LC
202065845,94.55704,24.69614,12.3,30,GO0076_LC|GO0118_LC
202065846,94.348155,24.823919,12.309000000000001,30,GO0076_LC
202065849,94.533366,24.813173000000003,12.383,30,GO0076_LC
202065850,94.362563,24.581024,12.401,30,GO0076_LC
202065852,94.389496,24.627966,12.436,30,GO0076_LC
202065853,94.556575,24.571045,12.445,30,GO0076_LC
202065854,94.720574,24.695729999999998,12.450999999999999,30,GO0076_LC
202065855,94.395748,24.674432999999997,12.481,30,GO0076_LC
202065856,94.325445,24.843515,12.494000000000002,30,GO0076_LC
