EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202060145,91.97746,22.23256,12.0,1,GO0048_SC
202062533,91.2828,22.351029999999998,11.7,1,GO0048_SC
202062552,90.47365,22.99318,11.6,1,GO0048_SC
202061199,94.97378,23.26512,9.197000000000001,30,GO0018_LC|GO0019_LC|GO0036_LC|GO0044_LC|GO0048_LC|GO0082_LC
202061349,91.94895,23.19987,11.2,30,GO0026_LC|GO0048_LC|GO0050_LC
202059501,99.43364,19.94866,9.2,30,GO0004_LC|GO0048_LC|GO0050_LC
202060145,91.97746,22.23256,12.0,30,GO0016_LC|GO0019_LC|GO0048_LC|GO0049_LC
202060443,91.21882,22.028489999999998,9.67,30,GO0017_LC|GO0048_LC|GO0049_LC
202062572,104.29396,25.5837,9.2,30,GO0048_LC
202062559,91.22993000000001,23.72966,10.2,30,GO0048_LC|GO0050_LC
202062563,95.74008,23.27384,10.3,30,GO0048_LC|GO0050_LC
