EPIC,RA,Dec,Kp,InvestigationIDs
206385071,344.22348,-6.87230,14.14000,GO19040_LC|GO19068_LC
206387006,344.37840,-6.84237,14.60600,GO19040_LC
206387534,344.29742,-6.83392,14.00400,GO19040_LC
206388628,344.26907,-6.81570,9.15300,GO19040_LC|GO19068_LC
206389260,344.29938,-6.80537,14.09900,GO19040_LC|GO19068_LC
206390037,344.30716,-6.79325,12.35200,GO19040_LC|GO19049_LC|GO19065_LC
206391178,344.49988,-6.77542,14.02300,GO19040_LC
206398070,344.14697,-6.66362,11.87000,GO19040_LC|GO19068_LC
206399795,344.15448,-6.63559,12.03200,GO19003_LC|GO19040_LC|GO19049_LC|GO19050_LC|GO19065_LC
206400131,344.35060,-6.63008,14.69400,GO19040_LC
206401012,344.18810,-6.61570,14.71500,GO19040_LC|GO19068_LC
206401233,344.11145,-6.61191,13.17300,GO19040_LC|GO19049_LC
206402592,344.08328,-6.59019,13.90200,GO19040_LC
206403114,344.15670,-6.58185,14.47300,GO19040_LC
206403841,344.03043,-6.57091,14.92900,GO19040_LC
206404894,344.00250,-6.55308,14.25600,GO19040_LC|GO19068_LC
206405353,344.08517,-6.54584,8.48800,GO19026_LC|GO19036_LC|GO19040_LC|GO19043_LC|GO19050_LC
206406196,344.13556,-6.53165,14.19000,GO19040_LC
206406223,344.11407,-6.53125,11.41900,GO19040_LC|GO19068_LC
206408456,344.12076,-6.49324,14.63300,GO19040_LC
246120621,344.54425,-6.69025,14.39600,GO19040_LC
246121883,344.59244,-6.66325,14.12000,GO19040_LC
246125371,344.76862,-6.58986,14.30000,GO19040_LC
246126295,344.77860,-6.56946,14.90200,GO19040_LC
246129594,344.63135,-6.49860,14.78600,GO19040_LC
246131686,345.26010,-6.45215,14.44200,GO19040_LC
246132382,345.58560,-6.43823,13.26100,GO19040_LC|GO19049_LC
246132496,345.06766,-6.43596,14.59500,GO19040_LC
246132823,345.57446,-6.42866,15.00500,GO19040_LC|GO19068_LC
246133549,344.93100,-6.41316,12.30100,GO19040_LC|GO19049_LC|GO19065_LC|GO19068_LC
246133646,345.18040,-6.41052,14.86500,GO19040_LC
246133721,344.95575,-6.40913,14.92800,GO19040_LC
246133897,344.77277,-6.40564,14.93800,GO19040_LC
246133898,345.52330,-6.40561,13.57900,GO19040_LC|GO19049_LC|GO19068_LC
246134603,344.79114,-6.39173,14.90500,GO19040_LC
246134646,344.36838,-6.39074,13.98200,GO19040_LC
246134773,345.48703,-6.38786,12.17500,GO19040_LC|GO19049_LC|GO19065_LC
246135761,345.43903,-6.36664,14.60300,GO19040_LC
246136726,345.38464,-6.34549,15.03600,GO19011_LC|GO19040_LC
246140263,345.67972,-6.26847,14.62800,GO19040_LC
246140384,345.45820,-6.26589,13.15300,GO19040_LC|GO19049_LC|GO19068_LC
246141580,345.44235,-6.23964,12.17200,GO19001_LC|GO19038_LC|GO19040_LC|GO19052_LC|GO19063_LC|GO19065_LC|GO19068_LC|GO19052_SC
246144496,346.11624,-6.17941,8.66400,GO19040_LC
246144583,345.26160,-6.17747,13.25500,GO19040_LC|GO19049_LC
246144786,346.03360,-6.17353,14.61900,GO19040_LC
246145019,345.31555,-6.16871,13.54900,GO19040_LC|GO19049_LC|GO19063_LC|GO19068_LC
246145121,345.73706,-6.16664,14.43400,GO19040_LC
246146301,345.91742,-6.14135,14.32900,GO19040_LC
246147605,345.36768,-6.11286,13.97200,GO19040_LC|GO19068_LC
246148155,345.79367,-6.10145,14.69200,GO19040_LC
246148201,345.24080,-6.10059,13.39700,GO19040_LC|GO19049_LC
246148474,346.35626,-6.09512,14.03500,GO19040_LC
246148789,346.23984,-6.08796,14.40500,GO19040_LC
246148912,345.30615,-6.08511,11.06200,GO19040_LC|GO19068_LC
246149244,346.03778,-6.07792,14.75500,GO19040_LC
246149465,345.31573,-6.07303,13.46500,GO19040_LC|GO19049_LC|GO19068_LC
246150140,345.19320,-6.05862,14.36300,GO19040_LC
246150493,346.17017,-6.05064,15.09600,GO19040_LC
246150580,345.20980,-6.04867,13.08100,GO19040_LC|GO19049_LC
246150956,346.17645,-6.04055,14.00300,GO19040_LC
246152371,345.50366,-6.01088,13.78700,GO19040_LC
246152645,346.35553,-6.00518,15.28700,GO19040_LC
246153045,345.85474,-5.99620,14.71100,GO19040_LC
246153426,345.67764,-5.98827,14.91300,GO19040_LC
246153477,345.84955,-5.98746,15.14700,GO19040_LC
246160438,346.95535,-5.84112,15.07900,GO19040_LC|GO19068_LC
246163827,347.10280,-5.76861,14.42900,GO19040_LC
246164916,346.91290,-5.74526,12.61900,GO19040_LC|GO19049_LC|GO19065_LC|GO19068_LC
246167282,346.96124,-5.69764,8.78900,GO19040_LC
246169015,346.87848,-5.65979,14.98300,GO19040_LC|GO19068_LC
246169382,346.99368,-5.65200,13.44100,GO19040_LC|GO19068_LC
246172585,346.82364,-5.58570,14.27000,GO19040_LC|GO19046_LC|GO19068_LC
246180007,347.16320,-5.43556,14.95900,GO19040_LC
