# Summary of K2 Program GO19027

Title: Re-observing   Known   Exoplanets   and   Candidates   from   Previous   K2   Campaigns

PI: Vanderburg, Andrew (UT Austin)
CoIs: Mark Omohundro (Citizen Scientist), Juliette Becker (UMichigan), Martti H. Kristiansen (DTU Space), Al Schmitt (Citizen Scientist), Hans Schwengeler (Citizen Scientist), Ivan Terentev (Citizen Scientist), Alexander Venner (Citizen Scientist)



# Targets requested by this program that have been observed (54)
EPIC,rafloat,decfloat,Kp,InvestigationIDs
246325464,351.02408,-2.55551,15.19500,GO19027_LC|GO19068_LC|GO19027_SC
246331347,348.67917,-2.44042,15.45900,GO19027_LC|GO19063_LC|GO19068_LC|GO19027_SC
246331418,349.38760,-2.43878,14.47200,GO19011_LC|GO19027_LC|GO19063_LC|GO19068_LC
246331715,348.92240,-2.43275,16.95100,GO19027_LC|GO19047_LC|GO19047_SC
246347783,344.49808,-2.11762,13.94200,GO19027_LC|GO19068_LC
246362870,344.46283,-1.81972,14.02600,GO19027_LC|GO19068_LC
246366798,350.01553,-1.74371,13.29200,GO19027_LC|GO19049_LC
246375154,350.27120,-1.58320,12.68100,GO19027_LC|GO19049_LC|GO19065_LC
246377038,345.15765,-1.54417,15.43600,GO19027_LC|GO19068_LC|GO19027_SC
246380972,345.93146,-1.46517,13.84200,GO19027_LC|GO19068_LC
246389858,351.77014,-1.28627,10.27700,GO19006_LC|GO19027_LC|GO19038_LC|GO19052_LC|GO19065_LC|GO19068_LC|GO19901_LC|GO19006_SC|GO19027_SC|GO19052_SC|GO19065_SC
246393474,350.91653,-1.18927,10.61900,GO19027_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19068_LC|GO19027_SC|GO19065_SC
246405278,348.77213,-0.83095,13.90600,GO19027_LC
246405762,346.04642,-0.81587,15.65400,GO19027_LC|GO19068_LC
246429049,348.51590,-0.08225,11.76900,GO19027_LC|GO19049_LC
246471491,349.38428,1.30029,11.66500,GO19027_LC|GO19049_LC|GO19065_LC|GO19068_LC|GO19027_SC
