EPIC,RA,Dec,Kp,InvestigationIDs
211307207,132.50389,9.99646,14.76900,GO18033_LC|GO18067_LC
211308659,133.33470,10.02473,15.17800,GO18005_LC|GO18033_LC|GO18067_LC
211315475,127.42140,10.16387,15.92400,GO18005_LC|GO18033_LC|GO18067_LC
211346742,131.20670,10.75488,19.05500,GO18033_LC
211348419,132.61533,10.78519,16.40800,GO18033_LC
211374608,132.58672,11.23311,17.30300,GO18033_LC
211379150,128.84561,11.30804,15.58400,GO18005_LC|GO18033_LC|GO18067_LC
211379403,132.15651,11.31238,16.45700,GO18005_LC|GO18033_LC|GO18067_LC
211389782,129.60368,11.47943,18.74100,GO18033_LC
211394018,128.84361,11.54942,12.43400,GO18033_LC|GO18067_LC|GO18068_LC
211398225,132.01378,11.61354,16.33300,GO18033_LC|GO18067_LC
211398788,134.06181,11.62238,14.63700,GO18033_LC
211410664,126.28691,11.80244,14.28000,GO18033_LC|GO18067_LC
211412103,133.98980,11.82302,17.46500,GO18033_LC
211430486,133.47165,12.10124,18.47900,GO18033_LC
211436239,127.51151,12.18945,16.17700,GO18033_LC|GO18067_LC
211477347,130.74692,12.81169,15.36800,GO18005_LC|GO18033_LC
211484212,135.81143,12.91026,16.04700,GO18033_LC
211486189,123.50566,12.93929,17.95800,GO18033_LC
211490138,124.48019,12.99699,15.38900,GO18033_LC|GO18067_LC
211491990,126.28789,13.02391,15.17000,GO18005_LC|GO18033_LC|GO18067_LC
211492294,126.64796,13.02822,18.74100,GO18033_LC
211496026,126.29002,13.08349,17.27400,GO18033_LC
211503714,128.22992,13.19124,11.72200,GO18003_LC|GO18005_LC|GO18033_LC|GO18065_LC|GO18068_LC
211509575,127.39809,13.27415,16.42400,GO18033_LC
211516905,130.70467,13.37694,17.06300,GO18033_LC|GO18033_SC
211517741,125.19288,13.38887,15.21000,GO18005_LC|GO18033_LC|GO18033_SC
211523969,123.18962,13.47725,15.37000,GO18005_LC|GO18033_LC|GO18067_LC
211525808,125.33414,13.50365,15.79600,GO18005_LC|GO18033_LC
211531784,126.89172,13.58794,18.91700,GO18033_LC
211532246,125.21651,13.59437,19.67700,GO18033_LC
211540100,123.33701,13.70320,15.52800,GO18005_LC|GO18033_LC|GO18067_LC
211553019,129.61636,13.88305,17.36900,GO18033_LC
211560093,136.11415,13.98295,15.07600,GO18033_LC
211565461,123.48911,14.06007,17.12700,GO18033_LC
211573254,135.55878,14.16776,16.47100,GO18005_LC|GO18033_LC|GO18033_SC
211580649,124.27859,14.27264,14.77600,GO18033_LC
211584699,123.20416,14.33136,9.12400,GO18033_LC|GO18068_LC
211585376,136.21063,14.34019,15.72100,GO18033_LC
211588342,123.07310,14.38179,16.09800,GO18005_LC|GO18033_LC
211598885,123.74322,14.52461,17.13300,GO18033_LC
211612680,136.84537,14.71109,16.08300,GO18033_LC
211616802,123.26302,14.76954,15.53700,GO18005_LC|GO18033_LC
211619499,126.82461,14.80727,17.81300,GO18033_LC
211620065,123.51553,14.81542,16.39500,GO18033_LC|GO18033_SC
211622590,124.40060,14.85125,18.22300,GO18033_LC
211626484,123.12704,14.90734,16.66900,GO18005_LC|GO18033_LC
211632110,126.76502,14.98706,15.52900,GO18005_LC|GO18033_LC
211689644,125.38046,15.77569,16.78800,GO18005_LC|GO18033_LC
211691308,124.90451,15.79852,15.47300,GO18033_LC
211694449,126.20299,15.84114,18.17500,GO18033_LC|GO18033_SC
211701322,129.20653,15.93336,16.42900,GO18005_LC|GO18033_LC|GO18033_SC
211728918,132.70563,16.31042,14.39900,GO18005_LC|GO18033_LC|GO18033_SC
211759736,123.80403,16.74485,11.15700,GO18033_LC|GO18068_LC
211779259,124.82383,17.02250,16.15300,GO18033_LC
211779577,129.83284,17.02714,15.85800,GO18033_LC
211781167,126.33831,17.04898,17.14800,GO18033_LC
211783365,132.72446,17.08016,18.96600,GO18033_LC
211792469,131.10060,17.20930,19.40000,GO18033_LC
211820288,133.70502,17.60445,16.24100,GO18033_LC
211826447,129.32909,17.69188,16.01500,GO18033_LC
211841799,123.58149,17.90569,17.84200,GO18033_LC
211842208,127.04787,17.91152,16.96000,GO18033_LC
211889811,126.92496,18.57709,19.31800,GO18033_LC
211891454,128.31448,18.60062,16.02900,GO18033_LC
211898723,126.10949,18.70797,17.48600,GO18033_LC|GO18033_SC
211900142,132.80264,18.72899,14.99000,GO18005_LC|GO18033_LC
211901137,126.49499,18.74331,19.06700,GO18033_LC
211909273,123.18607,18.86458,16.17600,GO18005_LC|GO18033_LC
211913888,129.27837,18.93235,16.17400,GO18005_LC|GO18033_LC|GO18033_SC
211917094,130.29979,18.98190,18.52200,GO18033_LC
211918301,125.31828,18.99947,16.07500,GO18033_LC
211933496,132.01490,19.22796,15.41400,GO18033_LC
211934047,124.02055,19.23611,16.34000,GO18005_LC|GO18033_LC
211943860,123.81177,19.38231,19.43000,GO18033_LC
211966987,127.34297,19.73034,19.48100,GO18033_LC
211968795,133.89877,19.75756,19.55400,GO18033_LC
211971021,123.41208,19.79228,16.76000,GO18033_LC
211976085,134.44576,19.87098,18.99400,GO18033_LC
211977284,123.29992,19.88959,14.67300,GO18005_LC|GO18033_LC|GO18040_LC|GO18068_LC
211988670,123.73395,20.07116,17.20600,GO18033_LC
212010186,133.01016,20.42359,15.50500,GO18005_LC|GO18033_LC|GO18033_SC
212029063,124.31811,20.73888,19.83500,GO18033_LC
212031879,123.59795,20.78593,14.95400,GO18005_LC|GO18033_LC
212066778,128.35426,21.39747,16.97600,GO18033_LC
212074806,127.35847,21.54422,17.95300,GO18033_LC
212083439,134.33516,21.70480,17.82300,GO18033_LC
212091080,130.89642,21.84890,15.67900,GO18005_LC|GO18033_LC
212091834,132.62415,21.86369,16.12200,GO18005_LC|GO18033_LC
212099502,130.48169,22.01132,15.86800,GO18005_LC|GO18033_LC|GO18033_SC
212105611,126.04692,22.13152,14.73300,GO18005_LC|GO18033_LC
212106005,127.88703,22.13912,18.02500,GO18033_LC
212106539,131.06258,22.14973,17.70100,GO18033_LC
212106797,126.86504,22.15503,15.52900,GO18005_LC|GO18033_LC
212130982,134.50880,22.63819,13.50100,GO18033_LC|GO18049_LC
212133146,126.71816,22.68168,15.38600,GO18033_LC
212143308,132.13857,22.89056,16.39500,GO18005_LC|GO18033_LC
212143841,130.51240,22.90185,17.24800,GO18033_LC
212144370,126.65121,22.91304,19.07100,GO18033_LC
212145140,129.45616,22.93046,16.19100,GO18005_LC|GO18033_LC
212146366,126.54231,22.95495,8.81000,GO18033_LC
212146418,126.02483,22.95579,18.70000,GO18033_LC
212146900,128.47571,22.96660,16.52100,GO18033_LC
212153713,127.46001,23.11432,16.66600,GO18005_LC|GO18033_LC
212159586,134.40005,23.24444,14.62100,GO18005_LC|GO18033_LC
212160442,130.16176,23.26397,11.62800,GO18005_LC|GO18030_LC|GO18033_LC|GO18049_LC|GO18033_SC
212161874,134.70220,23.29541,16.80700,GO18033_LC
212168575,128.28668,23.45272,14.03300,GO18005_LC|GO18033_LC|GO18033_SC
228682496,127.96287,13.87164,19.15000,GO18033_LC
228682498,127.31709,22.18711,17.98000,GO18033_LC
228682499,133.48135,19.04162,18.08000,GO18033_LC
228682500,124.91879,17.62542,18.87000,GO18033_LC
228682504,123.88727,19.43622,20.11000,GO18033_LC
228682507,129.71556,22.27827,20.18000,GO18033_LC
228682508,126.56455,17.19672,20.22000,GO18033_LC
228682510,132.18590,20.40854,20.25000,GO18033_LC
228682511,132.34435,19.97014,20.29000,GO18033_LC
228682512,127.31236,18.93543,20.31000,GO18033_LC
228682513,129.15187,20.16525,20.36000,GO18033_LC
228682514,123.40915,19.24704,20.43000,GO18033_LC
228682515,126.25611,21.56933,20.46000,GO18033_LC
228682516,123.11264,19.22143,20.81000,GO18033_LC
251809259,127.63879,22.03830,19.81780,GO18033_LC
251812067,129.49817,22.38323,18.16940,GO18033_LC
