EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200176225, , , , GO14086_LC|17P-LC-SSO_TILE
200176226, , , , GO14086_LC|17P-LC-SSO_TILE
200176227, , , , GO14086_LC|17P-LC-SSO_TILE
200176228, , , , GO14086_LC|17P-LC-SSO_TILE
200176229, , , , GO14086_LC|17P-LC-SSO_TILE
200176230, , , , GO14086_LC|17P-LC-SSO_TILE
200176231, , , , GO14086_LC|17P-LC-SSO_TILE
200176232, , , , GO14086_LC|17P-LC-SSO_TILE
200176233, , , , GO14086_LC|17P-LC-SSO_TILE
200176234, , , , GO14086_LC|17P-LC-SSO_TILE
200176235, , , , GO14086_LC|17P-LC-SSO_TILE
200176236, , , , GO14086_LC|17P-LC-SSO_TILE
200176237, , , , GO14086_LC|17P-LC-SSO_TILE
200176238, , , , GO14086_LC|17P-LC-SSO_TILE
200176239, , , , GO14086_LC|17P-LC-SSO_TILE
200176240, , , , GO14086_LC|17P-LC-SSO_TILE
200176241, , , , GO14086_LC|17P-LC-SSO_TILE
200176242, , , , GO14086_LC|17P-LC-SSO_TILE
200176243, , , , GO14086_LC|17P-LC-SSO_TILE
200176244, , , , GO14086_LC|17P-LC-SSO_TILE
200176245, , , , GO14086_LC|17P-LC-SSO_TILE
200176246, , , , GO14086_LC|17P-LC-SSO_TILE
200176247, , , , GO14086_LC|17P-LC-SSO_TILE
200176248, , , , GO14086_LC|17P-LC-SSO_TILE
200176249, , , , GO14086_LC|17P-LC-SSO_TILE
200176250, , , , GO14086_LC|17P-LC-SSO_TILE
200176251, , , , GO14086_LC|17P-LC-SSO_TILE
200176252, , , , GO14086_LC|17P-LC-SSO_TILE
200176253, , , , GO14086_LC|17P-LC-SSO_TILE
200176254, , , , GO14086_LC|17P-LC-SSO_TILE
200176255, , , , GO14086_LC|17P-LC-SSO_TILE
200176256, , , , GO14086_LC|17P-LC-SSO_TILE
200176257, , , , GO14086_LC|17P-LC-SSO_TILE
200176258, , , , GO14086_LC|17P-LC-SSO_TILE
200176259, , , , GO14086_LC|17P-LC-SSO_TILE
200176260, , , , GO14086_LC|17P-LC-SSO_TILE
200176261, , , , GO14086_LC|17P-LC-SSO_TILE
200176262, , , , GO14086_LC|17P-LC-SSO_TILE
200176263, , , , GO14086_LC|17P-LC-SSO_TILE
200176264, , , , GO14086_LC|17P-LC-SSO_TILE
200176265, , , , GO14086_LC|17P-LC-SSO_TILE
200176266, , , , GO14086_LC|17P-LC-SSO_TILE
200176267, , , , GO14086_LC|17P-LC-SSO_TILE
