EPIC,RA,Dec,Kp,InvestigationIDs
211378898,133.83826,11.30419,18.75200,GO18013_LC
211481740,131.11296,12.87556,14.11200,GO18002_LC|GO18005_LC|GO18013_LC|GO18019_LC|GO18034_LC|GO18056_LC|GO18013_SC|GO18019_SC
211511906,123.03181,13.30680,19.18800,GO18002_LC|GO18013_LC
211617909,135.30632,14.78467,16.18500,GO18002_LC|GO18013_LC
211931594,123.23695,19.19938,16.20000,GO18002_LC|GO18013_LC|GO18019_LC|GO18019_SC
212005427,134.40804,20.34531,17.91600,GO18013_LC
228682495,130.10900,22.07958,19.60000,GO18002_LC|GO18013_LC
251809239,132.82104,18.71358,19.80000,GO18013_LC
251811966,129.48950,10.63164,20.06000,GO18013_LC
251811967,135.51180,13.19033,19.99000,GO18013_LC
251811968,131.08388,14.91783,20.02000,GO18013_LC
