EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200180071, , , , GO14059_LC|373-LC-SSO_TILE
200180072, , , , GO14059_LC|373-LC-SSO_TILE
200180073, , , , GO14059_LC|373-LC-SSO_TILE
200180074, , , , GO14059_LC|373-LC-SSO_TILE
200180075, , , , GO14059_LC|373-LC-SSO_TILE
200180076, , , , GO14059_LC|373-LC-SSO_TILE
200180077, , , , GO14059_LC|373-LC-SSO_TILE
200180078, , , , GO14059_LC|373-LC-SSO_TILE
200180079, , , , GO14059_LC|373-LC-SSO_TILE
200180080, , , , GO14059_LC|373-LC-SSO_TILE
200180081, , , , GO14059_LC|373-LC-SSO_TILE
200180082, , , , GO14059_LC|373-LC-SSO_TILE
200180083, , , , GO14059_LC|373-LC-SSO_TILE
200180084, , , , GO14059_LC|373-LC-SSO_TILE
200180085, , , , GO14059_LC|373-LC-SSO_TILE
200180086, , , , GO14059_LC|373-LC-SSO_TILE
200180087, , , , GO14059_LC|373-LC-SSO_TILE
200180088, , , , GO14059_LC|373-LC-SSO_TILE
200180089, , , , GO14059_LC|373-LC-SSO_TILE
200180090, , , , GO14059_LC|373-LC-SSO_TILE
200180091, , , , GO14059_LC|373-LC-SSO_TILE
200180092, , , , GO14059_LC|373-LC-SSO_TILE
200180093, , , , GO14059_LC|373-LC-SSO_TILE
200180094, , , , GO14059_LC|373-LC-SSO_TILE
200180095, , , , GO14059_LC|373-LC-SSO_TILE
200180096, , , , GO14059_LC|373-LC-SSO_TILE
200180097, , , , GO14059_LC|373-LC-SSO_TILE
200180098, , , , GO14059_LC|373-LC-SSO_TILE
200180099, , , , GO14059_LC|373-LC-SSO_TILE
200180100, , , , GO14059_LC|373-LC-SSO_TILE
200180101, , , , GO14059_LC|373-LC-SSO_TILE
200180102, , , , GO14059_LC|373-LC-SSO_TILE
200180103, , , , GO14059_LC|373-LC-SSO_TILE
200180104, , , , GO14059_LC|373-LC-SSO_TILE
200180105, , , , GO14059_LC|373-LC-SSO_TILE
200180106, , , , GO14059_LC|373-LC-SSO_TILE
200180107, , , , GO14059_LC|373-LC-SSO_TILE
200180108, , , , GO14059_LC|373-LC-SSO_TILE
200180109, , , , GO14059_LC|373-LC-SSO_TILE
