# Summary of K2 Program GO12034

Title: Lightcurves of 2060 Chiron and 176P to test models of small body rings, rotation, and activity

PI: Womack, Maria (University South Florida)
CoIs: Ryan, Erin Lee; Samarasinha, Nalin Harsha; Wierzchos, Kacper Witold; Mueller, Beatrice E.A.
200147616, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147617, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147618, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147619, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147620, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147621, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147622, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147623, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147624, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147625, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147626, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147627, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147628, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147629, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147630, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147631, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147632, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147633, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147634, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147635, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147636, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147637, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147638, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147639, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147640, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147641, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147642, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147643, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147644, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147645, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147646, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147647, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147648, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147649, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147650, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147651, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147652, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147653, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147654, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147655, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147656, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147657, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147658, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147659, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147660, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147661, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147662, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147663, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147664, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147665, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147666, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147667, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147668, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147669, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147670, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147671, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147672, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147673, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147674, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147675, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147676, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147677, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147678, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147679, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147680, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147681, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147682, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147683, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147684, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147685, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147686, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147687, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147688, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147689, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147690, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147691, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147692, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147693, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147694, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147695, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147696, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147697, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147698, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147699, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147700, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147701, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147702, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147703, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147704, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147705, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147706, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147707, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147708, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147709, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147710, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147711, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147712, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147713, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147714, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147715, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147716, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147717, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147718, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147719, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147720, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147721, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147722, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147723, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147724, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147725, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147726, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147727, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147728, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147729, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147730, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147731, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147732, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147733, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147734, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147735, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147736, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147737, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147738, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147739, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147740, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147741, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147742, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147743, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147744, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147745, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147746, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147747, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147748, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147749, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147750, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147751, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147752, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147753, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147754, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147755, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147756, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147757, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147758, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147759, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147760, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147761, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147762, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147763, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147764, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147765, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147766, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147767, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147768, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147769, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147770, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147771, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147772, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147773, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147774, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147775, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147776, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147777, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147778, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147779, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147780, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147781, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147782, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147783, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147784, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147785, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147786, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147787, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147788, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147789, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147790, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147791, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147792, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147793, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147794, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147795, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147796, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147797, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147798, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147799, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147800, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147801, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147802, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147803, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147804, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147805, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147806, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147807, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147808, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147809, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147810, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147811, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147812, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147813, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147814, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147815, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147816, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147817, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147818, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147819, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147820, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147821, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147822, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147823, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147824, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147825, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147826, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147827, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147828, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147829, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147830, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147831, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147832, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147833, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147834, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147835, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147836, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147837, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147838, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147839, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147840, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147841, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147842, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147843, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147844, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147845, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147846, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147847, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147848, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147849, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147850, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147851, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147852, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147853, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147854, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147855, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147856, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147857, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147858, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147859, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147860, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147861, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147862, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147863, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147864, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147865, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147866, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147867, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147868, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147869, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147870, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147871, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147872, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147873, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147874, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147875, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147876, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
200147877, , , , GO12033_LC|GO12034_LC|176P-LC-SSO_TILE
