EPIC,RA,Dec,Kp,InvestigationIDs
200263347, , , , GO20009|GO20011|GO20013|GO20016|GO20023|GO20024|39_TAURI-SC-BRIGHT_STAR_DISC
210585085, 66.667173, 16.7469, 8.512, GO20009_LC|GO20011_LC|GO20013_LC|GO20027_LC|GO20030_LC
210690735, 67.516651, 18.230399, 10.389, GO20002_LC|GO20013_LC|GO20021_LC|GO20026_LC|GO20908_LC
210899260, 65.843041, 21.379097, 9.518, GO20009_LC|GO20011_LC|GO20013_LC|GO20027_LC|GO20030_LC
210938993, 61.334409, 22.008902, 5.775, GO20009_LC|GO20011_LC|GO20013_LC|GO20016_LC|GO20023_LC|GO20024_LC
247104409, 70.755959, 18.711648, 9.516, GO20011_LC|GO20013_LC|GO20903_LC|GO20905_LC
247340158, 70.328568, 20.901513, 10.102, GO20011_LC|GO20013_LC
247520207, 69.824111, 22.350905, 11.488, GO20002_LC|GO20013_LC|GO20021_LC|GO20026_LC|GO20029_LC|GO20902_LC|GO20908_LC|GO20029_SC
247766447, 73.341853, 24.177365, 8.357, GO20009_LC|GO20013_LC
251832625, 63.697105, 26.774006, 12.889, GO20002_LC|GO20013_LC|GO20021_LC|GO20026_LC|GO20903_LC|GO20907_LC|GO20908_LC
251833275, 63.699432, 26.803066, 12.736, GO20002_LC|GO20013_LC|GO20021_LC|GO20026_LC|GO20903_LC|GO20907_LC|GO20908_LC
