# Summary of K2 Program GO20020

Title: Probing the Planetary Population of High-mass Stars

PI: Johnson, M. (Ohio State University)
CoIs: B. Gaudi, A. Shporer

We propose to observe a sample of main sequence A and early F stars with K2 in order to search for planets, which we will conrm using Doppler tomography and analysis of the orbital phase curve. This will expand the number of known planets in this poorly-explored region of parameter space.

# Targets requested by this program that have been observed (242)
EPIC,RA,Dec,Kp,InvestigationIDs
210572775, 67.690728, 16.56274, 11.996, GO20020_LC
210594348, 66.512142, 16.882854, 11.425, GO20020_LC
210617221, 67.951045, 17.208217, 9.424, GO20020_LC
210671425, 66.355258, 17.962625, 10.513, GO20016_LC|GO20020_LC|GO20022_LC
210812405, 66.240386, 20.056638, 10.235, GO20002_LC|GO20020_LC|GO20021_LC
210833295, 64.797367, 20.376226, 10.873, GO20020_LC
210843670, 65.010257, 20.534581, 12.733, GO20020_LC
210858273, 64.612724, 20.75016, 11.423, GO20020_LC
210861872, 65.772388, 20.805482, 10.116, GO20020_LC
210867082, 65.876911, 20.884942, 9.483, GO20020_LC
210878250, 65.991693, 21.053969, 10.916, GO20020_LC
210909625, 66.003983, 21.540621, 9.764, GO20020_LC
210930460, 64.32087, 21.872201, 10.166, GO20016_LC|GO20020_LC
210935609, 61.680649, 21.953701, 11.621, GO20020_LC
210939019, 65.391734, 22.009419, 10.336, GO20020_LC
210945888, 65.391466, 22.11967, 10.712, GO20020_LC
210952732, 60.791169, 22.228, 11.542, GO20020_LC
210971090, 65.23463, 22.521123, 12.428, GO20020_LC
210987822, 65.308447, 22.782597, 10.323, GO20020_LC
210990639, 62.785623, 22.825364, 10.309, GO20006_LC|GO20020_LC|GO20006_SC
210993270, 65.303798, 22.868187, 12.813, GO20020_LC
211000908, 62.331141, 22.988065, 11.542, GO20020_LC
211009414, 61.765935, 23.123751, 10.538, GO20020_LC|GO20908_LC
211011017, 60.054432, 23.149068, 9.874, GO20020_LC
211011634, 61.509726, 23.159005, 11.706, GO20020_LC
211016870, 61.48781, 23.24177, 10.326, GO20020_LC
211023597, 60.519263, 23.345862, 10.02, GO20020_LC
211025147, 61.543826, 23.37013, 13.029, GO20020_LC
211027757, 61.586266, 23.411461, 11.348, GO20020_LC
211030951, 62.483272, 23.462617, 11.745, GO20020_LC
211040717, 60.936721, 23.620941, 10.903, GO20020_LC|GO20022_LC
211042413, 61.19849, 23.64787, 12.123, GO20020_LC
211048365, 60.378317, 23.746154, 11.382, GO20020_LC
211051677, 62.234226, 23.801575, 11.324, GO20014_LC|GO20020_LC
211052583, 62.274462, 23.816022, 13.496, GO20020_LC
211057927, 61.186715, 23.899686, 11.014, GO20020_LC
211059938, 60.776264, 23.93106, 11.776, GO20020_LC
211076815, 62.097886, 24.201739, 12.793, GO20020_LC
211152003, 62.436417, 25.471367, 12.829, GO20020_LC
211177813, 63.190542, 25.96967, 12.496, GO20020_LC
211186016, 62.939843, 26.13847, 12.115, GO20020_LC
211188115, 63.219069, 26.183332, 10.443, GO20020_LC
211189796, 62.622499, 26.218411, 12.023, GO20020_LC
211191602, 63.845109, 26.257974, 12.262, GO20020_LC
211195887, 62.66787, 26.353162, 11.466, GO20020_LC
211198481, 63.525254, 26.414496, 12.459, GO20020_LC
211206344, 62.436315, 26.601702, 12.23, GO20020_LC
211209963, 62.637844, 26.693621, 11.724, GO20020_LC
211211439, 61.823685, 26.735596, 10.282, GO20020_LC
211218040, 61.889998, 26.936245, 12.55, GO20020_LC
211224669, 61.864439, 27.169483, 12.083, GO20020_LC
246810163, 69.158367, 15.849303, 10.418, GO20020_LC
246820783, 68.357293, 15.960932, 9.108, GO20020_LC|GO20022_LC
246857817, 68.189711, 16.339251, 11.585, GO20020_LC
246884162, 69.77036, 16.599079, 10.277, GO20020_LC
246968117, 73.517153, 17.413638, 10.379, GO20020_LC|GO20022_LC
246979080, 72.580695, 17.520792, 9.574, GO20020_LC|GO20021_LC
246988320, 73.90375, 17.609945, 10.528, GO20020_LC|GO20022_LC
246995683, 72.968959, 17.681686, 12.249, GO20020_LC
246997782, 72.556336, 17.701724, 12.686, GO20005_LC|GO20007_LC|GO20010_LC|GO20020_LC|GO20903_LC|GO20005_SC|GO20010_SC
247022177, 74.40119, 17.931332, 11.566, GO20020_LC
247031373, 73.595212, 18.016227, 11.688, GO20020_LC
247038119, 70.852488, 18.080458, 11.247, GO20020_LC
247044221, 69.097743, 18.13911, 12.312, GO20020_LC
247067229, 69.845684, 18.3574, 12.51, GO20020_LC
247079070, 72.049555, 18.468666, 9.97, GO20020_LC|GO20022_LC
247089968, 72.130176, 18.572164, 10.911, GO20020_LC
247093988, 70.845826, 18.612157, 9.24, GO20020_LC
247096728, 72.16311, 18.638593, 11.742, GO20020_LC
247099595, 72.763136, 18.665978, 11.932, GO20020_LC
247116348, 71.174323, 18.825382, 10.622, GO20020_LC
247119615, 71.146483, 18.856388, 10.449, GO20020_LC|GO20022_LC
247122654, 73.050359, 18.885592, 9.792, GO20020_LC
247125819, 69.544856, 18.915763, 12.11, GO20020_LC
247127436, 74.425564, 18.931563, 10.922, GO20020_LC
247130498, 73.572542, 18.961123, 10.74, GO20020_LC
247142785, 69.631948, 19.078052, 9.549, GO20020_LC
247147565, 71.721188, 19.12406, 10.921, GO20020_LC
247147949, 73.972983, 19.12793, 12.288, GO20020_LC
247149098, 71.756906, 19.138724, 11.71, GO20020_LC
247149212, 71.782037, 19.139823, 12.492, GO20020_LC
247151622, 72.089203, 19.163268, 10.127, GO20020_LC
247168468, 72.839383, 19.322462, 12.969, GO20020_LC
247174276, 68.604949, 19.378833, 11.161, GO20020_LC
247181278, 73.790641, 19.445652, 11.92, GO20020_LC
247181685, 72.644773, 19.449722, 12.897, GO20020_LC
247199603, 70.200354, 19.620067, 11.175, GO20020_LC
247206512, 73.664217, 19.686221, 12.126, GO20020_LC
247209895, 73.568585, 19.718127, 12.126, GO20020_LC
247211157, 69.301234, 19.730753, 10.221, GO20020_LC|GO20022_LC
247212377, 68.662792, 19.741651, 11.535, GO20020_LC
247228092, 74.044436, 19.890773, 10.378, GO20020_LC
