EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
246106527, 357.446815, -6.996915, 11.697, GO12019_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246107890, 357.2792, -6.966599, 9.431, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246109711, 357.413256, -6.926094, 10.52, GO12019_LC|GO12024_LC|GO12065_LC|GO12098_LC|GO12122_LC
246110405, 357.223629, -6.910312, 9.834, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246120070, 350.004757, -6.702176, 10.47, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC|GO12904_LC
246120533, 349.953662, -6.691988, 10.815, GO12098_LC|GO12122_LC|GO12071_LC
246148166, 345.665486, -6.101234, 10.79, GO12019_LC|GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246148446, 345.707487, -6.095642, 10.131, GO12019_LC|GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246150585, 345.748713, -6.048401, 10.233, GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246173800, 347.84755, -5.560331, 11.282, GO12050_LC|GO12098_LC|GO12048_LC|GO12122_LC|GO12071_LC|GO12049_LC
246174507, 347.644325, -5.546056, 11.315, GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246174766, 347.8868, -5.540988, 11.075, GO12050_LC|GO12024_LC|GO12065_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246176018, 347.633021, -5.516284, 11.195, GO12050_LC|GO12098_LC|GO12122_LC|GO12049_LC
246176203, 347.792845, -5.512431, 10.903, GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246176793, 347.762901, -5.500153, 10.831, GO12050_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246219239, 350.739336, -4.63362, 11.159, GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246220567, 350.738677, -4.608549, 10.834, GO12050_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246226203, 351.793638, -4.501273, 11.008, GO12098_LC|GO12123_LC
246226756, 351.852783, -4.490416, 11.115, GO12098_LC
246242327, 359.190845, -4.19456, 11.305, GO12098_LC|GO12123_LC
246243611, 359.145865, -4.170408, 11.387, GO12019_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12123_LC|GO12049_LC|GO12902_LC|GO12903_LC
246250328, 354.640342, -4.041758, 10.01, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12049_LC
246251296, 354.744486, -4.022611, 10.566, GO12019_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246252775, 354.70171, -3.993503, 10.853, GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246302955, 350.019511, -3.007661, 11.319, GO12098_LC|GO12122_LC|GO12071_LC
246303917, 347.847408, -2.988799, 10.843, GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246304933, 349.961185, -2.968332, 11.245, GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246307076, 349.409085, -2.924348, 10.239, GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246307322, 347.813155, -2.919712, 10.898, GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246310506, 349.407942, -2.854718, 9.968, GO12024_LC|GO12065_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246356152, 351.944368, -1.951997, 9.891, GO12098_LC|GO12123_LC
246359324, 352.617839, -1.888777, 11.296, GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246359379, 351.91502, -1.887765, 10.202, GO12098_LC|GO12123_LC
246360984, 352.610871, -1.856252, 10.768, GO12024_LC|GO12065_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC|GO12902_LC|GO12903_LC
246377341, 353.672233, -1.537848, 10.303, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC
246378180, 353.596755, -1.521257, 10.923, GO12098_LC|GO12048_LC|GO12122_LC|GO12071_LC|GO12049_LC
246378979, 353.666182, -1.505825, 10.19, GO12019_LC|GO12052_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12902_LC|GO12903_LC
246381586, 345.189407, -1.452662, 10.28, GO12019_LC|GO12024_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246383893, 345.129577, -1.406251, 10.504, GO12019_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
246387281, 345.448958, -1.337512, 10.748, GO12065_LC|GO12098_LC|GO12122_LC|GO12071_LC|GO12049_LC
