# Summary of K2 Program GO18001

Title: Rotation of M dwarfs: Spindown, activity, and gyrochronology

PI: Scholz, Aleks (University of St Andrews)
CoIs: B. Stelzer, S. Ratz (Tubingen), M. Damasso (Torino), Sean Matt (Exeter)



# Targets requested by this program that have been observed (18)
EPIC,RA,Dec,Kp,InvestigationIDs
211364964,133.86789,11.07543,12.00700,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18067_LC|GO18068_LC
211385897,127.26714,11.41813,11.67000,GO18001_LC|GO18049_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18067_LC|GO18068_LC
211427097,133.04247,12.04824,11.72500,GO18001_LC|GO18011_LC|GO18049_LC|GO18052_LC|GO18065_LC|GO18068_LC
211480655,136.55852,12.85950,12.21400,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC|GO18052_SC
211481688,136.91072,12.87481,11.80600,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC
211498244,123.62329,13.11493,11.88200,GO18001_LC|GO18047_LC|GO18048_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18067_LC|GO18068_LC|GO18901_LC
211599658,126.49003,14.53476,12.02200,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC
211642294,129.28317,15.12931,10.78700,GO18001_LC|GO18014_LC|GO18038_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC|GO18052_SC
211788733,125.27074,17.15542,11.95200,GO18001_LC|GO18052_LC|GO18063_LC|GO18068_LC
211845940,130.79448,17.96228,11.87200,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC
211889233,130.93336,18.56867,11.58500,GO18001_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC
211944670,127.90653,19.39428,10.54900,GO18001_LC|GO18005_LC|GO18038_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18052_SC
211944676,127.90665,19.39432,9.90400,GO18001_LC|GO18014_LC|GO18054_LC|GO18063_LC
211944856,127.90593,19.39702,11.01800,GO18001_LC|GO18005_LC|GO18014_LC|GO18015_LC|GO18038_LC|GO18052_LC|GO18054_LC|GO18063_LC|GO18065_LC|GO18015_SC|GO18052_SC
211945363,134.31425,19.40491,12.34900,GO18001_LC|GO18038_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC|GO18052_SC
211992989,127.05265,20.13915,12.79600,GO18001_LC|GO18014_LC|GO18038_LC|GO18052_LC|GO18063_LC|GO18065_LC|GO18068_LC|GO18052_SC
212162615,130.42870,23.31299,12.60500,GO18001_LC|GO18052_LC|GO18063_LC|GO18064_LC|GO18065_LC|GO18068_LC
212171836,132.52495,23.53139,11.65000,GO18001_LC|GO18052_LC|GO18063_LC|GO18068_LC
