EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
219171702, 289.5874939, -17.3685799, 14.918, GO7035_LC
219172685, 288.8206787, -17.3663692, 16.947, GO7035_LC
219173067, 289.5279236, -17.36553, 17.762, GO7035_LC
219174407, 289.2352905, -17.3625946, 14.256, GO7035_LC
219178119, 288.9258728, -17.3543549, 17.302, GO7035_LC
219180038, 288.8099365, -17.3500805, 13.89, GO7035_LC
219181033, 288.5303955, -17.3479252, 13.402, GO7035_LC
219182144, 289.3823547, -17.3455887, 13.467, GO7035_LC|GO7084_LC
219183715, 289.0793457, -17.3420048, 9.547, GO7035_LC|GO7016_LC|GO7030_LC
219185058, 288.9447632, -17.3389587, 18.075, GO7035_LC
219185362, 288.8125, -17.3382702, 11.29, GO7086_LC|GO7035_LC|GO7030_LC|GO7016_LC|GO7087_LC|GO7056_LC
219187587, 289.5249329, -17.3332748, 18.5, GO7035_LC
219191491, 288.3729553, -17.324543, 15.844, GO7035_LC
219194184, 288.8655701, -17.3187199, 14.041, GO7035_LC
219194629, 289.3224792, -17.3176994, 16.337, GO7008_LC|GO7035_LC
219194753, 288.7431641, -17.3174438, 16.66, GO7035_LC
219195768, 289.0712891, -17.3151493, 17.741, GO7035_LC
219196000, 288.6877747, -17.3145981, 13.428, GO7035_LC
219196903, 289.0372009, -17.3125954, 14.013, GO7035_LC
219197807, 288.7389526, -17.3105583, 13.416, GO7035_LC
219198781, 288.8043518, -17.3083153, 13.94, GO7035_LC|GO7084_LC
219202936, 288.4173279, -17.2990513, 13.059, GO7035_LC
219203067, 289.2181396, -17.2987595, 12.763, GO7035_LC
219204439, 288.4372864, -17.2957001, 17.271, GO7035_LC
219204905, 289.1085205, -17.2946224, 17.397, GO7035_LC
219205024, 288.9001465, -17.2943802, 12.579, GO7035_LC
219207934, 288.9919739, -17.2876854, 17.357, GO7035_LC
219208969, 289.1873474, -17.2853909, 10.696, GO7035_LC|GO7016_LC|GO7087_LC|GO7028_LC|GO7056_LC|GO7030_LC
219209106, 288.6788025, -17.2851391, 18.516, GO7035_LC
219210446, 288.7101135, -17.2821198, 17.125, GO7035_LC
219211163, 288.3689575, -17.2804737, 13.143, GO7035_LC
219211900, 288.4867249, -17.2788429, 14.103, GO7035_LC
219211909, 288.8374329, -17.2788239, 13.808, GO7035_LC
219215728, 289.1151123, -17.2702808, 14.513, GO7035_LC
219217540, 288.4612427, -17.2660751, 17.373, GO7035_LC
