# Summary of K2 Program GO18067

Title: Getting a Head Start on TESS

PI: Barclay, Thomas (University of Maryland, Baltimore County)
CoIs: 



# Targets requested by this program that have been observed (2860)
EPIC,RA,Dec,Kp,InvestigationIDs
200233189,,,,GO18049|GO18051|GO18067|49_CANCRI-LC-BRIGHT_STAR_DISC
200233196,,,,GO18051|GO18067|21_CANCRI-LC-BRIGHT_STAR_DISC
211300479,133.63416,9.85472,13.75000,GO18049_LC|GO18067_LC
211300495,134.10712,9.85496,11.20000,GO18030_LC|GO18067_LC
211301171,133.95616,9.86911,13.24900,GO18049_LC|GO18067_LC
211301433,133.90222,9.87456,12.03400,GO18049_LC|GO18065_LC|GO18067_LC|GO18068_LC
211301456,133.47163,9.87499,11.80800,GO18003_LC|GO18049_LC|GO18067_LC
211301689,133.85898,9.87966,9.25100,GO18003_LC|GO18067_LC|GO18068_LC
211301777,133.78870,9.88122,13.81500,GO18049_LC|GO18067_LC
211302183,133.77905,9.88977,13.01200,GO18049_LC|GO18067_LC
211302193,132.72530,9.89014,12.48600,GO18049_LC|GO18065_LC|GO18067_LC|GO18068_LC
211302521,132.61823,9.89744,12.58100,GO18049_LC|GO18065_LC|GO18067_LC
211302817,132.60255,9.90356,12.81000,GO18049_LC|GO18065_LC|GO18067_LC
211302881,132.71506,9.90460,13.05500,GO18049_LC|GO18067_LC
211302942,132.21602,9.90593,15.81200,GO18005_LC|GO18067_LC
211302959,134.13240,9.90638,13.07600,GO18049_LC|GO18067_LC|GO18068_LC
211303031,132.75528,9.90815,13.69800,GO18049_LC|GO18067_LC
211303180,133.88116,9.91123,13.56600,GO18049_LC|GO18067_LC
211303246,132.45100,9.91301,12.44900,GO18050_LC|GO18067_LC|GO18068_LC
211303250,131.80074,9.91310,12.53000,GO18049_LC|GO18065_LC|GO18067_LC
211303576,134.01640,9.92011,13.20500,GO18049_LC|GO18067_LC
211303922,133.76675,9.92751,18.01850,GO18059_LC|GO18067_LC
211304005,133.67882,9.92925,12.94800,GO18050_LC|GO18067_LC|GO18068_LC
211304154,131.84720,9.93233,12.71100,GO18003_LC|GO18049_LC|GO18067_LC
211304198,133.87749,9.93336,11.64700,GO18049_LC|GO18065_LC|GO18067_LC
211304376,132.86601,9.93728,11.89400,GO18049_LC|GO18065_LC|GO18067_LC
211304412,132.66432,9.93814,12.32900,GO18049_LC|GO18065_LC|GO18067_LC
211304446,133.52577,9.93877,10.09600,GO18003_LC|GO18049_LC|GO18050_LC|GO18065_LC|GO18067_LC|GO18068_LC
211304586,130.47430,9.94177,13.14400,GO18049_LC|GO18067_LC
211304642,132.75214,9.94306,13.47900,GO18049_LC|GO18067_LC
211304669,133.24837,9.94351,13.70500,GO18049_LC|GO18067_LC
211304763,132.80136,9.94524,12.42400,GO18049_LC|GO18065_LC|GO18067_LC
211304781,133.34744,9.94562,13.77200,GO18063_LC|GO18067_LC|GO18068_LC
211304860,133.42644,9.94746,13.65600,GO18049_LC|GO18067_LC
211305029,133.19500,9.95113,12.63200,GO18049_LC|GO18065_LC|GO18067_LC
211305075,133.45647,9.95208,13.83700,GO18049_LC|GO18067_LC
211305143,129.76791,9.95366,11.64000,GO18003_LC|GO18049_LC|GO18065_LC|GO18067_LC
211305156,131.97745,9.95389,13.34800,GO18049_LC|GO18067_LC
211305247,131.70450,9.95570,12.18200,GO18049_LC|GO18065_LC|GO18067_LC
211305307,133.80269,9.95705,12.00300,GO18049_LC|GO18065_LC|GO18067_LC
211305346,132.77641,9.95780,13.71200,GO18049_LC|GO18067_LC
211305524,132.89278,9.96172,13.71900,GO18049_LC|GO18067_LC
211305568,133.12233,9.96273,13.84900,GO18027_LC|GO18063_LC|GO18067_LC|GO18068_LC|GO18027_SC
211305600,131.80520,9.96330,13.39900,GO18049_LC|GO18067_LC|GO18068_LC
211305692,134.08359,9.96497,16.94600,GO18063_LC|GO18067_LC
211305806,129.40303,9.96702,12.89300,GO18049_LC|GO18065_LC|GO18067_LC
211305810,128.94133,9.96711,15.45315,GO18054_LC|GO18063_LC|GO18067_LC|GO18068_LC
211305895,133.09618,9.96927,12.15800,GO18050_LC|GO18067_LC|GO18068_LC
211305926,128.93918,9.96997,12.39300,GO18046_LC|GO18049_LC|GO18065_LC|GO18067_LC
211306064,132.32535,9.97281,12.84100,GO18049_LC|GO18065_LC|GO18067_LC
211306236,130.34282,9.97643,13.63200,GO18049_LC|GO18067_LC
211306301,132.02145,9.97757,15.93600,GO18063_LC|GO18067_LC
211306356,130.06506,9.97875,13.73500,GO18049_LC|GO18067_LC
211306478,132.62604,9.98117,12.55300,GO18049_LC|GO18065_LC|GO18067_LC
211306549,130.69507,9.98235,13.12200,GO18049_LC|GO18067_LC
211306642,132.91875,9.98422,12.71400,GO18049_LC|GO18065_LC|GO18067_LC
211306645,132.15710,9.98427,13.57900,GO18049_LC|GO18067_LC
211306742,130.58488,9.98648,12.85400,GO18049_LC|GO18065_LC|GO18067_LC
211306754,130.22974,9.98663,9.19000,GO18003_LC|GO18032_LC|GO18049_LC|GO18065_LC|GO18067_LC
211306826,130.20676,9.98849,12.41600,GO18049_LC|GO18067_LC
211306849,129.13640,9.98912,12.28800,GO18049_LC|GO18067_LC
211306893,127.69262,9.99024,12.94700,GO18049_LC|GO18065_LC|GO18067_LC
211306930,130.28307,9.99105,10.29100,GO18003_LC|GO18049_LC|GO18065_LC|GO18067_LC
211307091,126.53760,9.99432,11.65800,GO18049_LC|GO18065_LC|GO18067_LC
211307159,132.96092,9.99550,13.66200,GO18049_LC|GO18067_LC|GO18068_LC
211307165,129.15776,9.99571,11.20700,GO18003_LC|GO18049_LC|GO18067_LC
211307205,127.69885,9.99643,13.05200,GO18049_LC|GO18067_LC
211307207,132.50389,9.99646,14.76900,GO18033_LC|GO18067_LC
211307229,132.17921,9.99697,17.68830,GO18059_LC|GO18067_LC
211307335,127.11332,9.99888,13.67600,GO18049_LC|GO18067_LC
211307406,130.22832,10.00022,11.57800,GO18049_LC|GO18067_LC
211307408,133.01065,10.00023,12.39800,GO18049_LC|GO18065_LC|GO18067_LC|GO18068_LC
211307446,127.22165,10.00113,17.30000,GO18059_LC|GO18067_LC
211307455,129.77338,10.00134,13.25100,GO18049_LC|GO18067_LC
211307459,127.42918,10.00139,13.46900,GO18049_LC|GO18067_LC
211307604,128.92148,10.00440,11.70100,GO18049_LC|GO18067_LC
211307639,128.10530,10.00499,10.94800,GO18049_LC|GO18065_LC|GO18067_LC
211307640,133.81601,10.00503,16.54300,GO18063_LC|GO18067_LC
211307670,130.61517,10.00559,13.46000,GO18049_LC|GO18067_LC|GO18068_LC
211307684,127.71966,10.00588,12.70400,GO18049_LC|GO18065_LC|GO18067_LC
211307701,127.40286,10.00619,13.71800,GO18049_LC|GO18067_LC
211307745,127.44080,10.00690,12.99900,GO18049_LC|GO18065_LC|GO18067_LC
211307753,126.37302,10.00711,13.80200,GO18049_LC|GO18067_LC
211307771,126.04876,10.00761,13.86300,GO18049_LC|GO18067_LC
211307808,133.07540,10.00848,13.13300,GO18049_LC|GO18067_LC
211307848,133.69131,10.00940,13.57400,GO18049_LC|GO18067_LC
211307849,127.76270,10.00941,9.28100,GO18003_LC|GO18049_LC|GO18065_LC|GO18067_LC
211307938,129.31314,10.01121,13.35700,GO18049_LC|GO18067_LC
211307947,133.06172,10.01144,11.13100,GO18003_LC|GO18049_LC|GO18067_LC
211307983,129.21780,10.01240,16.46900,GO18063_LC|GO18067_LC
211308013,130.68024,10.01305,13.55600,GO18049_LC|GO18067_LC
211308029,126.22294,10.01333,13.28300,GO18049_LC|GO18067_LC
211308154,126.71590,10.01539,13.18100,GO18049_LC|GO18067_LC
211308224,129.44649,10.01686,13.66400,GO18049_LC|GO18067_LC
211308278,126.47395,10.01773,13.90000,GO18049_LC|GO18067_LC
211308319,126.35111,10.01845,13.83800,GO18049_LC|GO18067_LC
211308324,131.75787,10.01849,16.90360,GO18059_LC|GO18067_LC
211308358,126.61572,10.01917,13.57700,GO18049_LC|GO18067_LC
211308364,130.36750,10.01929,13.41400,GO18049_LC|GO18067_LC
211308371,133.93846,10.01947,10.99900,GO18049_LC|GO18065_LC|GO18067_LC
211308427,132.03519,10.02032,13.31800,GO18049_LC|GO18067_LC
211308485,128.80232,10.02146,8.69500,GO18003_LC|GO18038_LC|GO18049_LC|GO18065_LC|GO18067_LC
211308489,133.90703,10.02152,12.26300,GO18049_LC|GO18067_LC
211308511,126.60278,10.02199,15.44000,GO18063_LC|GO18067_LC|GO18068_LC
211308566,126.84797,10.02317,12.37200,GO18049_LC|GO18065_LC|GO18067_LC
211308590,133.62729,10.02357,13.23500,GO18049_LC|GO18067_LC
211308602,127.72563,10.02377,13.29700,GO18049_LC|GO18067_LC
211308629,132.14212,10.02421,12.19800,GO18049_LC|GO18065_LC|GO18067_LC
211308659,133.33470,10.02473,15.17800,GO18005_LC|GO18033_LC|GO18067_LC
211308705,130.88970,10.02567,13.14400,GO18049_LC|GO18067_LC
211308729,127.74464,10.02603,12.45600,GO18049_LC|GO18067_LC
211308749,128.30031,10.02657,13.09100,GO18049_LC|GO18067_LC
211308769,125.94216,10.02686,12.52300,GO18049_LC|GO18067_LC
211308773,132.00697,10.02689,13.87900,GO18049_LC|GO18067_LC
211309041,130.61523,10.03279,14.91700,GO18063_LC|GO18067_LC|GO18068_LC
211309043,129.17528,10.03281,16.08000,GO18063_LC|GO18067_LC
211309061,132.29018,10.03310,13.31700,GO18049_LC|GO18067_LC
211309141,126.19698,10.03461,13.54200,GO18049_LC|GO18067_LC
211309148,132.56177,10.03474,13.42900,GO18049_LC|GO18067_LC
211309153,126.28614,10.03495,13.54600,GO18049_LC|GO18067_LC
211309166,133.05641,10.03503,11.18300,GO18049_LC|GO18065_LC|GO18067_LC
211309184,129.30206,10.03536,13.88300,GO18049_LC|GO18067_LC
211309192,126.96173,10.03552,12.17200,GO18049_LC|GO18065_LC|GO18067_LC|GO18068_LC
211309194,129.37167,10.03555,13.51700,GO18049_LC|GO18067_LC
211309260,133.27785,10.03691,15.73100,GO18005_LC|GO18067_LC
211309289,132.07626,10.03747,12.90500,GO18050_LC|GO18067_LC|GO18068_LC
211309293,130.00687,10.03759,13.32100,GO18049_LC|GO18067_LC
211309323,131.81487,10.03821,17.26930,GO18059_LC|GO18067_LC
211309332,131.07784,10.03836,13.50000,GO18049_LC|GO18067_LC
211309358,130.35817,10.03894,13.07700,GO18049_LC|GO18067_LC
211309431,127.87827,10.04067,17.94420,GO18059_LC|GO18067_LC
211309555,126.11273,10.04331,13.76100,GO18049_LC|GO18067_LC
211309598,127.08714,10.04436,13.83700,GO18049_LC|GO18067_LC
211309614,133.23091,10.04466,13.66400,GO18063_LC|GO18067_LC
211309647,133.23032,10.04528,14.05100,GO18063_LC|GO18067_LC
211309648,133.86661,10.04529,13.84800,GO18049_LC|GO18067_LC
211309708,130.39146,10.04630,12.10100,GO18049_LC|GO18065_LC|GO18067_LC
211309771,128.94814,10.04745,13.29400,GO18049_LC|GO18067_LC
211309794,127.85705,10.04779,11.64900,GO18049_LC|GO18065_LC|GO18067_LC
211309811,129.49202,10.04820,9.51000,GO18030_LC|GO18067_LC
211309820,131.87036,10.04830,11.96100,GO18049_LC|GO18065_LC|GO18067_LC
211309894,132.34412,10.04990,11.37100,GO18003_LC|GO18049_LC|GO18067_LC
211309924,126.62904,10.05032,13.41700,GO18049_LC|GO18067_LC
211309934,133.31178,10.05056,11.92300,GO18049_LC|GO18065_LC|GO18067_LC
211309978,132.00351,10.05159,13.46800,GO18049_LC|GO18067_LC
211309989,127.18819,10.05185,13.94500,GO18047_LC|GO18067_LC|GO18068_LC
211310019,126.61507,10.05243,13.75700,GO18049_LC|GO18067_LC
211310078,133.93060,10.05343,13.49400,GO18049_LC|GO18067_LC
211310129,128.04039,10.05431,15.47900,GO18063_LC|GO18067_LC|GO18068_LC
211310131,134.11679,10.05434,13.27100,GO18049_LC|GO18067_LC
211310197,132.65224,10.05583,13.58800,GO18049_LC|GO18067_LC
211310204,133.62389,10.05595,11.95600,GO18049_LC|GO18065_LC|GO18067_LC
