EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200171141, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171142, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171143, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171144, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171145, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171146, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171147, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171148, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171149, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171150, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171151, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171152, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171153, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171154, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171155, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171156, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171157, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171158, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171159, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171160, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171161, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171162, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171163, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171164, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171165, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171166, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171167, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171168, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171169, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171170, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171171, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171172, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171173, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171174, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171175, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171176, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171177, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171178, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171179, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171180, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171181, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171182, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171183, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171184, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171185, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171186, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171187, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171188, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171189, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171190, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171191, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171192, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171193, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171194, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171195, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171196, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171197, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171198, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171199, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171200, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171201, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171202, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171203, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171204, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171205, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171206, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171207, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171208, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171209, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171210, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171211, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171212, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171213, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171214, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171215, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171216, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171217, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171218, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171219, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171220, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171221, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171222, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171223, , , , GO13114_LC|2002_VS130-LC-SSO_TILE
200171224, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171225, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171226, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171227, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171228, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171229, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171230, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171231, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171232, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171233, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171234, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171235, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171236, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171237, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171238, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171239, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171240, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171241, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171242, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171243, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171244, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171245, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171246, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171247, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171248, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171249, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171250, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171251, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171252, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171253, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171254, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171255, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171256, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171257, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171258, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171259, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171260, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171261, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171262, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171263, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171264, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171265, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171266, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171267, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171268, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171269, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171270, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171271, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171272, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171273, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171274, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171275, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171276, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171277, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171278, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171279, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171280, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171281, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171282, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171283, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171284, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171285, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171286, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171287, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171288, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171289, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171290, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171291, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171292, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171293, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171294, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171295, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171296, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171297, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171298, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171299, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171300, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171301, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171302, , , , GO13114_LC|2002_VT130-LC-SSO_TILE
200171303, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171304, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171305, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171306, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171307, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171308, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171309, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171310, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171311, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171312, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171313, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171314, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171315, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171316, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171317, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171318, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171319, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171320, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171321, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171322, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171323, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171324, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171325, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171326, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171327, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171328, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171329, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171330, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171331, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171332, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171333, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171334, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171335, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171336, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171337, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171338, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171339, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171340, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171341, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171342, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171343, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171344, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171345, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171346, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171347, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171348, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171349, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171350, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171351, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171352, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171353, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171354, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171355, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171356, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171357, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171358, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171359, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171360, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171361, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171362, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171363, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171364, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171365, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171366, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171367, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171368, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171369, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171370, , , , GO13114_LC|2002_VU130-LC-SSO_TILE
200171371, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171372, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171373, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171374, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171375, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171376, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171377, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171378, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171379, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171380, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171381, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171382, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171383, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171384, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171385, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171386, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171387, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171388, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171389, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171390, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171391, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171392, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171393, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171394, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171395, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171396, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171397, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171398, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171399, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171400, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171401, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171402, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171403, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171404, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171405, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171406, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171407, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171408, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171409, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171410, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171411, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171412, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171413, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171414, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171415, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171416, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171417, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171418, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171419, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171420, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171421, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171422, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171423, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171424, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171425, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171426, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171427, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
200171428, , , , GO13114_LC|2004_TF282-LC-SSO_TILE
