EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202067366,102.84772,16.26539,14.3,30,GO0078_LC
202067367,99.15479,26.807,14.8,30,GO0078_LC
202067375,101.56347,27.402340000000002,14.9,30,GO0078_LC
202067377,101.59666999999999,27.98333,14.9,30,GO0078_LC
202067380,100.95591999999999,28.23613,14.8,30,GO0078_LC
202067392,101.21757,27.71237,14.9,30,GO0078_LC
202067399,100.09300999999999,28.51908,14.7,30,GO0078_LC
202067400,103.06251,15.464770000000001,14.4,30,GO0078_LC
202067406,94.99446,26.261440000000004,14.0,30,GO0078_LC
202067414,94.40349,26.232329999999997,14.6,30,GO0078_LC
202067417,102.3415,17.46655,14.8,30,GO0078_LC
202067427,103.1905,17.27218,15.0,30,GO0078_LC
202067439,102.37342,17.60961,14.5,30,GO0078_LC
202067441,99.26812,27.192429999999998,14.2,30,GO0078_LC
202067445,99.19632,26.75746,14.8,30,GO0078_LC
202067447,100.75435,26.72842,14.8,30,GO0078_LC
202067461,100.59055,28.809440000000002,14.8,30,GO0078_LC
202067464,101.33949,27.77429,14.0,30,GO0078_LC
202067469,102.80566,16.6739,14.6,30,GO0078_LC
202067476,103.25516,16.29557,14.8,30,GO0078_LC
202067487,95.46067,26.0435,14.8,30,GO0078_LC
202067496,100.50616,28.11494,14.9,30,GO0078_LC
202067509,94.47585,23.6314,15.5,30,GO0078_LC
