EPIC,RA,Dec,Kp,InvestigationIDs
211322372,133.14507,10.30124,16.15300,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211357359,132.57979,10.94542,14.61500,GO18052_LC|GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC|GO18052_SC
211358886,128.01003,10.96965,13.73000,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211421801,127.94667,11.96731,13.55500,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211432946,132.63730,12.13983,14.39800,GO18063_LC|GO18064_LC|GO18068_LC
211442801,127.65789,12.28972,13.23700,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211491801,126.49919,13.02092,15.14400,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211519237,123.15414,13.41003,14.94800,GO18063_LC|GO18064_LC|GO18067_LC|GO18068_LC
211552437,123.09528,13.87513,16.95200,GO18064_LC
211580526,123.09183,14.27107,16.46300,GO18064_LC
211617059,123.24994,14.77309,14.67100,GO18063_LC|GO18064_LC|GO18068_LC
211626833,129.80713,14.91219,13.30200,GO18063_LC|GO18064_LC|GO18068_LC
211707068,132.45183,16.00878,14.76400,GO18063_LC|GO18064_LC|GO18068_LC
211712465,132.15723,16.08234,14.80300,GO18063_LC|GO18064_LC|GO18068_LC
211724534,129.14268,16.24695,14.94800,GO18063_LC|GO18064_LC|GO18068_LC
211741792,131.37393,16.49273,16.79300,GO18063_LC|GO18064_LC|GO18068_LC
211747562,127.52077,16.57433,13.92100,GO18063_LC|GO18064_LC|GO18068_LC
211774926,129.38340,16.95991,17.14700,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18064_LC
211778638,131.06530,17.01335,16.51200,GO18063_LC|GO18064_LC|GO18068_LC
211799108,126.15230,17.30468,15.32400,GO18063_LC|GO18064_LC|GO18068_LC
211821331,134.33035,17.61994,14.99700,GO18063_LC|GO18064_LC|GO18068_LC
211823671,129.95364,17.65249,14.36000,GO18063_LC|GO18064_LC|GO18068_LC
211833449,127.34501,17.79068,18.41600,GO18063_LC|GO18064_LC
211886176,126.43480,18.52440,18.50600,GO18023_LC|GO18062_LC|GO18064_LC
211949163,129.97673,19.46034,17.44000,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18063_LC|GO18064_LC
211953866,127.09338,19.53120,16.42100,GO18063_LC|GO18064_LC
211979026,124.73231,19.91715,14.91100,GO18063_LC|GO18064_LC|GO18068_LC
212018312,123.64987,20.55854,14.38600,GO18063_LC|GO18064_LC|GO18068_LC
212034009,126.01880,20.82024,14.00300,GO18063_LC|GO18064_LC|GO18068_LC
212070332,132.59503,21.46181,14.92800,GO18063_LC|GO18064_LC|GO18068_LC
212076659,129.36296,21.57875,16.04700,GO18052_LC|GO18063_LC|GO18064_LC|GO18068_LC
212078299,131.53831,21.60803,17.44800,GO18011_LC|GO18023_LC|GO18039_LC|GO18062_LC|GO18063_LC|GO18064_LC
212081648,128.22849,21.67060,14.06600,GO18063_LC|GO18064_LC|GO18068_LC
212092668,130.12682,21.88006,14.43900,GO18063_LC|GO18064_LC|GO18068_LC
212114333,130.23164,22.30478,14.11200,GO18039_LC|GO18063_LC|GO18064_LC|GO18068_LC
212119063,129.72809,22.39789,16.83200,GO18063_LC|GO18064_LC
212121740,126.08135,22.45050,14.41400,GO18063_LC|GO18064_LC|GO18068_LC
212151928,131.29202,23.07427,17.13400,GO18063_LC|GO18064_LC
212152808,129.89943,23.09478,17.52900,GO18023_LC|GO18039_LC|GO18062_LC|GO18063_LC|GO18064_LC
212162615,130.42870,23.31299,12.60500,GO18001_LC|GO18052_LC|GO18063_LC|GO18064_LC|GO18065_LC|GO18068_LC
212164165,132.23364,23.35070,17.04900,GO18063_LC|GO18064_LC
