EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202059204,96.56052,23.82682,11.8,30,GO0002_LC|GO0005_LC|GO0066_LC|GO0087_LC|GO0089_LC|GO0094_LC|GO0097_LC|GO0098_LC|GO0104_LC|GO0107_LC|GO0111_LC|GO0120_LC
202059229,101.69015999999999,15.96158,11.6,30,GO0002_LC|GO0005_LC|GO0066_LC|GO0087_LC|GO0089_LC|GO0094_LC|GO0097_LC|GO0098_LC|GO0104_LC|GO0107_LC|GO0111_LC|GO0120_LC
202064452,100.0125,28.42667,11.5,30,GO0051_LC|GO0097_LC|GO0114_LC|GO0123_LC
202071278,96.0125,22.893420000000003,10.2,30,GO0097_LC|GO0111_LC|GO0114_LC
202071279,96.00417,20.47,10.2,30,GO0097_LC|GO0101_LC|GO0111_LC|GO0113_LC|GO0114_LC
202071280,100.16372,25.31478,10.6,30,GO0097_LC
202071288,94.66126,24.44918,10.2,30,GO0097_LC|GO0111_LC
202071289,95.18309,24.904339999999998,11.0,30,GO0097_LC|GO0111_LC
202071290,95.57847,21.81305,11.7,30,GO0097_LC|GO0111_LC
202071292,96.2571,22.233829999999998,10.9,30,GO0097_LC
202071293,96.59682,16.05121,10.8,30,GO0097_LC|GO0111_LC
202071294,96.76818,15.89504,9.6,30,GO0097_LC
202071295,96.83827,24.51131,9.5,30,GO0097_LC|GO0111_LC
202071297,97.50523000000001,16.42292,10.8,30,GO0097_LC|GO0111_LC
202071299,98.10899,22.027810000000002,11.2,30,GO0097_LC
202071301,98.20295,22.63344,11.1,30,GO0097_LC
202071302,98.31648,22.48075,10.9,30,GO0097_LC|GO0111_LC
202071304,98.39761999999999,17.65775,13.8,30,GO0097_LC
202071305,98.60566999999999,17.70303,11.0,30,GO0097_LC|GO0100_LC
202071307,98.92524,22.0481,11.1,30,GO0097_LC|GO0111_LC
202071308,98.99718,21.49934,9.4,30,GO0097_LC|GO0111_LC
202071310,99.45448,18.19605,11.4,30,GO0097_LC|GO0111_LC
202071311,99.59321,25.74405,9.1,30,GO0097_LC
202071315,100.69013000000001,24.35272,11.5,30,GO0097_LC|GO0111_LC
202071316,100.96970999999999,21.07764,9.8,30,GO0097_LC|GO0100_LC
202071317,101.50551999999999,23.84331,12.5,30,GO0097_LC|GO0111_LC|GO0118_LC
202071322,102.67106,25.22853,11.3,30,GO0097_LC|GO0111_LC
202059421,103.18778,24.968429999999998,9.2,30,GO0003_LC|GO0097_LC|GO0111_LC
202071328,103.60808,24.34526,9.2,30,GO0097_LC
202071330,103.77011,20.31556,9.5,30,GO0097_LC|GO0111_LC
202071331,103.92754000000001,24.31316,9.2,30,GO0097_LC
202071333,104.39397,24.93506,10.5,30,GO0097_LC|GO0111_LC
