# Summary of K2 Program GO19068

Title: Galactic archaeology on a grand scale - C17-19

PI: Stello, Dennis (UNSW-Sydney)
CoIs: Marc Pinsonneault (OSU, Columbus), Derek Buzasi (Florida Gulf Coast University), Ken Freeman (ANU, Australia), Andrea Miglio (U. Birmingham, UK), Sanjib Sharma (U.Sydney, Australia)



# Targets requested by this program that have been observed (10031)
EPIC,rafloat,decfloat,Kp,InvestigationIDs
206485613,340.98315,-5.16587,14.44400,GO19063_LC|GO19068_LC
206485899,341.98892,-5.15987,11.93200,GO19068_LC
206486220,340.77567,-5.15388,14.14600,GO19068_LC
206486499,341.88367,-5.14879,13.38600,GO19068_LC
206487042,342.04340,-5.13887,14.50800,GO19063_LC|GO19068_LC
206487290,341.96133,-5.13391,13.44600,GO19049_LC|GO19068_LC
206487493,340.73642,-5.12974,15.15300,GO19063_LC|GO19068_LC
206487563,341.45663,-5.12849,13.83500,GO19063_LC|GO19068_LC
206487728,340.59985,-5.12547,13.80700,GO19026_LC|GO19063_LC|GO19068_LC
206487911,341.39062,-5.12169,12.34100,GO19049_LC|GO19065_LC|GO19068_LC
206488126,341.87692,-5.11742,14.32100,GO19068_LC
206488383,341.57895,-5.11282,14.33900,GO19068_LC
206488835,340.50766,-5.10310,10.68700,GO19049_LC|GO19065_LC|GO19068_LC
206488895,341.99896,-5.10179,13.05600,GO19049_LC|GO19068_LC
206489244,342.13190,-5.09467,12.07400,GO19068_LC
206489474,339.82920,-5.08995,13.65100,GO19068_LC
206489762,340.72128,-5.08423,9.35100,GO19068_LC
206489991,341.53530,-5.08017,13.74500,GO19049_LC|GO19068_LC
206490052,341.05066,-5.07897,16.05800,GO19063_LC|GO19068_LC
206490355,339.66504,-5.07266,14.05100,GO19068_LC
206490665,340.38068,-5.06633,16.72200,GO19063_LC|GO19068_LC
206490769,340.09940,-5.06461,14.40300,GO19068_LC
206490933,339.48114,-5.06130,10.94000,GO19068_LC
206490970,341.91810,-5.06034,13.42600,GO19068_LC
206491362,341.65613,-5.05256,14.20700,GO19068_LC
206491433,341.97610,-5.05087,10.71300,GO19068_LC
206491566,341.79852,-5.04814,16.71300,GO19063_LC|GO19068_LC
206491811,341.99753,-5.04322,13.37200,GO19049_LC|GO19068_LC
206491851,341.95587,-5.04236,11.68300,GO19049_LC|GO19065_LC|GO19068_LC
206491912,339.57974,-5.04074,13.92400,GO19068_LC
206492393,339.82687,-5.03036,13.92100,GO19068_LC
206492423,339.65012,-5.02952,14.44200,GO19068_LC
206492488,340.70587,-5.02813,12.85900,GO19068_LC
206492492,340.62128,-5.02808,9.69800,GO19068_LC
206492523,341.72168,-5.02752,14.27900,GO19068_LC
206492621,341.86722,-5.02553,15.35000,GO19054_LC|GO19063_LC|GO19068_LC
206493691,342.05624,-5.00463,14.98200,GO19063_LC|GO19068_LC
206493805,340.94560,-5.00233,14.21300,GO19026_LC|GO19063_LC|GO19068_LC
206493881,339.61533,-5.00099,13.01800,GO19049_LC|GO19068_LC
206493968,340.71667,-4.99920,10.17700,GO19003_LC|GO19038_LC|GO19049_LC|GO19065_LC|GO19068_LC|GO19901_LC
206493971,341.16656,-4.99910,13.96600,GO19068_LC
206494136,340.43243,-4.99595,15.38300,GO19063_LC|GO19068_LC
206495593,340.96863,-4.96739,10.57300,GO19068_LC
206495680,341.00076,-4.96569,14.16700,GO19068_LC
206495861,339.66310,-4.96180,10.46400,GO19068_LC
206495866,341.77500,-4.96168,14.55000,GO19063_LC|GO19068_LC
206495893,339.90195,-4.96114,15.92400,GO19046_LC|GO19068_LC
206496209,341.00750,-4.95493,15.69800,GO19046_LC|GO19068_LC
206496339,340.16010,-4.95261,13.56100,GO19049_LC|GO19068_LC
206496342,340.38174,-4.95260,12.82400,GO19068_LC
206496349,340.00168,-4.95246,11.24000,GO19049_LC|GO19065_LC|GO19068_LC
206496628,342.04230,-4.94689,12.92900,GO19068_LC
206496744,341.54987,-4.94470,14.16800,GO19068_LC
206497336,341.46918,-4.93303,15.58500,GO19046_LC|GO19068_LC
206497338,339.49300,-4.93299,15.76000,GO19046_LC|GO19068_LC
206497412,341.70242,-4.93169,14.68800,GO19063_LC|GO19068_LC
206497711,340.62857,-4.92539,14.38000,GO19068_LC
206497844,341.10700,-4.92312,13.56900,GO19049_LC|GO19068_LC
206498182,339.52270,-4.91668,14.43800,GO19068_LC
206498235,340.45456,-4.91562,14.15200,GO19068_LC
206498259,341.55786,-4.91509,14.14500,GO19068_LC
206498616,341.48492,-4.90752,14.35700,GO19063_LC|GO19068_LC
206498660,340.53590,-4.90678,11.97300,GO19068_LC
206498695,339.54507,-4.90613,14.57800,GO19068_LC
206498717,339.89490,-4.90571,9.33300,GO19068_LC
206498788,340.84630,-4.90441,14.36500,GO19068_LC
206498794,341.66460,-4.90426,14.04300,GO19068_LC
206498797,339.39870,-4.90422,13.92000,GO19068_LC
206498828,340.62164,-4.90344,14.19200,GO19068_LC
206499039,339.56700,-4.89909,10.36500,GO19003_LC|GO19049_LC|GO19050_LC|GO19065_LC|GO19068_LC
206499359,339.57758,-4.89313,13.99500,GO19068_LC
206500261,339.46313,-4.87516,10.93500,GO19068_LC
206500672,339.92710,-4.86705,11.00600,GO19038_LC|GO19068_LC
206500798,339.85492,-4.86467,8.95200,GO19068_LC
206501129,340.84418,-4.85812,12.18400,GO19068_LC
206501269,340.50516,-4.85527,10.92700,GO19068_LC
206501912,340.26840,-4.84133,12.46500,GO19068_LC
206502327,340.07250,-4.83330,13.95400,GO19068_LC
