EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,cadence [min],Investigation IDs
202070340,101.14236,27.543540000000004,13.4,30,GO0084_LC|GO0111_LC|GO0118_LC|GO0120_LC
202070344,100.62966999999999,27.44707,13.3,30,GO0084_LC|GO0111_LC|GO0118_LC|GO0120_LC
202070352,95.71058000000001,20.44784,13.6,30,GO0084_LC|GO0111_LC|GO0120_LC
202070354,105.87818,19.61375,14.1,30,GO0084_LC|GO0111_LC|GO0120_LC
202070357,101.41877,25.58364,14.2,30,GO0084_LC|GO0111_LC|GO0118_LC|GO0120_LC
202070361,96.71645,16.03043,13.6,30,GO0084_LC|GO0111_LC|GO0120_LC
202070365,95.97686,21.27944,14.1,30,GO0084_LC|GO0111_LC|GO0119_LC|GO0120_LC
202070376,105.566,20.210729999999998,14.5,30,GO0084_LC|GO0111_LC|GO0120_LC
202070377,94.31175,20.17462,14.3,30,GO0084_LC|GO0111_LC|GO0120_LC
202070384,98.4774,22.50872,14.3,30,GO0084_LC|GO0111_LC|GO0120_LC
202070387,97.30868000000001,26.58408,14.5,30,GO0084_LC|GO0111_LC|GO0120_LC
202070390,101.07809,26.936020000000003,14.1,30,GO0084_LC|GO0111_LC|GO0118_LC|GO0120_LC
202070393,103.38799999999999,25.73963,14.8,30,GO0084_LC|GO0111_LC|GO0120_LC
202070394,94.44309,27.89053,14.9,30,GO0084_LC|GO0111_LC|GO0120_LC
202070395,105.63083999999999,20.13809,14.7,30,GO0084_LC|GO0111_LC|GO0120_LC
202070396,98.86468,17.68935,14.7,30,GO0084_LC|GO0111_LC|GO0120_LC
202070411,101.37116999999999,21.45064,14.9,30,GO0084_LC|GO0111_LC|GO0118_LC|GO0120_LC
202070414,96.46239,15.18731,14.5,30,GO0084_LC|GO0120_LC
