EPIC,RA,Dec,Kp,InvestigationIDs
210804752, 67.161059, 19.938599, 18.809, GO20909_LC
210814473, 67.236336, 20.08806, 19.188, GO20909_LC
210859077, 65.778947, 20.762758, 18.454, GO20909_LC
210880132, 66.352687, 21.082788, 18.036, GO20909_LC
210880493, 65.786053, 21.088196, 18.337, GO20909_LC
210892479, 64.665179, 21.27392, 18.291, GO20909_LC
210895753, 64.426623, 21.326237, 18.838, GO20909_LC
210912524, 66.597331, 21.585594, 18.232, GO20021_LC|GO20909_LC
210967743, 64.783145, 22.466196, 17.214, GO20909_LC
247131333, 68.834127, 18.968872, 19.732, GO20909_LC
247135145, 69.174035, 19.004696, 18.805, GO20909_LC
247165713, 69.573037, 19.296003, 18.146, GO20909_LC
247192146, 69.112432, 19.549753, 17.879, GO20909_LC
247213632, 69.52104, 19.75268, 19.31, GO20909_LC
247248440, 68.15318, 20.081259, 19.358, GO20909_LC
247257616, 69.426175, 20.166061, 19.452, GO20909_LC
247267368, 68.808635, 20.256041, 18.236, GO20909_LC
247297389, 69.314794, 20.528221, 18.793, GO20909_LC
247328174, 68.361441, 20.799606, 17.572, GO20021_LC|GO20909_LC
247336057, 68.253968, 20.867277, 18.92, GO20909_LC
247349983, 69.832049, 20.98448, 19.747, GO20909_LC
247392460, 69.700393, 21.334776, 19.382, GO20909_LC
247737066, 70.502014, 23.970285, 19.717, GO20021_LC|GO20909_LC
247820819, 70.095059, 24.552179, 18.454, GO20021_LC|GO20909_LC
247996940, 65.553995, 25.783281, 19.094, GO20021_LC|GO20909_LC
248011295, 69.807887, 25.889133, 17.97, GO20021_LC|GO20026_LC|GO20909_LC
248017479, 70.284426, 25.93541, 18.189, GO20021_LC|GO20026_LC|GO20909_LC
248018164, 70.411763, 25.940765, 16.397, GO20014_LC|GO20021_LC|GO20026_LC|GO20909_LC
248038058, 70.033342, 26.090384, 13.788, GO20021_LC|GO20026_LC|GO20909_LC
248051303, 69.56192, 26.194427, 16.61, GO20021_LC|GO20026_LC|GO20909_LC
248067412, 66.988798, 26.321759, 16.165, GO20008_LC|GO20021_LC|GO20026_LC|GO20909_LC
